,m_poor_1_20_old,m_poor_1_33,m_poor_1_50,m_poor_1_20,Year,level,area,dem,SourceSheet,sector,StateName,multidimensionally_poor_1_33,multidimensionally_poor_1_50,head_age_cat,edu_group,head_gender,hhsize_cat
3239,0.485639811,0.287628621,0.064201027,0.19801119,2015,State,urban/rural,Gender,statesector,0,Nagaland,NA,NA,NA,NA,2,NA
3240,0.245237246,0.110060111,0.024283702,0.135177135,2015,State,urban/rural,Gender,statesector,1,Nagaland,NA,NA,NA,NA,1,NA
3241,0.233666897,0.075998798,0.009164965,0.157668099,2015,State,urban/rural,Gender,statesector,1,Nagaland,NA,NA,NA,NA,2,NA
3242,0.597810447,0.398475319,0.118016459,0.199335128,2015,State,urban/rural,Gender,statesector,0,Odisha,NA,NA,NA,NA,1,NA
3243,0.628361464,0.421194792,0.125002056,0.207166672,2015,State,urban/rural,Gender,statesector,0,Odisha,NA,NA,NA,NA,2,NA
3244,0.272386819,0.132770255,0.039420597,0.139616564,2015,State,urban/rural,Gender,statesector,1,Odisha,NA,NA,NA,NA,1,NA
3245,0.369140923,0.199282348,0.060932577,0.169858575,2015,State,urban/rural,Gender,statesector,1,Odisha,NA,NA,NA,NA,2,NA
3246,0.194789529,0.064200088,0.00540941,0.130589441,2015,State,urban/rural,Gender,statesector,0,Puducherry,NA,NA,NA,NA,1,NA
3247,0.32280463,0.112999231,0,0.209805399,2015,State,urban/rural,Gender,statesector,0,Puducherry,NA,NA,NA,NA,2,NA
3248,0.108396918,0.015295816,0.003336259,0.093101102,2015,State,urban/rural,Gender,statesector,1,Puducherry,NA,NA,NA,NA,1,NA
3249,0.117138751,0.028301245,0.000634444,0.088837506,2015,State,urban/rural,Gender,statesector,1,Puducherry,NA,NA,NA,NA,2,NA
3250,0.251739264,0.074306183,0.015338014,0.177433081,2015,State,urban/rural,Gender,statesector,0,Punjab,NA,NA,NA,NA,1,NA
3251,0.217194274,0.070402853,0.014581716,0.146791421,2015,State,urban/rural,Gender,statesector,0,Punjab,NA,NA,NA,NA,2,NA
3252,0.110098332,0.041260749,0.012170712,0.068837583,2015,State,urban/rural,Gender,statesector,1,Punjab,NA,NA,NA,NA,1,NA
3253,0.097650379,0.036935195,0.016950706,0.060715184,2015,State,urban/rural,Gender,statesector,1,Punjab,NA,NA,NA,NA,2,NA
3254,0.628895998,0.382749915,0.136718959,0.246146083,2015,State,urban/rural,Gender,statesector,0,Rajasthan,NA,NA,NA,NA,1,NA
3255,0.658852518,0.421284735,0.161829576,0.237567783,2015,State,urban/rural,Gender,statesector,0,Rajasthan,NA,NA,NA,NA,2,NA
3256,0.252100378,0.110284455,0.031023394,0.141815923,2015,State,urban/rural,Gender,statesector,1,Rajasthan,NA,NA,NA,NA,1,NA
3257,0.313303828,0.139338329,0.043905672,0.173965499,2015,State,urban/rural,Gender,statesector,1,Rajasthan,NA,NA,NA,NA,2,NA
3258,0.198581368,0.05628607,0.007331755,0.142295298,2015,State,urban/rural,Gender,statesector,0,Sikkim,NA,NA,NA,NA,1,NA
3259,0.21544449,0.053892959,0.002161858,0.161551531,2015,State,urban/rural,Gender,statesector,0,Sikkim,NA,NA,NA,NA,2,NA
3260,0.098646909,0.035162479,0.001405952,0.06348443,2015,State,urban/rural,Gender,statesector,1,Sikkim,NA,NA,NA,NA,1,NA
3261,0.109776169,0.009855812,0,0.099920357,2015,State,urban/rural,Gender,statesector,1,Sikkim,NA,NA,NA,NA,2,NA
3262,0.330265164,0.106551871,0.007956853,0.223713293,2015,State,urban/rural,Gender,statesector,0,Tamil Nadu,NA,NA,NA,NA,1,NA
3263,0.40071103,0.179017961,0.017679596,0.221693069,2015,State,urban/rural,Gender,statesector,0,Tamil Nadu,NA,NA,NA,NA,2,NA
3264,0.147730634,0.028578855,0.002326535,0.119151779,2015,State,urban/rural,Gender,statesector,1,Tamil Nadu,NA,NA,NA,NA,1,NA
3265,0.206934407,0.045350865,0.002001581,0.161583542,2015,State,urban/rural,Gender,statesector,1,Tamil Nadu,NA,NA,NA,NA,2,NA
3266,0.510986269,0.255072981,0.051359098,0.255913288,2015,State,urban/rural,Gender,statesector,0,Telangana,NA,NA,NA,NA,1,NA
3267,0.565302849,0.335242569,0.073154479,0.23006028,2015,State,urban/rural,Gender,statesector,0,Telangana,NA,NA,NA,NA,2,NA
3268,0.202325344,0.051012475,0.010734958,0.151312869,2015,State,urban/rural,Gender,statesector,1,Telangana,NA,NA,NA,NA,1,NA
3269,0.314730972,0.111409873,0.011196174,0.203321099,2015,State,urban/rural,Gender,statesector,1,Telangana,NA,NA,NA,NA,2,NA
3270,0.472351015,0.24103567,0.067637935,0.231315345,2015,State,urban/rural,Gender,statesector,0,Tripura,NA,NA,NA,NA,1,NA
3271,0.534691513,0.323578387,0.080474317,0.211113126,2015,State,urban/rural,Gender,statesector,0,Tripura,NA,NA,NA,NA,2,NA
3272,0.207256109,0.073362224,0.013111223,0.133893885,2015,State,urban/rural,Gender,statesector,1,Tripura,NA,NA,NA,NA,1,NA
3273,0.335146725,0.155503273,0.002290191,0.179643452,2015,State,urban/rural,Gender,statesector,1,Tripura,NA,NA,NA,NA,2,NA
3274,0.689079881,0.479809523,0.163915187,0.209270358,2015,State,urban/rural,Gender,statesector,0,Uttar Pradesh,NA,NA,NA,NA,1,NA
3275,0.717835128,0.514490485,0.182445377,0.203344643,2015,State,urban/rural,Gender,statesector,0,Uttar Pradesh,NA,NA,NA,NA,2,NA
3276,0.335773021,0.177205965,0.064238161,0.158567056,2015,State,urban/rural,Gender,statesector,1,Uttar Pradesh,NA,NA,NA,NA,1,NA
3277,0.354064077,0.190813854,0.06327834,0.163250223,2015,State,urban/rural,Gender,statesector,1,Uttar Pradesh,NA,NA,NA,NA,2,NA
3278,0.450043917,0.213194624,0.049691532,0.236849293,2015,State,urban/rural,Gender,statesector,0,Uttarakhand,NA,NA,NA,NA,1,NA
3279,0.466941684,0.235950038,0.034464322,0.230991646,2015,State,urban/rural,Gender,statesector,0,Uttarakhand,NA,NA,NA,NA,2,NA
3280,0.212853491,0.092494152,0.027133677,0.120359339,2015,State,urban/rural,Gender,statesector,1,Uttarakhand,NA,NA,NA,NA,1,NA
3281,0.177163959,0.070154011,0.010737617,0.107009948,2015,State,urban/rural,Gender,statesector,1,Uttarakhand,NA,NA,NA,NA,2,NA
3282,0.532661021,0.311547935,0.083775014,0.221113086,2015,State,urban/rural,Gender,statesector,0,West Bengal,NA,NA,NA,NA,1,NA
3283,0.608883262,0.401816785,0.121593498,0.207066477,2015,State,urban/rural,Gender,statesector,0,West Bengal,NA,NA,NA,NA,2,NA
3284,0.285436362,0.132584557,0.034375686,0.152851805,2015,State,urban/rural,Gender,statesector,1,West Bengal,NA,NA,NA,NA,1,NA
3285,0.327065885,0.157095253,0.042999871,0.169970632,2015,State,urban/rural,Gender,statesector,1,West Bengal,NA,NA,NA,NA,2,NA
3286,0.644854486,0.453329563,0.037748527,0.191524923,2015,National,All,HH Size,allindia,99,India,NA,NA,NA,NA,NA,1
3287,0.391187966,0.228595302,0.05006719,0.162592664,2015,National,All,HH Size,allindia,99,India,NA,NA,NA,NA,NA,2 to 3
3288,0.425163597,0.246030301,0.081146941,0.179133296,2015,National,All,HH Size,allindia,99,India,NA,NA,NA,NA,NA,4 to 6
3289,0.592681766,0.360188723,0.119869024,0.232493043,2015,National,All,HH Size,allindia,99,India,NA,NA,NA,NA,NA,7+
3290,0.81590116,0.642726839,0.055276923,0.173174321,2015,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,NA,NA,1
3291,0.53189224,0.333389372,0.074480847,0.198502868,2015,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,NA,NA,2 to 3
3292,0.537355781,0.33115232,0.111759804,0.206203461,2015,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,NA,NA,4 to 6
3293,0.685169041,0.438723654,0.147878066,0.246445387,2015,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,NA,NA,7+
3294,0.363775879,0.142095774,0.008944361,0.221680105,2015,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,NA,NA,1
3295,0.164291605,0.059606954,0.01069831,0.104684651,2015,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,NA,NA,2 to 3
3296,0.205015585,0.079000466,0.021077152,0.126015119,2015,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,NA,NA,4 to 6
3297,0.336920291,0.143010616,0.042413648,0.193909675,2015,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,NA,NA,7+
3298,0.395062804,0.183032721,0.017114324,0.212030083,2015,State,All,HH Size,state,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,1
3299,0.16785419,0.062823907,0.007160668,0.105030283,2015,State,All,HH Size,state,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,2 to 3
3300,0.168915823,0.072284408,0.011609759,0.096631415,2015,State,All,HH Size,state,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,4 to 6
3301,0.243795544,0.055654433,0.006328568,0.188141111,2015,State,All,HH Size,state,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,7+
3302,0.779598951,0.486573964,0.029499279,0.293024987,2015,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,1
3303,0.384646147,0.166872457,0.017267846,0.21777369,2015,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,2 to 3
3304,0.331095397,0.138598233,0.033509109,0.192497164,2015,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,4 to 6
3305,0.442802578,0.182548419,0.046836477,0.260254159,2015,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,7+
3306,0.42353943,0.272637069,0.01629707,0.150902361,2015,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,1
3307,0.438359708,0.238709047,0.041055955,0.199650661,2015,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,2 to 3
3308,0.415609241,0.224795625,0.078382127,0.190813616,2015,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,4 to 6
3309,0.534407437,0.291371495,0.101435848,0.243035942,2015,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,7+
3310,0.642456174,0.527226865,0.089450292,0.115229309,2015,State,All,HH Size,state,99,Assam,NA,NA,NA,NA,NA,1
3311,0.496147841,0.321673751,0.095586598,0.17447409,2015,State,All,HH Size,state,99,Assam,NA,NA,NA,NA,NA,2 to 3
3312,0.548888385,0.351476341,0.125368103,0.197412044,2015,State,All,HH Size,state,99,Assam,NA,NA,NA,NA,NA,4 to 6
3313,0.64398545,0.405373305,0.129833996,0.238612145,2015,State,All,HH Size,state,99,Assam,NA,NA,NA,NA,NA,7+
3314,0.764770687,0.642725348,0.05506641,0.122045339,2015,State,All,HH Size,state,99,Bihar,NA,NA,NA,NA,NA,1
3315,0.661595941,0.476411313,0.155535504,0.185184628,2015,State,All,HH Size,state,99,Bihar,NA,NA,NA,NA,NA,2 to 3
3316,0.694136441,0.509577811,0.24045682,0.18455863,2015,State,All,HH Size,state,99,Bihar,NA,NA,NA,NA,NA,4 to 6
3317,0.752595067,0.549521029,0.222872019,0.203074038,2015,State,All,HH Size,state,99,Bihar,NA,NA,NA,NA,NA,7+
3318,0.164714158,0.081111722,0,0.083602436,2015,State,All,HH Size,state,99,Chandigarh,NA,NA,NA,NA,NA,1
3319,0.071142986,0.037041623,0.015398476,0.034101363,2015,State,All,HH Size,state,99,Chandigarh,NA,NA,NA,NA,NA,2 to 3
3320,0.11065048,0.044094957,0.008351632,0.066555523,2015,State,All,HH Size,state,99,Chandigarh,NA,NA,NA,NA,NA,4 to 6
3321,0.134762138,0.064458989,0.026327997,0.070303149,2015,State,All,HH Size,state,99,Chandigarh,NA,NA,NA,NA,NA,7+
3322,0.779748559,0.692692101,0.059243742,0.087056458,2015,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,NA,NA,1
3323,0.587994933,0.412540495,0.088311456,0.175454438,2015,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,NA,NA,2 to 3
3324,0.527398407,0.343150765,0.091030039,0.184247642,2015,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,NA,NA,4 to 6
3325,0.625441909,0.385866493,0.09078937,0.239575416,2015,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,NA,NA,7+
3326,0.296913177,0.103087276,0,0.193825901,2015,State,All,HH Size,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,1
3327,0.265169829,0.122962765,0.015636614,0.142207064,2015,State,All,HH Size,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,2 to 3
3328,0.353006989,0.208098993,0.060351525,0.144907996,2015,State,All,HH Size,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,4 to 6
3329,0.671633184,0.413094372,0.109349906,0.258538812,2015,State,All,HH Size,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,7+
3330,0.189302832,0.043908328,0.001670255,0.145394504,2015,State,All,HH Size,state,99,Delhi,NA,NA,NA,NA,NA,1
3331,0.120135508,0.030501366,0.004348392,0.089634142,2015,State,All,HH Size,state,99,Delhi,NA,NA,NA,NA,NA,2 to 3
3332,0.186460122,0.040852588,0.012552853,0.145607534,2015,State,All,HH Size,state,99,Delhi,NA,NA,NA,NA,NA,4 to 6
3333,0.234164327,0.053363811,0.006905956,0.180800516,2015,State,All,HH Size,state,99,Delhi,NA,NA,NA,NA,NA,7+
3334,0.251000166,0.09120097,0.012660248,0.159799196,2015,State,All,HH Size,state,99,Goa,NA,NA,NA,NA,NA,1
3335,0.110703208,0.044209577,0.007238072,0.066493631,2015,State,All,HH Size,state,99,Goa,NA,NA,NA,NA,NA,2 to 3
3336,0.149064586,0.051565915,0.003964535,0.097498671,2015,State,All,HH Size,state,99,Goa,NA,NA,NA,NA,NA,4 to 6
3337,0.193808883,0.080540597,0,0.113268286,2015,State,All,HH Size,state,99,Goa,NA,NA,NA,NA,NA,7+
3338,0.551145673,0.344317287,0.022869805,0.206828386,2015,State,All,HH Size,state,99,Gujarat,NA,NA,NA,NA,NA,1
3339,0.327260107,0.167792976,0.028631834,0.159467131,2015,State,All,HH Size,state,99,Gujarat,NA,NA,NA,NA,NA,2 to 3
3340,0.347248137,0.182621375,0.045929693,0.164626762,2015,State,All,HH Size,state,99,Gujarat,NA,NA,NA,NA,NA,4 to 6
3341,0.549002051,0.298877448,0.083082512,0.250124603,2015,State,All,HH Size,state,99,Gujarat,NA,NA,NA,NA,NA,7+
3342,0.33581534,0.135502532,0.001798019,0.200312808,2015,State,All,HH Size,state,99,Haryana,NA,NA,NA,NA,NA,1
3343,0.242262214,0.104080766,0.015147441,0.138181448,2015,State,All,HH Size,state,99,Haryana,NA,NA,NA,NA,NA,2 to 3
3344,0.245713949,0.084338434,0.020565599,0.161375515,2015,State,All,HH Size,state,99,Haryana,NA,NA,NA,NA,NA,4 to 6
3345,0.453649551,0.160753831,0.04333536,0.29289572,2015,State,All,HH Size,state,99,Haryana,NA,NA,NA,NA,NA,7+
3346,0.442197055,0.198649198,0.001390629,0.243547857,2015,State,All,HH Size,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,1
3347,0.222622693,0.076474406,0.005129635,0.146148287,2015,State,All,HH Size,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,2 to 3
3348,0.273907155,0.077213414,0.005770701,0.196693741,2015,State,All,HH Size,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,4 to 6
3349,0.376379043,0.087805517,0.005803216,0.288573526,2015,State,All,HH Size,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,7+
3350,0.437351614,0.21117489,0.002722796,0.226176724,2015,State,All,HH Size,state,99,Jammu and Kashmir,NA,NA,NA,NA,NA,1
3351,0.275218874,0.127323031,0.015122578,0.147895843,2015,State,All,HH Size,state,99,Jammu and Kashmir,NA,NA,NA,NA,NA,2 to 3
3352,0.290260762,0.131757885,0.0255065,0.158502877,2015,State,All,HH Size,state,99,Jammu and Kashmir,NA,NA,NA,NA,NA,4 to 6
3353,0.403174341,0.194585338,0.052284703,0.208589003,2015,State,All,HH Size,state,99,Jammu and Kashmir,NA,NA,NA,NA,NA,7+
3354,0.729155004,0.613965273,0.117762111,0.115189731,2015,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,NA,NA,1
3355,0.637076259,0.449585289,0.140557453,0.18749097,2015,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,NA,NA,2 to 3
3356,0.640172422,0.437523991,0.156733766,0.202648431,2015,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,NA,NA,4 to 6
3357,0.72768569,0.511799335,0.156574026,0.215886355,2015,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,NA,NA,7+
3358,0.612677753,0.444814086,0.015987439,0.167863667,2015,State,All,HH Size,state,99,Karnataka,NA,NA,NA,NA,NA,1
3359,0.27313906,0.136587754,0.021242758,0.136551306,2015,State,All,HH Size,state,99,Karnataka,NA,NA,NA,NA,NA,2 to 3
3360,0.319163412,0.15130192,0.029909391,0.167861492,2015,State,All,HH Size,state,99,Karnataka,NA,NA,NA,NA,NA,4 to 6
3361,0.504266858,0.235561877,0.047421813,0.268704981,2015,State,All,HH Size,state,99,Karnataka,NA,NA,NA,NA,NA,7+
3362,0.398648977,0.098242946,0.00203833,0.300406031,2015,State,All,HH Size,state,99,Kerala,NA,NA,NA,NA,NA,1
3363,0.069002897,0.008408135,9.42E-05,0.060594762,2015,State,All,HH Size,state,99,Kerala,NA,NA,NA,NA,NA,2 to 3
3364,0.096953899,0.007534883,5.34E-05,0.089419016,2015,State,All,HH Size,state,99,Kerala,NA,NA,NA,NA,NA,4 to 6
3365,0.25830096,0.027836123,0.005423143,0.230464837,2015,State,All,HH Size,state,99,Kerala,NA,NA,NA,NA,NA,7+
3366,0.258586228,0,0,0.258586228,2015,State,All,HH Size,state,99,Lakshadweep,NA,NA,NA,NA,NA,1
3367,0.047668349,0,0,0.047668349,2015,State,All,HH Size,state,99,Lakshadweep,NA,NA,NA,NA,NA,2 to 3
3368,0.155819595,0.007724229,0,0.148095366,2015,State,All,HH Size,state,99,Lakshadweep,NA,NA,NA,NA,NA,4 to 6
3369,0.348868787,0.030905697,0,0.31796309,2015,State,All,HH Size,state,99,Lakshadweep,NA,NA,NA,NA,NA,7+
3370,0.721586585,0.598047793,0.102625318,0.123538792,2015,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,1
3371,0.577232242,0.398694664,0.097991966,0.178537578,2015,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,2 to 3
3372,0.577833235,0.373410612,0.122425579,0.204422623,2015,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,4 to 6
3373,0.683666408,0.468187273,0.154326931,0.215479135,2015,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,7+
3374,0.571833074,0.359693646,0.036347345,0.212139428,2015,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,NA,NA,1
3375,0.29555136,0.14078182,0.017300151,0.15476954,2015,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,NA,NA,2 to 3
3376,0.338751495,0.150952607,0.029263623,0.187798888,2015,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,NA,NA,4 to 6
3377,0.486106455,0.224450544,0.054764669,0.261655911,2015,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,NA,NA,7+
3378,0.661308885,0.428017676,0.050423849,0.233291209,2015,State,All,HH Size,state,99,Manipur,NA,NA,NA,NA,NA,1
3379,0.426650852,0.187559545,0.02519151,0.239091307,2015,State,All,HH Size,state,99,Manipur,NA,NA,NA,NA,NA,2 to 3
3380,0.423624367,0.190839842,0.029929023,0.232784525,2015,State,All,HH Size,state,99,Manipur,NA,NA,NA,NA,NA,4 to 6
3381,0.501874864,0.257091492,0.047685478,0.244783372,2015,State,All,HH Size,state,99,Manipur,NA,NA,NA,NA,NA,7+
3382,0.578654826,0.380120158,0.013611656,0.198534668,2015,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,NA,NA,1
3383,0.484063774,0.289175034,0.08034151,0.19488874,2015,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,NA,NA,2 to 3
3384,0.522096217,0.305530101,0.106467202,0.216566116,2015,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,NA,NA,4 to 6
3385,0.641922116,0.368807286,0.130887255,0.27311483,2015,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,NA,NA,7+
3386,0.373909593,0.146630973,0.011162426,0.22727862,2015,State,All,HH Size,state,99,Mizoram,NA,NA,NA,NA,NA,1
3387,0.206734955,0.09242782,0.024312122,0.114307135,2015,State,All,HH Size,state,99,Mizoram,NA,NA,NA,NA,NA,2 to 3
3388,0.219109967,0.102005407,0.037952084,0.11710456,2015,State,All,HH Size,state,99,Mizoram,NA,NA,NA,NA,NA,4 to 6
3389,0.237563789,0.087503977,0.031672649,0.150059812,2015,State,All,HH Size,state,99,Mizoram,NA,NA,NA,NA,NA,7+
3390,0.52616024,0.398934871,0.005693528,0.127225369,2015,State,All,HH Size,state,99,Nagaland,NA,NA,NA,NA,NA,1
3391,0.364408404,0.202795088,0.028160341,0.161613316,2015,State,All,HH Size,state,99,Nagaland,NA,NA,NA,NA,NA,2 to 3
3392,0.381041497,0.21040158,0.058843121,0.170639917,2015,State,All,HH Size,state,99,Nagaland,NA,NA,NA,NA,NA,4 to 6
3393,0.512212098,0.310614556,0.10256125,0.201597542,2015,State,All,HH Size,state,99,Nagaland,NA,NA,NA,NA,NA,7+
3394,0.780733109,0.637292385,0.072447293,0.143440724,2015,State,All,HH Size,state,99,Odisha,NA,NA,NA,NA,NA,1
3395,0.531582832,0.35360527,0.089615151,0.177977562,2015,State,All,HH Size,state,99,Odisha,NA,NA,NA,NA,NA,2 to 3
3396,0.53076309,0.343136132,0.107945144,0.187626958,2015,State,All,HH Size,state,99,Odisha,NA,NA,NA,NA,NA,4 to 6
3397,0.619028211,0.401780695,0.119547121,0.217247516,2015,State,All,HH Size,state,99,Odisha,NA,NA,NA,NA,NA,7+
3398,0.562172353,0.389848441,0,0.172323912,2015,State,All,HH Size,state,99,Puducherry,NA,NA,NA,NA,NA,1
3399,0.104815207,0.024450185,0.000879854,0.080365022,2015,State,All,HH Size,state,99,Puducherry,NA,NA,NA,NA,NA,2 to 3
3400,0.128195673,0.029486153,0.004832708,0.09870952,2015,State,All,HH Size,state,99,Puducherry,NA,NA,NA,NA,NA,4 to 6
3401,0.244817838,0.051058233,0,0.193759605,2015,State,All,HH Size,state,99,Puducherry,NA,NA,NA,NA,NA,7+
3402,0.423663199,0.144998044,0.013946954,0.278665155,2015,State,All,HH Size,state,99,Punjab,NA,NA,NA,NA,NA,1
3403,0.169076249,0.059342582,0.005877423,0.109733667,2015,State,All,HH Size,state,99,Punjab,NA,NA,NA,NA,NA,2 to 3
3404,0.166468784,0.05547893,0.012935768,0.110989854,2015,State,All,HH Size,state,99,Punjab,NA,NA,NA,NA,NA,4 to 6
3405,0.273814976,0.074506819,0.022089459,0.199308157,2015,State,All,HH Size,state,99,Punjab,NA,NA,NA,NA,NA,7+
3406,0.646946967,0.457018673,0.062689438,0.189928294,2015,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,NA,NA,1
3407,0.507465422,0.319393873,0.068520963,0.188071549,2015,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,NA,NA,2 to 3
3408,0.494548351,0.292503864,0.106428109,0.202044487,2015,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,NA,NA,4 to 6
3409,0.613114715,0.355513901,0.135981783,0.257600814,2015,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,NA,NA,7+
3410,0.181346834,0.07979098,0,0.101555854,2015,State,All,HH Size,state,99,Sikkim,NA,NA,NA,NA,NA,1
3411,0.183555171,0.043012969,0.003166398,0.140542202,2015,State,All,HH Size,state,99,Sikkim,NA,NA,NA,NA,NA,2 to 3
3412,0.155920923,0.049984265,0.005384282,0.105936658,2015,State,All,HH Size,state,99,Sikkim,NA,NA,NA,NA,NA,4 to 6
3413,0.212696135,0.050117757,0.007205378,0.162578378,2015,State,All,HH Size,state,99,Sikkim,NA,NA,NA,NA,NA,7+
3414,0.62970984,0.343280196,0.005904686,0.286429644,2015,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,NA,NA,1
3415,0.227454379,0.082208268,0.005316012,0.145246111,2015,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,NA,NA,2 to 3
3416,0.225278705,0.060612213,0.005926475,0.164666492,2015,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,NA,NA,4 to 6
3417,0.378106564,0.096316278,0.0054426,0.281790286,2015,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,NA,NA,7+
3418,0.775646687,0.51398015,0.0186373,0.261666537,2015,State,All,HH Size,state,99,Telangana,NA,NA,NA,NA,NA,1
3419,0.401901811,0.204301625,0.030620623,0.197600186,2015,State,All,HH Size,state,99,Telangana,NA,NA,NA,NA,NA,2 to 3
3420,0.367513031,0.157960445,0.037159126,0.209552586,2015,State,All,HH Size,state,99,Telangana,NA,NA,NA,NA,NA,4 to 6
3421,0.407536983,0.171959668,0.035400648,0.235577315,2015,State,All,HH Size,state,99,Telangana,NA,NA,NA,NA,NA,7+
3422,0.561999679,0.423046947,0.019930827,0.138952732,2015,State,All,HH Size,state,99,Tripura,NA,NA,NA,NA,NA,1
3423,0.366464734,0.200645015,0.040655717,0.165819719,2015,State,All,HH Size,state,99,Tripura,NA,NA,NA,NA,NA,2 to 3
3424,0.409538567,0.200585052,0.055988312,0.208953515,2015,State,All,HH Size,state,99,Tripura,NA,NA,NA,NA,NA,4 to 6
3425,0.454818428,0.198820934,0.062966309,0.255997494,2015,State,All,HH Size,state,99,Tripura,NA,NA,NA,NA,NA,7+
3426,0.711078107,0.567640901,0.031115979,0.143437206,2015,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,1
3427,0.554356933,0.363682181,0.082460657,0.190674752,2015,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,2 to 3
3428,0.561804831,0.374446541,0.136469647,0.18735829,2015,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,4 to 6
3429,0.656519055,0.448966384,0.158774227,0.207552671,2015,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,7+
3430,0.491724253,0.300722748,0.011569848,0.191001505,2015,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,NA,NA,1
3431,0.282965153,0.129061341,0.018736908,0.153903812,2015,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,NA,NA,2 to 3
3432,0.338200629,0.156526342,0.034027278,0.181674287,2015,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,NA,NA,4 to 6
3433,0.458374202,0.217526019,0.061812788,0.240848183,2015,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,NA,NA,7+
3434,0.684023142,0.525825799,0.049271587,0.158197343,2015,State,All,HH Size,state,99,West Bengal,NA,NA,NA,NA,NA,1
3435,0.411567032,0.251661777,0.056098193,0.159905255,2015,State,All,HH Size,state,99,West Bengal,NA,NA,NA,NA,NA,2 to 3
3436,0.445254058,0.264108688,0.076932587,0.18114537,2015,State,All,HH Size,state,99,West Bengal,NA,NA,NA,NA,NA,4 to 6
