State,Code,Indicator,Year,Value
Assam,loan_rec_gdp,Recovery of loans and advances,2010,0.02
Assam,misc_cap_gdp,Miscellaneous capital receipts,2010,0.0
Assam,cur_rev_total,Current revenues,2010,99.88
Assam,tax_rev_total,Tax revenues,2010,60.34
Assam,own_tax_total,State's own tax revenues,2010,25.75
Assam,inc_tax_total,Taxes on Income,2010,1.14
Assam,prop_tax_total,Taxes on Property and Capital,2010,1.15
Assam,comm_tax_total,Taxes on Commodities and Services,2010,23.46
Assam,central_share_total,Share in central government tax,2010,34.6
Assam,nontax_total,Non-tax revenues,2010,39.54
Assam,own_nontax_total,State's Own Non-Tax Revenue,2010,10.3
Assam,grants_total,Grants from the Centre,2010,29.23
Assam,loan_rec_total,Recovery of loans and advances,2010,0.12
Assam,misc_cap_total,Miscellaneous capital receipts,2010,0.0
Assam,inc_tax_taxrev,Taxes on Income,2010,1.88
Assam,prop_tax_taxrev,Taxes on Property and Capital,2010,1.9
Assam,nontax_taxrev,Non-tax revenues,2010,65.52
Assam,own_nontax_taxrev,State's Own Non-Tax Revenue,2010,17.08
Assam,total_rev_gdp,Total revenues,2011,19.19
Assam,cur_rev_gdp,Current revenues,2011,19.18
Assam,tax_rev_gdp,Tax revenues,2011,11.82
Assam,own_tax_gdp,State's own tax revenues,2011,5.33
Assam,inc_tax_gdp,Taxes on Income,2011,0.17
Assam,prop_tax_gdp,Taxes on Property and Capital,2011,0.22
Assam,comm_tax_gdp,Taxes on Commodities and Services,2011,4.94
Assam,central_share_gdp,Share in central government tax,2011,6.48
Assam,nontax_gdp,Non-tax revenues,2011,7.36
Assam,own_nontax_gdp,State's Own Non-Tax Revenue,2011,2.0
Assam,grants_gdp,Grants from the Centre,2011,5.35
Assam,loan_rec_gdp,Recovery of loans and advances,2011,0.01
Assam,misc_cap_gdp,Miscellaneous capital receipts,2011,0.0
Assam,cur_rev_total,Current revenues,2011,99.92
Assam,tax_rev_total,Tax revenues,2011,61.59
Assam,own_tax_total,State's own tax revenues,2011,27.8
Assam,inc_tax_total,Taxes on Income,2011,0.9
Assam,prop_tax_total,Taxes on Property and Capital,2011,1.15
Assam,comm_tax_total,Taxes on Commodities and Services,2011,25.75
Assam,central_share_total,Share in central government tax,2011,33.79
Assam,nontax_total,Non-tax revenues,2011,38.34
Assam,own_nontax_total,State's Own Non-Tax Revenue,2011,10.43
Assam,grants_total,Grants from the Centre,2011,27.9
Assam,loan_rec_total,Recovery of loans and advances,2011,0.08
Assam,misc_cap_total,Miscellaneous capital receipts,2011,0.0
Assam,inc_tax_taxrev,Taxes on Income,2011,1.46
Assam,prop_tax_taxrev,Taxes on Property and Capital,2011,1.86
Assam,nontax_taxrev,Non-tax revenues,2011,62.25
Assam,own_nontax_taxrev,State's Own Non-Tax Revenue,2011,16.94
Assam,total_rev_gdp,Total revenues,2012,19.57
Assam,cur_rev_gdp,Current revenues,2012,19.57
Assam,tax_rev_gdp,Tax revenues,2012,12.02
Assam,own_tax_gdp,State's own tax revenues,2012,5.26
Assam,inc_tax_gdp,Taxes on Income,2012,0.16
Assam,prop_tax_gdp,Taxes on Property and Capital,2012,0.25
Assam,comm_tax_gdp,Taxes on Commodities and Services,2012,4.85
Assam,central_share_gdp,Share in central government tax,2012,6.76
Assam,nontax_gdp,Non-tax revenues,2012,7.55
Assam,own_nontax_gdp,State's Own Non-Tax Revenue,2012,1.58
Assam,grants_gdp,Grants from the Centre,2012,5.97
Assam,loan_rec_gdp,Recovery of loans and advances,2012,0.0
Assam,misc_cap_gdp,Miscellaneous capital receipts,2012,0.0
Assam,cur_rev_total,Current revenues,2012,99.98
Assam,tax_rev_total,Tax revenues,2012,61.41
Assam,own_tax_total,State's own tax revenues,2012,26.88
Assam,inc_tax_total,Taxes on Income,2012,0.82
Assam,prop_tax_total,Taxes on Property and Capital,2012,1.3
Assam,comm_tax_total,Taxes on Commodities and Services,2012,24.76
Assam,central_share_total,Share in central government tax,2012,34.53
Assam,nontax_total,Non-tax revenues,2012,38.57
Assam,own_nontax_total,State's Own Non-Tax Revenue,2012,8.06
Assam,grants_total,Grants from the Centre,2012,30.51
Assam,loan_rec_total,Recovery of loans and advances,2012,0.02
Assam,misc_cap_total,Miscellaneous capital receipts,2012,0.0
Assam,inc_tax_taxrev,Taxes on Income,2012,1.33
Assam,prop_tax_taxrev,Taxes on Property and Capital,2012,2.11
Assam,nontax_taxrev,Non-tax revenues,2012,62.8
Assam,own_nontax_taxrev,State's Own Non-Tax Revenue,2012,13.12
Assam,total_rev_gdp,Total revenues,2013,18.13
Assam,cur_rev_gdp,Current revenues,2013,18.12
Assam,tax_rev_gdp,Tax revenues,2013,11.57
Assam,own_tax_gdp,State's own tax revenues,2013,5.06
Assam,inc_tax_gdp,Taxes on Income,2013,0.16
Assam,prop_tax_gdp,Taxes on Property and Capital,2013,0.23
Assam,comm_tax_gdp,Taxes on Commodities and Services,2013,4.68
Assam,central_share_gdp,Share in central government tax,2013,6.51
Assam,nontax_gdp,Non-tax revenues,2013,6.55
Assam,own_nontax_gdp,State's Own Non-Tax Revenue,2013,1.52
Assam,grants_gdp,Grants from the Centre,2013,5.03
Assam,loan_rec_gdp,Recovery of loans and advances,2013,0.0
Assam,misc_cap_gdp,Miscellaneous capital receipts,2013,0.0
Assam,cur_rev_total,Current revenues,2013,99.98
Assam,tax_rev_total,Tax revenues,2013,63.84
Assam,own_tax_total,State's own tax revenues,2013,27.92
Assam,inc_tax_total,Taxes on Income,2013,0.86
Assam,prop_tax_total,Taxes on Property and Capital,2013,1.26
Assam,comm_tax_total,Taxes on Commodities and Services,2013,25.8
Assam,central_share_total,Share in central government tax,2013,35.92
Assam,nontax_total,Non-tax revenues,2013,36.14
Assam,own_nontax_total,State's Own Non-Tax Revenue,2013,8.4
Assam,grants_total,Grants from the Centre,2013,27.74
Assam,loan_rec_total,Recovery of loans and advances,2013,0.02
Assam,misc_cap_total,Miscellaneous capital receipts,2013,0.0
Assam,inc_tax_taxrev,Taxes on Income,2013,1.34
Assam,prop_tax_taxrev,Taxes on Property and Capital,2013,1.98
Assam,nontax_taxrev,Non-tax revenues,2013,56.61
Assam,own_nontax_taxrev,State's Own Non-Tax Revenue,2013,13.15
Assam,total_rev_gdp,Total revenues,2014,19.51
Assam,cur_rev_gdp,Current revenues,2014,19.51
Assam,tax_rev_gdp,Tax revenues,2014,11.1
Assam,own_tax_gdp,State's own tax revenues,2014,4.83
Assam,inc_tax_gdp,Taxes on Income,2014,0.12
Assam,prop_tax_gdp,Taxes on Property and Capital,2014,0.17
Assam,comm_tax_gdp,Taxes on Commodities and Services,2014,4.54
Assam,central_share_gdp,Share in central government tax,2014,6.28
Assam,nontax_gdp,Non-tax revenues,2014,8.4
Assam,own_nontax_gdp,State's Own Non-Tax Revenue,2014,1.23
Assam,grants_gdp,Grants from the Centre,2014,7.17
Assam,loan_rec_gdp,Recovery of loans and advances,2014,0.01
Assam,misc_cap_gdp,Miscellaneous capital receipts,2014,0.0
Assam,cur_rev_total,Current revenues,2014,99.97
Assam,tax_rev_total,Tax revenues,2014,56.91
Assam,own_tax_total,State's own tax revenues,2014,24.74
Assam,inc_tax_total,Taxes on Income,2014,0.63
Assam,prop_tax_total,Taxes on Property and Capital,2014,0.87
Assam,comm_tax_total,Taxes on Commodities and Services,2014,23.24
Assam,central_share_total,Share in central government tax,2014,32.16
Assam,nontax_total,Non-tax revenues,2014,43.07
Assam,own_nontax_total,State's Own Non-Tax Revenue,2014,6.32
Assam,grants_total,Grants from the Centre,2014,36.75
Assam,loan_rec_total,Recovery of loans and advances,2014,0.03
Assam,misc_cap_total,Miscellaneous capital receipts,2014,0.0
Assam,inc_tax_taxrev,Taxes on Income,2014,1.12
Assam,prop_tax_taxrev,Taxes on Property and Capital,2014,1.52
Assam,nontax_taxrev,Non-tax revenues,2014,75.68
Assam,own_nontax_taxrev,State's Own Non-Tax Revenue,2014,11.1
Assam,total_rev_gdp,Total revenues,2015,18.85
Assam,cur_rev_gdp,Current revenues,2015,18.63
Assam,tax_rev_gdp,Tax revenues,2015,11.8
Assam,own_tax_gdp,State's own tax revenues,2015,4.43
Assam,inc_tax_gdp,Taxes on Income,2015,0.09
Assam,prop_tax_gdp,Taxes on Property and Capital,2015,0.2
Assam,comm_tax_gdp,Taxes on Commodities and Services,2015,4.14
Assam,central_share_gdp,Share in central government tax,2015,7.36
Assam,nontax_gdp,Non-tax revenues,2015,6.83
Assam,own_nontax_gdp,State's Own Non-Tax Revenue,2015,1.2
Assam,grants_gdp,Grants from the Centre,2015,5.63
Assam,loan_rec_gdp,Recovery of loans and advances,2015,0.22
Assam,misc_cap_gdp,Miscellaneous capital receipts,2015,0.0
Assam,cur_rev_total,Current revenues,2015,98.81
Assam,tax_rev_total,Tax revenues,2015,62.58
Assam,own_tax_total,State's own tax revenues,2015,23.52
Assam,inc_tax_total,Taxes on Income,2015,0.5
Assam,prop_tax_total,Taxes on Property and Capital,2015,1.06
Assam,comm_tax_total,Taxes on Commodities and Services,2015,21.96
Assam,central_share_total,Share in central government tax,2015,39.06
Assam,nontax_total,Non-tax revenues,2015,36.23
Assam,own_nontax_total,State's Own Non-Tax Revenue,2015,6.38
Assam,grants_total,Grants from the Centre,2015,29.85
Assam,loan_rec_total,Recovery of loans and advances,2015,1.19
Assam,misc_cap_total,Miscellaneous capital receipts,2015,0.0
Assam,inc_tax_taxrev,Taxes on Income,2015,0.8
Assam,prop_tax_taxrev,Taxes on Property and Capital,2015,1.69
Assam,nontax_taxrev,Non-tax revenues,2015,57.89
Assam,own_nontax_taxrev,State's Own Non-Tax Revenue,2015,10.19
Assam,total_rev_gdp,Total revenues,2016,19.36
Assam,cur_rev_gdp,Current revenues,2016,19.35
Assam,tax_rev_gdp,Tax revenues,2016,12.68
Assam,own_tax_gdp,State's own tax revenues,2016,4.75
Assam,inc_tax_gdp,Taxes on Income,2016,0.08
Assam,prop_tax_gdp,Taxes on Property and Capital,2016,0.17
Assam,comm_tax_gdp,Taxes on Commodities and Services,2016,4.5
Assam,central_share_gdp,Share in central government tax,2016,7.94
Assam,nontax_gdp,Non-tax revenues,2016,6.66
Assam,own_nontax_gdp,State's Own Non-Tax Revenue,2016,1.71
Assam,grants_gdp,Grants from the Centre,2016,4.95
Assam,loan_rec_gdp,Recovery of loans and advances,2016,0.01
Assam,misc_cap_gdp,Miscellaneous capital receipts,2016,0.0
Assam,cur_rev_total,Current revenues,2016,99.96
Assam,tax_rev_total,Tax revenues,2016,65.53
Assam,own_tax_total,State's own tax revenues,2016,24.53
Assam,inc_tax_total,Taxes on Income,2016,0.42
Assam,prop_tax_total,Taxes on Property and Capital,2016,0.89
Assam,comm_tax_total,Taxes on Commodities and Services,2016,23.22
Assam,central_share_total,Share in central government tax,2016,41.0
Assam,nontax_total,Non-tax revenues,2016,34.43
Assam,own_nontax_total,State's Own Non-Tax Revenue,2016,8.84
Assam,grants_total,Grants from the Centre,2016,25.59
Assam,loan_rec_total,Recovery of loans and advances,2016,0.04
Assam,misc_cap_total,Miscellaneous capital receipts,2016,0.0
Assam,inc_tax_taxrev,Taxes on Income,2016,0.64
Assam,prop_tax_taxrev,Taxes on Property and Capital,2016,1.35
Assam,nontax_taxrev,Non-tax revenues,2016,52.53
Assam,own_nontax_taxrev,State's Own Non-Tax Revenue,2016,13.49
Assam,total_rev_gdp,Total revenues,2017,19.12
Assam,cur_rev_gdp,Current revenues,2017,19.12
Assam,tax_rev_gdp,Tax revenues,2017,12.54
Assam,own_tax_gdp,State's own tax revenues,2017,5.46
Assam,inc_tax_gdp,Taxes on Income,2017,0.07
Assam,prop_tax_gdp,Taxes on Property and Capital,2017,0.16
Assam,comm_tax_gdp,Taxes on Commodities and Services,2017,5.23
Assam,central_share_gdp,Share in central government tax,2017,7.08
Assam,nontax_gdp,Non-tax revenues,2017,6.57
Assam,own_nontax_gdp,State's Own Non-Tax Revenue,2017,1.44
Assam,grants_gdp,Grants from the Centre,2017,5.14
Assam,loan_rec_gdp,Recovery of loans and advances,2017,0.0
Assam,misc_cap_gdp,Miscellaneous capital receipts,2017,0.0
Assam,cur_rev_total,Current revenues,2017,99.99
Assam,tax_rev_total,Tax revenues,2017,65.61
Assam,own_tax_total,State's own tax revenues,2017,28.57
Assam,inc_tax_total,Taxes on Income,2017,0.38
Assam,prop_tax_total,Taxes on Property and Capital,2017,0.85
Assam,comm_tax_total,Taxes on Commodities and Services,2017,27.34
Assam,central_share_total,Share in central government tax,2017,37.04
Assam,nontax_total,Non-tax revenues,2017,34.38
Assam,own_nontax_total,State's Own Non-Tax Revenue,2017,7.52
Assam,grants_total,Grants from the Centre,2017,26.86
Assam,loan_rec_total,Recovery of loans and advances,2017,0.01
Assam,misc_cap_total,Miscellaneous capital receipts,2017,0.0
Assam,inc_tax_taxrev,Taxes on Income,2017,0.58
Assam,prop_tax_taxrev,Taxes on Property and Capital,2017,1.29
Assam,nontax_taxrev,Non-tax revenues,2017,52.41
Assam,own_nontax_taxrev,State's Own Non-Tax Revenue,2017,11.46
Assam,total_rev_gdp,Total revenues,2018,20.52
Assam,cur_rev_gdp,Current revenues,2018,20.52
Assam,tax_rev_gdp,Tax revenues,2018,13.3
Assam,own_tax_gdp,State's own tax revenues,2018,5.31
Assam,inc_tax_gdp,Taxes on Income,2018,0.06
Assam,prop_tax_gdp,Taxes on Property and Capital,2018,0.13
Assam,comm_tax_gdp,Taxes on Commodities and Services,2018,5.12
Assam,central_share_gdp,Share in central government tax,2018,7.99
Assam,nontax_gdp,Non-tax revenues,2018,7.22
Assam,own_nontax_gdp,State's Own Non-Tax Revenue,2018,2.66
Assam,grants_gdp,Grants from the Centre,2018,4.56
Assam,loan_rec_gdp,Recovery of loans and advances,2018,0.0
Assam,misc_cap_gdp,Miscellaneous capital receipts,2018,0.0
Assam,cur_rev_total,Current revenues,2018,100.0
Assam,tax_rev_total,Tax revenues,2018,64.81
Assam,own_tax_total,State's own tax revenues,2018,25.87
Assam,inc_tax_total,Taxes on Income,2018,0.31
Assam,prop_tax_total,Taxes on Property and Capital,2018,0.64
Assam,comm_tax_total,Taxes on Commodities and Services,2018,24.93
Assam,central_share_total,Share in central government tax,2018,38.94
Assam,nontax_total,Non-tax revenues,2018,35.19
Assam,own_nontax_total,State's Own Non-Tax Revenue,2018,12.95
Assam,grants_total,Grants from the Centre,2018,22.24
Assam,loan_rec_total,Recovery of loans and advances,2018,0.0
Assam,misc_cap_total,Miscellaneous capital receipts,2018,0.0
Assam,inc_tax_taxrev,Taxes on Income,2018,0.47
Assam,prop_tax_taxrev,Taxes on Property and Capital,2018,0.98
Assam,nontax_taxrev,Non-tax revenues,2018,54.3
Assam,own_nontax_taxrev,State's Own Non-Tax Revenue,2018,19.98
Assam,total_rev_gdp,Total revenues,2019,18.6
Assam,cur_rev_gdp,Current revenues,2019,18.59
Assam,tax_rev_gdp,Tax revenues,2019,11.03
Assam,own_tax_gdp,State's own tax revenues,2019,4.77
Assam,inc_tax_gdp,Taxes on Income,2019,0.06
Assam,prop_tax_gdp,Taxes on Property and Capital,2019,0.11
Assam,comm_tax_gdp,Taxes on Commodities and Services,2019,4.6
Assam,central_share_gdp,Share in central government tax,2019,6.26
Assam,nontax_gdp,Non-tax revenues,2019,7.57
Assam,own_nontax_gdp,State's Own Non-Tax Revenue,2019,1.6
Assam,grants_gdp,Grants from the Centre,2019,5.97
Assam,loan_rec_gdp,Recovery of loans and advances,2019,0.0
Assam,misc_cap_gdp,Miscellaneous capital receipts,2019,0.0
Assam,cur_rev_total,Current revenues,2019,99.99
Assam,tax_rev_total,Tax revenues,2019,59.3
Assam,own_tax_total,State's own tax revenues,2019,25.62
Assam,inc_tax_total,Taxes on Income,2019,0.31
Assam,prop_tax_total,Taxes on Property and Capital,2019,0.6
Assam,comm_tax_total,Taxes on Commodities and Services,2019,24.72
Assam,central_share_total,Share in central government tax,2019,33.68
Assam,nontax_total,Non-tax revenues,2019,40.69
Assam,own_nontax_total,State's Own Non-Tax Revenue,2019,8.59
Assam,grants_total,Grants from the Centre,2019,32.1
Assam,loan_rec_total,Recovery of loans and advances,2019,0.01
Assam,misc_cap_total,Miscellaneous capital receipts,2019,0.0
Assam,inc_tax_taxrev,Taxes on Income,2019,0.51
Assam,prop_tax_taxrev,Taxes on Property and Capital,2019,1.01
Assam,nontax_taxrev,Non-tax revenues,2019,68.61
Assam,own_nontax_taxrev,State's Own Non-Tax Revenue,2019,14.48
Assam,total_rev_gdp,Total revenues,2020,19.39
Assam,cur_rev_gdp,Current revenues,2020,19.39
Assam,tax_rev_gdp,Tax revenues,2020,10.52
Assam,own_tax_gdp,State's own tax revenues,2020,5.04
Assam,inc_tax_gdp,Taxes on Income,2020,0.04
Assam,prop_tax_gdp,Taxes on Property and Capital,2020,0.12
Assam,comm_tax_gdp,Taxes on Commodities and Services,2020,4.88
Assam,central_share_gdp,Share in central government tax,2020,5.48
Assam,nontax_gdp,Non-tax revenues,2020,8.87
Assam,own_nontax_gdp,State's Own Non-Tax Revenue,2020,0.85
Assam,grants_gdp,Grants from the Centre,2020,8.01
Assam,loan_rec_gdp,Recovery of loans and advances,2020,0.0
Assam,misc_cap_gdp,Miscellaneous capital receipts,2020,0.0
Assam,cur_rev_total,Current revenues,2020,100.0
Assam,tax_rev_total,Tax revenues,2020,54.27
Assam,own_tax_total,State's own tax revenues,2020,26.0
Assam,inc_tax_total,Taxes on Income,2020,0.23
Assam,prop_tax_total,Taxes on Property and Capital,2020,0.6
Assam,comm_tax_total,Taxes on Commodities and Services,2020,25.17
Assam,central_share_total,Share in central government tax,2020,28.27
Assam,nontax_total,Non-tax revenues,2020,45.73
Assam,own_nontax_total,State's Own Non-Tax Revenue,2020,4.4
Assam,grants_total,Grants from the Centre,2020,41.33
Assam,loan_rec_total,Recovery of loans and advances,2020,0.0
Assam,misc_cap_total,Miscellaneous capital receipts,2020,0.0
Assam,inc_tax_taxrev,Taxes on Income,2020,0.42
Assam,prop_tax_taxrev,Taxes on Property and Capital,2020,1.11
Assam,nontax_taxrev,Non-tax revenues,2020,84.26
Assam,own_nontax_taxrev,State's Own Non-Tax Revenue,2020,8.11
Assam,total_rev_gdp,Total revenues,2021,20.62
Assam,cur_rev_gdp,Current revenues,2021,19.86
Assam,tax_rev_gdp,Tax revenues,2021,11.61
Assam,own_tax_gdp,State's own tax revenues,2021,4.76
Assam,inc_tax_gdp,Taxes on Income,2021,0.05
Assam,prop_tax_gdp,Taxes on Property and Capital,2021,0.15
Assam,comm_tax_gdp,Taxes on Commodities and Services,2021,4.55
Assam,central_share_gdp,Share in central government tax,2021,6.85
Assam,nontax_gdp,Non-tax revenues,2021,8.26
Assam,own_nontax_gdp,State's Own Non-Tax Revenue,2021,0.87
Assam,grants_gdp,Grants from the Centre,2021,7.38
Assam,loan_rec_gdp,Recovery of loans and advances,2021,0.75
Assam,misc_cap_gdp,Miscellaneous capital receipts,2021,0.0
Assam,cur_rev_total,Current revenues,2021,96.34
Assam,tax_rev_total,Tax revenues,2021,56.3
Assam,own_tax_total,State's own tax revenues,2021,23.06
Assam,inc_tax_total,Taxes on Income,2021,0.24
Assam,prop_tax_total,Taxes on Property and Capital,2021,0.74
Assam,comm_tax_total,Taxes on Commodities and Services,2021,22.08
Assam,central_share_total,Share in central government tax,2021,33.24
Assam,nontax_total,Non-tax revenues,2021,40.04
Assam,own_nontax_total,State's Own Non-Tax Revenue,2021,4.23
Assam,grants_total,Grants from the Centre,2021,35.81
Assam,loan_rec_total,Recovery of loans and advances,2021,3.66
Assam,misc_cap_total,Miscellaneous capital receipts,2021,0.0
Assam,inc_tax_taxrev,Taxes on Income,2021,0.43
Assam,prop_tax_taxrev,Taxes on Property and Capital,2021,1.31
Assam,nontax_taxrev,Non-tax revenues,2021,71.1
Assam,own_nontax_taxrev,State's Own Non-Tax Revenue,2021,7.51
Assam,total_rev_gdp,Total revenues,2022,18.75
Assam,cur_rev_gdp,Current revenues,2022,18.74
Assam,tax_rev_gdp,Tax revenues,2022,11.32
Assam,own_tax_gdp,State's own tax revenues,2022,5.12
Assam,inc_tax_gdp,Taxes on Income,2022,0.04
Assam,prop_tax_gdp,Taxes on Property and Capital,2022,0.21
Assam,comm_tax_gdp,Taxes on Commodities and Services,2022,4.86
Assam,central_share_gdp,Share in central government tax,2022,6.2
Assam,nontax_gdp,Non-tax revenues,2022,7.42
Assam,own_nontax_gdp,State's Own Non-Tax Revenue,2022,1.2
Assam,grants_gdp,Grants from the Centre,2022,6.22
Assam,loan_rec_gdp,Recovery of loans and advances,2022,0.0
Assam,misc_cap_gdp,Miscellaneous capital receipts,2022,0.0
Assam,cur_rev_total,Current revenues,2022,99.99
Assam,tax_rev_total,Tax revenues,2022,60.39
Assam,own_tax_total,State's own tax revenues,2022,27.3
Assam,inc_tax_total,Taxes on Income,2022,0.24
Assam,prop_tax_total,Taxes on Property and Capital,2022,1.13
