State,Code,Indicator,Year,Value
Andhra Pradesh,cur_nd_fis_total,Fiscal Services,1998,1.16
Andhra Pradesh,cur_nd_int_total,Interest Payments and Servicing of Debt,1998,12.98
Andhra Pradesh,cur_nd_adm_total,Administrative Services,1998,6.0
Andhra Pradesh,cur_nd_pen_total,Pensions,1998,6.75
Andhra Pradesh,cur_nd_mis_total,Miscellaneous General Services,1998,0.0
Andhra Pradesh,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1998,0.74
Andhra Pradesh,cap_outlay_total,Total Capital Outlay,1998,6.8
Andhra Pradesh,cap_dev_total,Development Capital Outlay,1998,6.68
Andhra Pradesh,cap_dev_ss_total,Social Services,1998,0.61
Andhra Pradesh,cap_dev_es_total,Economic Services,1998,6.07
Andhra Pradesh,cap_nondev_total,Non-Development Capital Outlay,1998,0.12
Andhra Pradesh,loans_total,Loans and Advances,1998,9.98
Andhra Pradesh,loans_dev_total,Development Purposes,1998,9.73
Andhra Pradesh,loans_ss_total,Social Services,1998,1.29
Andhra Pradesh,loans_es_total,Economic Services,1998,8.44
Andhra Pradesh,loans_nondev_total,Non-Development Purposes,1998,0.25
Andhra Pradesh,total_exp_gdp,Total,1999,25.6
Andhra Pradesh,cur_total_gdp,Total current expenditure,1999,21.01
Andhra Pradesh,cur_dev_gdp,Current developmental expenditure,1999,13.02
Andhra Pradesh,cur_dev_ss_gdp,Social Services,1999,8.54
Andhra Pradesh,cur_dev_es_gdp,Economic Services,1999,4.48
Andhra Pradesh,cur_nondev_gdp,Current non-developmental expenditure,1999,7.84
Andhra Pradesh,cur_nd_org_gdp,Organs of State,1999,0.28
Andhra Pradesh,cur_nd_fis_gdp,Fiscal Services,1999,0.33
Andhra Pradesh,cur_nd_int_gdp,Interest Payments and Servicing of Debt,1999,3.68
Andhra Pradesh,cur_nd_adm_gdp,Administrative Services,1999,1.62
Andhra Pradesh,cur_nd_pen_gdp,Pensions,1999,1.93
Andhra Pradesh,cur_nd_mis_gdp,Miscellaneous General Services,1999,0.0
Andhra Pradesh,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,1999,0.15
Andhra Pradesh,cap_outlay_gdp,Total Capital Outlay,1999,2.32
Andhra Pradesh,cap_dev_gdp,Development Capital Outlay,1999,2.29
Andhra Pradesh,cap_dev_ss_gdp,Social Services,1999,0.23
Andhra Pradesh,cap_dev_es_gdp,Economic Services,1999,2.05
Andhra Pradesh,cap_nondev_gdp,Non-Development Capital Outlay,1999,0.03
Andhra Pradesh,loans_gdp,Loans and Advances,1999,2.27
Andhra Pradesh,loans_dev_gdp,Development Purposes,1999,2.22
Andhra Pradesh,loans_ss_gdp,Social Services,1999,0.26
Andhra Pradesh,loans_es_gdp,Economic Services,1999,1.96
Andhra Pradesh,loans_nondev_gdp,Non-Development Purposes,1999,0.05
Andhra Pradesh,cur_total_total,Total current expenditure,1999,82.08
Andhra Pradesh,cur_dev_total,Current developmental expenditure,1999,50.87
Andhra Pradesh,cur_dev_ss_total,Social Services,1999,33.36
Andhra Pradesh,cur_dev_es_total,Economic Services,1999,17.5
Andhra Pradesh,cur_nondev_total,Current non-developmental expenditure,1999,30.64
Andhra Pradesh,cur_nd_org_total,Organs of State,1999,1.08
Andhra Pradesh,cur_nd_fis_total,Fiscal Services,1999,1.31
Andhra Pradesh,cur_nd_int_total,Interest Payments and Servicing of Debt,1999,14.39
Andhra Pradesh,cur_nd_adm_total,Administrative Services,1999,6.33
Andhra Pradesh,cur_nd_pen_total,Pensions,1999,7.54
Andhra Pradesh,cur_nd_mis_total,Miscellaneous General Services,1999,0.0
Andhra Pradesh,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1999,0.57
Andhra Pradesh,cap_outlay_total,Total Capital Outlay,1999,9.07
Andhra Pradesh,cap_dev_total,Development Capital Outlay,1999,8.93
Andhra Pradesh,cap_dev_ss_total,Social Services,1999,0.91
Andhra Pradesh,cap_dev_es_total,Economic Services,1999,8.02
Andhra Pradesh,cap_nondev_total,Non-Development Capital Outlay,1999,0.14
Andhra Pradesh,loans_total,Loans and Advances,1999,8.86
Andhra Pradesh,loans_dev_total,Development Purposes,1999,8.68
Andhra Pradesh,loans_ss_total,Social Services,1999,1.03
Andhra Pradesh,loans_es_total,Economic Services,1999,7.64
Andhra Pradesh,loans_nondev_total,Non-Development Purposes,1999,0.18
Andhra Pradesh,total_exp_gdp,Total,2000,28.18
Andhra Pradesh,cur_total_gdp,Total current expenditure,2000,23.92
Andhra Pradesh,cur_dev_gdp,Current developmental expenditure,2000,14.9
Andhra Pradesh,cur_dev_ss_gdp,Social Services,2000,8.33
Andhra Pradesh,cur_dev_es_gdp,Economic Services,2000,6.57
Andhra Pradesh,cur_nondev_gdp,Current non-developmental expenditure,2000,8.85
Andhra Pradesh,cur_nd_org_gdp,Organs of State,2000,0.22
Andhra Pradesh,cur_nd_fis_gdp,Fiscal Services,2000,0.37
Andhra Pradesh,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2000,4.01
Andhra Pradesh,cur_nd_adm_gdp,Administrative Services,2000,1.79
Andhra Pradesh,cur_nd_pen_gdp,Pensions,2000,2.47
Andhra Pradesh,cur_nd_mis_gdp,Miscellaneous General Services,2000,0.0
Andhra Pradesh,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2000,0.0
Andhra Pradesh,cap_outlay_gdp,Total Capital Outlay,2000,2.82
Andhra Pradesh,cap_dev_gdp,Development Capital Outlay,2000,2.77
Andhra Pradesh,cap_dev_ss_gdp,Social Services,2000,0.29
Andhra Pradesh,cap_dev_es_gdp,Economic Services,2000,2.48
Andhra Pradesh,cap_nondev_gdp,Non-Development Capital Outlay,2000,0.05
Andhra Pradesh,loans_gdp,Loans and Advances,2000,1.44
Andhra Pradesh,loans_dev_gdp,Development Purposes,2000,1.39
Andhra Pradesh,loans_ss_gdp,Social Services,2000,0.4
Andhra Pradesh,loans_es_gdp,Economic Services,2000,0.99
Andhra Pradesh,loans_nondev_gdp,Non-Development Purposes,2000,0.05
Andhra Pradesh,cur_total_total,Total current expenditure,2000,84.87
Andhra Pradesh,cur_dev_total,Current developmental expenditure,2000,52.87
Andhra Pradesh,cur_dev_ss_total,Social Services,2000,29.55
Andhra Pradesh,cur_dev_es_total,Economic Services,2000,23.31
Andhra Pradesh,cur_nondev_total,Current non-developmental expenditure,2000,31.4
Andhra Pradesh,cur_nd_org_total,Organs of State,2000,0.77
Andhra Pradesh,cur_nd_fis_total,Fiscal Services,2000,1.31
Andhra Pradesh,cur_nd_int_total,Interest Payments and Servicing of Debt,2000,14.24
Andhra Pradesh,cur_nd_adm_total,Administrative Services,2000,6.33
Andhra Pradesh,cur_nd_pen_total,Pensions,2000,8.75
Andhra Pradesh,cur_nd_mis_total,Miscellaneous General Services,2000,0.0
Andhra Pradesh,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2000,0.0
Andhra Pradesh,cap_outlay_total,Total Capital Outlay,2000,10.02
Andhra Pradesh,cap_dev_total,Development Capital Outlay,2000,9.83
Andhra Pradesh,cap_dev_ss_total,Social Services,2000,1.04
Andhra Pradesh,cap_dev_es_total,Economic Services,2000,8.79
Andhra Pradesh,cap_nondev_total,Non-Development Capital Outlay,2000,0.19
Andhra Pradesh,loans_total,Loans and Advances,2000,5.11
Andhra Pradesh,loans_dev_total,Development Purposes,2000,4.92
Andhra Pradesh,loans_ss_total,Social Services,2000,1.41
Andhra Pradesh,loans_es_total,Economic Services,2000,3.5
Andhra Pradesh,loans_nondev_total,Non-Development Purposes,2000,0.19
Andhra Pradesh,total_exp_gdp,Total,2001,28.26
Andhra Pradesh,cur_total_gdp,Total current expenditure,2001,23.68
Andhra Pradesh,cur_dev_gdp,Current developmental expenditure,2001,14.52
Andhra Pradesh,cur_dev_ss_gdp,Social Services,2001,7.86
Andhra Pradesh,cur_dev_es_gdp,Economic Services,2001,6.65
Andhra Pradesh,cur_nondev_gdp,Current non-developmental expenditure,2001,8.89
Andhra Pradesh,cur_nd_org_gdp,Organs of State,2001,0.22
Andhra Pradesh,cur_nd_fis_gdp,Fiscal Services,2001,0.35
Andhra Pradesh,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2001,4.48
Andhra Pradesh,cur_nd_adm_gdp,Administrative Services,2001,1.63
Andhra Pradesh,cur_nd_pen_gdp,Pensions,2001,2.22
Andhra Pradesh,cur_nd_mis_gdp,Miscellaneous General Services,2001,0.0
Andhra Pradesh,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2001,0.0
Andhra Pradesh,cap_outlay_gdp,Total Capital Outlay,2001,2.96
Andhra Pradesh,cap_dev_gdp,Development Capital Outlay,2001,2.89
Andhra Pradesh,cap_dev_ss_gdp,Social Services,2001,0.48
Andhra Pradesh,cap_dev_es_gdp,Economic Services,2001,2.41
Andhra Pradesh,cap_nondev_gdp,Non-Development Capital Outlay,2001,0.07
Andhra Pradesh,loans_gdp,Loans and Advances,2001,1.63
Andhra Pradesh,loans_dev_gdp,Development Purposes,2001,1.58
Andhra Pradesh,loans_ss_gdp,Social Services,2001,0.49
Andhra Pradesh,loans_es_gdp,Economic Services,2001,1.09
Andhra Pradesh,loans_nondev_gdp,Non-Development Purposes,2001,0.05
Andhra Pradesh,cur_total_total,Total current expenditure,2001,83.78
Andhra Pradesh,cur_dev_total,Current developmental expenditure,2001,51.37
Andhra Pradesh,cur_dev_ss_total,Social Services,2001,27.82
Andhra Pradesh,cur_dev_es_total,Economic Services,2001,23.55
Andhra Pradesh,cur_nondev_total,Current non-developmental expenditure,2001,31.46
Andhra Pradesh,cur_nd_org_total,Organs of State,2001,0.76
Andhra Pradesh,cur_nd_fis_total,Fiscal Services,2001,1.24
Andhra Pradesh,cur_nd_int_total,Interest Payments and Servicing of Debt,2001,15.84
Andhra Pradesh,cur_nd_adm_total,Administrative Services,2001,5.75
Andhra Pradesh,cur_nd_pen_total,Pensions,2001,7.86
Andhra Pradesh,cur_nd_mis_total,Miscellaneous General Services,2001,0.0
Andhra Pradesh,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2001,0.0
Andhra Pradesh,cap_outlay_total,Total Capital Outlay,2001,10.47
Andhra Pradesh,cap_dev_total,Development Capital Outlay,2001,10.23
Andhra Pradesh,cap_dev_ss_total,Social Services,2001,1.69
Andhra Pradesh,cap_dev_es_total,Economic Services,2001,8.54
Andhra Pradesh,cap_nondev_total,Non-Development Capital Outlay,2001,0.24
Andhra Pradesh,loans_total,Loans and Advances,2001,5.75
Andhra Pradesh,loans_dev_total,Development Purposes,2001,5.58
Andhra Pradesh,loans_ss_total,Social Services,2001,1.74
Andhra Pradesh,loans_es_total,Economic Services,2001,3.84
Andhra Pradesh,loans_nondev_total,Non-Development Purposes,2001,0.17
Andhra Pradesh,total_exp_gdp,Total,2002,27.92
Andhra Pradesh,cur_total_gdp,Total current expenditure,2002,23.4
Andhra Pradesh,cur_dev_gdp,Current developmental expenditure,2002,13.46
Andhra Pradesh,cur_dev_ss_gdp,Social Services,2002,7.71
Andhra Pradesh,cur_dev_es_gdp,Economic Services,2002,5.75
Andhra Pradesh,cur_nondev_gdp,Current non-developmental expenditure,2002,9.71
Andhra Pradesh,cur_nd_org_gdp,Organs of State,2002,0.22
Andhra Pradesh,cur_nd_fis_gdp,Fiscal Services,2002,0.34
Andhra Pradesh,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2002,5.51
Andhra Pradesh,cur_nd_adm_gdp,Administrative Services,2002,1.52
Andhra Pradesh,cur_nd_pen_gdp,Pensions,2002,2.12
Andhra Pradesh,cur_nd_mis_gdp,Miscellaneous General Services,2002,0.0
Andhra Pradesh,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2002,0.0
Andhra Pradesh,cap_outlay_gdp,Total Capital Outlay,2002,3.41
Andhra Pradesh,cap_dev_gdp,Development Capital Outlay,2002,3.16
Andhra Pradesh,cap_dev_ss_gdp,Social Services,2002,0.75
Andhra Pradesh,cap_dev_es_gdp,Economic Services,2002,2.41
Andhra Pradesh,cap_nondev_gdp,Non-Development Capital Outlay,2002,0.25
Andhra Pradesh,loans_gdp,Loans and Advances,2002,1.11
Andhra Pradesh,loans_dev_gdp,Development Purposes,2002,1.07
Andhra Pradesh,loans_ss_gdp,Social Services,2002,0.39
Andhra Pradesh,loans_es_gdp,Economic Services,2002,0.68
Andhra Pradesh,loans_nondev_gdp,Non-Development Purposes,2002,0.04
Andhra Pradesh,cur_total_total,Total current expenditure,2002,83.82
Andhra Pradesh,cur_dev_total,Current developmental expenditure,2002,48.21
Andhra Pradesh,cur_dev_ss_total,Social Services,2002,27.62
Andhra Pradesh,cur_dev_es_total,Economic Services,2002,20.59
Andhra Pradesh,cur_nondev_total,Current non-developmental expenditure,2002,34.76
Andhra Pradesh,cur_nd_org_total,Organs of State,2002,0.79
Andhra Pradesh,cur_nd_fis_total,Fiscal Services,2002,1.21
Andhra Pradesh,cur_nd_int_total,Interest Payments and Servicing of Debt,2002,19.72
Andhra Pradesh,cur_nd_adm_total,Administrative Services,2002,5.44
Andhra Pradesh,cur_nd_pen_total,Pensions,2002,7.6
Andhra Pradesh,cur_nd_mis_total,Miscellaneous General Services,2002,0.0
Andhra Pradesh,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2002,0.0
Andhra Pradesh,cap_outlay_total,Total Capital Outlay,2002,12.21
Andhra Pradesh,cap_dev_total,Development Capital Outlay,2002,11.32
Andhra Pradesh,cap_dev_ss_total,Social Services,2002,2.69
Andhra Pradesh,cap_dev_es_total,Economic Services,2002,8.63
Andhra Pradesh,cap_nondev_total,Non-Development Capital Outlay,2002,0.9
Andhra Pradesh,loans_total,Loans and Advances,2002,3.97
Andhra Pradesh,loans_dev_total,Development Purposes,2002,3.84
Andhra Pradesh,loans_ss_total,Social Services,2002,1.4
Andhra Pradesh,loans_es_total,Economic Services,2002,2.43
Andhra Pradesh,loans_nondev_total,Non-Development Purposes,2002,0.14
Andhra Pradesh,total_exp_gdp,Total,2003,28.09
Andhra Pradesh,cur_total_gdp,Total current expenditure,2003,23.56
Andhra Pradesh,cur_dev_gdp,Current developmental expenditure,2003,13.91
Andhra Pradesh,cur_dev_ss_gdp,Social Services,2003,8.11
Andhra Pradesh,cur_dev_es_gdp,Economic Services,2003,5.81
Andhra Pradesh,cur_nondev_gdp,Current non-developmental expenditure,2003,9.42
Andhra Pradesh,cur_nd_org_gdp,Organs of State,2003,0.25
Andhra Pradesh,cur_nd_fis_gdp,Fiscal Services,2003,0.37
Andhra Pradesh,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2003,5.41
Andhra Pradesh,cur_nd_adm_gdp,Administrative Services,2003,1.47
Andhra Pradesh,cur_nd_pen_gdp,Pensions,2003,1.92
Andhra Pradesh,cur_nd_mis_gdp,Miscellaneous General Services,2003,0.0
Andhra Pradesh,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2003,0.0
Andhra Pradesh,cap_outlay_gdp,Total Capital Outlay,2003,3.36
Andhra Pradesh,cap_dev_gdp,Development Capital Outlay,2003,3.15
Andhra Pradesh,cap_dev_ss_gdp,Social Services,2003,0.47
Andhra Pradesh,cap_dev_es_gdp,Economic Services,2003,2.68
Andhra Pradesh,cap_nondev_gdp,Non-Development Capital Outlay,2003,0.21
Andhra Pradesh,loans_gdp,Loans and Advances,2003,1.18
Andhra Pradesh,loans_dev_gdp,Development Purposes,2003,1.15
Andhra Pradesh,loans_ss_gdp,Social Services,2003,0.53
Andhra Pradesh,loans_es_gdp,Economic Services,2003,0.62
Andhra Pradesh,loans_nondev_gdp,Non-Development Purposes,2003,0.03
Andhra Pradesh,cur_total_total,Total current expenditure,2003,83.85
Andhra Pradesh,cur_dev_total,Current developmental expenditure,2003,49.53
Andhra Pradesh,cur_dev_ss_total,Social Services,2003,28.86
Andhra Pradesh,cur_dev_es_total,Economic Services,2003,20.67
Andhra Pradesh,cur_nondev_total,Current non-developmental expenditure,2003,33.54
Andhra Pradesh,cur_nd_org_total,Organs of State,2003,0.89
Andhra Pradesh,cur_nd_fis_total,Fiscal Services,2003,1.32
Andhra Pradesh,cur_nd_int_total,Interest Payments and Servicing of Debt,2003,19.27
Andhra Pradesh,cur_nd_adm_total,Administrative Services,2003,5.24
Andhra Pradesh,cur_nd_pen_total,Pensions,2003,6.82
Andhra Pradesh,cur_nd_mis_total,Miscellaneous General Services,2003,0.0
Andhra Pradesh,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2003,0.0
Andhra Pradesh,cap_outlay_total,Total Capital Outlay,2003,11.95
Andhra Pradesh,cap_dev_total,Development Capital Outlay,2003,11.22
Andhra Pradesh,cap_dev_ss_total,Social Services,2003,1.66
Andhra Pradesh,cap_dev_es_total,Economic Services,2003,9.55
Andhra Pradesh,cap_nondev_total,Non-Development Capital Outlay,2003,0.73
Andhra Pradesh,loans_total,Loans and Advances,2003,4.2
Andhra Pradesh,loans_dev_total,Development Purposes,2003,4.08
Andhra Pradesh,loans_ss_total,Social Services,2003,1.89
Andhra Pradesh,loans_es_total,Economic Services,2003,2.2
Andhra Pradesh,loans_nondev_total,Non-Development Purposes,2003,0.11
Andhra Pradesh,total_exp_gdp,Total,2004,27.14
Andhra Pradesh,cur_total_gdp,Total current expenditure,2004,22.18
Andhra Pradesh,cur_dev_gdp,Current developmental expenditure,2004,12.85
Andhra Pradesh,cur_dev_ss_gdp,Social Services,2004,7.42
Andhra Pradesh,cur_dev_es_gdp,Economic Services,2004,5.43
Andhra Pradesh,cur_nondev_gdp,Current non-developmental expenditure,2004,9.17
Andhra Pradesh,cur_nd_org_gdp,Organs of State,2004,0.25
Andhra Pradesh,cur_nd_fis_gdp,Fiscal Services,2004,0.34
Andhra Pradesh,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2004,5.02
Andhra Pradesh,cur_nd_adm_gdp,Administrative Services,2004,1.42
Andhra Pradesh,cur_nd_pen_gdp,Pensions,2004,2.14
Andhra Pradesh,cur_nd_mis_gdp,Miscellaneous General Services,2004,0.0
Andhra Pradesh,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2004,0.16
Andhra Pradesh,cap_outlay_gdp,Total Capital Outlay,2004,3.84
Andhra Pradesh,cap_dev_gdp,Development Capital Outlay,2004,3.64
Andhra Pradesh,cap_dev_ss_gdp,Social Services,2004,0.55
Andhra Pradesh,cap_dev_es_gdp,Economic Services,2004,3.09
Andhra Pradesh,cap_nondev_gdp,Non-Development Capital Outlay,2004,0.2
Andhra Pradesh,loans_gdp,Loans and Advances,2004,1.13
Andhra Pradesh,loans_dev_gdp,Development Purposes,2004,1.1
Andhra Pradesh,loans_ss_gdp,Social Services,2004,0.54
Andhra Pradesh,loans_es_gdp,Economic Services,2004,0.56
Andhra Pradesh,loans_nondev_gdp,Non-Development Purposes,2004,0.03
Andhra Pradesh,cur_total_total,Total current expenditure,2004,81.71
Andhra Pradesh,cur_dev_total,Current developmental expenditure,2004,47.34
Andhra Pradesh,cur_dev_ss_total,Social Services,2004,27.35
Andhra Pradesh,cur_dev_es_total,Economic Services,2004,19.99
Andhra Pradesh,cur_nondev_total,Current non-developmental expenditure,2004,33.78
Andhra Pradesh,cur_nd_org_total,Organs of State,2004,0.91
Andhra Pradesh,cur_nd_fis_total,Fiscal Services,2004,1.25
Andhra Pradesh,cur_nd_int_total,Interest Payments and Servicing of Debt,2004,18.51
Andhra Pradesh,cur_nd_adm_total,Administrative Services,2004,5.23
Andhra Pradesh,cur_nd_pen_total,Pensions,2004,7.87
Andhra Pradesh,cur_nd_mis_total,Miscellaneous General Services,2004,0.0
Andhra Pradesh,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2004,0.59
Andhra Pradesh,cap_outlay_total,Total Capital Outlay,2004,14.13
Andhra Pradesh,cap_dev_total,Development Capital Outlay,2004,13.4
Andhra Pradesh,cap_dev_ss_total,Social Services,2004,2.03
Andhra Pradesh,cap_dev_es_total,Economic Services,2004,11.37
Andhra Pradesh,cap_nondev_total,Non-Development Capital Outlay,2004,0.73
Andhra Pradesh,loans_total,Loans and Advances,2004,4.16
Andhra Pradesh,loans_dev_total,Development Purposes,2004,4.06
Andhra Pradesh,loans_ss_total,Social Services,2004,1.99
Andhra Pradesh,loans_es_total,Economic Services,2004,2.07
Andhra Pradesh,loans_nondev_total,Non-Development Purposes,2004,0.1
Andhra Pradesh,total_exp_gdp,Total,2005,28.03
Andhra Pradesh,cur_total_gdp,Total current expenditure,2005,22.58
Andhra Pradesh,cur_dev_gdp,Current developmental expenditure,2005,13.71
Andhra Pradesh,cur_dev_ss_gdp,Social Services,2005,7.86
Andhra Pradesh,cur_dev_es_gdp,Economic Services,2005,5.85
Andhra Pradesh,cur_nondev_gdp,Current non-developmental expenditure,2005,8.73
Andhra Pradesh,cur_nd_org_gdp,Organs of State,2005,0.19
Andhra Pradesh,cur_nd_fis_gdp,Fiscal Services,2005,0.35
Andhra Pradesh,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2005,4.66
Andhra Pradesh,cur_nd_adm_gdp,Administrative Services,2005,1.46
Andhra Pradesh,cur_nd_pen_gdp,Pensions,2005,2.07
Andhra Pradesh,cur_nd_mis_gdp,Miscellaneous General Services,2005,0.0
Andhra Pradesh,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2005,0.15
Andhra Pradesh,cap_outlay_gdp,Total Capital Outlay,2005,4.96
Andhra Pradesh,cap_dev_gdp,Development Capital Outlay,2005,4.94
Andhra Pradesh,cap_dev_ss_gdp,Social Services,2005,0.1
Andhra Pradesh,cap_dev_es_gdp,Economic Services,2005,4.84
Andhra Pradesh,cap_nondev_gdp,Non-Development Capital Outlay,2005,0.02
Andhra Pradesh,loans_gdp,Loans and Advances,2005,0.49
Andhra Pradesh,loans_dev_gdp,Development Purposes,2005,0.47
Andhra Pradesh,loans_ss_gdp,Social Services,2005,0.37
Andhra Pradesh,loans_es_gdp,Economic Services,2005,0.09
Andhra Pradesh,loans_nondev_gdp,Non-Development Purposes,2005,0.02
Andhra Pradesh,cur_total_total,Total current expenditure,2005,80.57
Andhra Pradesh,cur_dev_total,Current developmental expenditure,2005,48.92
Andhra Pradesh,cur_dev_ss_total,Social Services,2005,28.06
Andhra Pradesh,cur_dev_es_total,Economic Services,2005,20.86
