,X,sector,sector_type,year,edu_cat,youth,sex1,dem,statename,unemp_cws,lf_cws,emp_cws,unpaid_emp,salaried,casual,self_emp,neet,agri_cws,services_cws,ind_cws,X46,JQdim365,JQdim215,POV_365,POV_215
4742,2266,0,Rural,2021,below primary,NA,NA,Education,Tripura,0.013523478,0.473740786,0.467334151,0.032023109,0.080594547,0.388916165,0.530489326,0.406252533,0.518490613,0.202506989,0.279002428,2208,0.7982,1.0574,0.4442,0.2397
4844,3265,0,Rural,2020,below primary,NA,NA,Education,Tripura,0.006854462,0.564765632,0.56089443,0.063935801,0.042155724,0.384368479,0.573475778,0.650218844,0.637153029,0.12498343,0.237863526,3180,0.6235,1.0641,0.5741,0.2869
4851,3061,99,All,2020,below primary,NA,NA,Education,Tripura,0.008569496,0.559163451,0.554371715,0.060250636,0.062801853,0.38719824,0.549999893,0.642705619,0.589659214,0.149449602,0.260891199,2980,0.6159,1.0475,0.5794,0.293
4866,3269,1,Urban,2020,below primary,NA,NA,Education,Tripura,0.023244943,0.515414894,0.503434062,0.03147243,0.242476717,0.411824554,0.345698744,0.548254132,0.176437497,0.362318337,0.461244166,3184,0.5498,0.9033,0.6256,0.3459
4928,4313,1,Urban,2019,below primary,NA,NA,Education,Tripura,0,0.495668113,0.495668113,0.002619111,0.143974364,0.398079544,0.457946092,0.286391675,0.177096248,0.416008621,0.406895131,4156,0.553,1.0114,0.5971,0.2521
4942,4075,99,All,2019,below primary,NA,NA,Education,Tripura,0.007206839,0.526149988,0.522358119,0.05613938,0.052102283,0.366646111,0.581251621,0.371760964,0.577067614,0.162545145,0.260387212,3952,0.6172,0.9725,0.5246,0.2351
4946,4308,0,Rural,2019,below primary,NA,NA,Education,Tripura,0.008285834,0.531039357,0.526639223,0.064724155,0.038203672,0.361890763,0.59990555,0.387379259,0.637450993,0.124279991,0.238269031,4152,0.6269,0.9667,0.5136,0.2325
5056,5361,0,Rural,2018,below primary,NA,NA,Education,Tripura,0.011128806,0.411538392,0.406958461,0.010126841,0.015831288,0.390241385,0.593927324,0.696098447,0.542243421,0.154426917,0.303329647,5140,0.6916,0.9964,0.4707,0.2174
5061,5133,99,All,2018,below primary,NA,NA,Education,Tripura,0.014718326,0.407534659,0.401536435,0.009496012,0.025879554,0.407882333,0.566238105,0.68814981,0.488756031,0.190626651,0.320617318,4930,0.6894,1.0214,0.4745,0.2056
5086,5366,1,Urban,2018,below primary,NA,NA,Education,Tripura,0.042490009,0.379006833,0.36290282,0.00500117,0.106168069,0.548838556,0.344993383,0.660378456,0.061376605,0.479872763,0.458750635,5144,0.6718,1.2216,0.5048,0.1108
5175,6415,0,Rural,2017,below primary,NA,NA,Education,Tripura,0.016897073,0.371977866,0.365692526,0.012106661,0.068533435,0.333946168,0.597520411,0.692983925,0.550216198,0.173380613,0.276403159,6119,0.7456,1.1332,0.4929,0.1985
5176,6185,99,All,2017,below primary,NA,NA,Education,Tripura,0.018109595,0.368053645,0.361388355,0.010707749,0.084512085,0.33989048,0.575597405,0.663761318,0.500799477,0.211663634,0.28753686,5919,0.728,1.1179,0.4977,0.2002
5185,6419,1,Urban,2017,below primary,NA,NA,Education,Tripura,0.028323164,0.338016391,0.328442693,0,0.220689297,0.390550524,0.388760179,0.229219019,0.079648003,0.5379287,0.382423282,6123,0.5778,0.9869,0.5388,0.2145
5305,7493,0,Rural,2011,below primary,NA,NA,Education,Tripura,0.017725028,0.511210084,0.502148867,0.027780447,0.033396576,0.592960894,0.373642534,0.121948801,0.339535356,0.096161351,0.564303279,NA,NA,NA,NA,NA
5317,7243,99,All,2011,below primary,NA,NA,Education,Tripura,0.021332534,0.507654488,0.49682489,0.025260115,0.056780543,0.573292017,0.369927466,0.123792067,0.316344827,0.125664875,0.557990313,NA,NA,NA,NA,NA
5361,7498,1,Urban,2011,below primary,NA,NA,Education,Tripura,0.058048017,0.47409445,0.446574211,0.0014717,0.304959387,0.364542097,0.330498517,0.136793137,0.070218906,0.438791871,0.490989238,NA,NA,NA,NA,NA
5368,949,0,Rural,2023,NA,NA,NA,All,Tripura,0.019118898,0.642701685,0.630413949,0.11509005,0.103417017,0.239425272,0.657157719,0.224387765,0.522344053,0.2593925,0.218263447,924,0.8395,0.9539,0.4085,0.3089
5370,899,99,All,2023,NA,NA,NA,All,Tripura,0.021598535,0.613060653,0.599819481,0.100040168,0.133573905,0.22566174,0.640764356,0.228235185,0.463012427,0.318330258,0.21865733,875,0.9156,1.0327,0.387,0.2887
5390,950,1,Urban,2023,NA,NA,NA,All,Tripura,0.036310248,0.481350273,0.463872313,0.033165772,0.315686792,0.142545938,0.54176724,0.247856706,0.104717784,0.674246311,0.221035913,925,1.3755,1.5088,0.2574,0.1666
5491,577,0,Rural,2023,NA,0,NA,Youth,Tripura,0.008228341,0.709973335,0.704131424,0.112684816,0.103563577,0.212839052,0.683597386,NA,0.549262226,0.255287796,0.195449978,563,0.8746,0.9725,0.3817,0.2955
5493,477,99,All,2023,NA,0,NA,Youth,Tripura,0.008309158,0.676465273,0.670844376,0.098088153,0.137163818,0.198932439,0.663903773,NA,0.483586043,0.318118781,0.198295176,465,0.9593,1.062,0.3599,0.2733
5496,579,1,Urban,2023,NA,0,NA,Youth,Tripura,0.008761137,0.535199881,0.530510902,0.036550678,0.325176865,0.12111672,0.553706408,NA,0.116089158,0.669695079,0.214215741,565,1.4336,1.5626,0.2382,0.1493
5582,578,0,Rural,2023,NA,1,NA,Youth,Tripura,0.057324469,0.482362419,0.454711258,0.120822839,0.10287606,0.337550938,0.559572995,0.224387765,0.422993183,0.274542391,0.302464426,564,0.7098,0.8851,0.5074,0.3585
5588,478,99,All,2023,NA,1,NA,Youth,Tripura,0.070123449,0.45674324,0.424714804,0.104852639,0.119594328,0.329749346,0.550656319,0.228235185,0.382896006,0.319153726,0.297950268,466,0.7453,0.9187,0.4925,0.3485
5639,580,1,Urban,2023,NA,1,NA,Youth,Tripura,0.166678742,0.326087862,0.271735966,0.023406198,0.262267321,0.263170868,0.47456181,0.247856706,0.040708397,0.699864984,0.259426624,566,1.0487,1.2062,0.3654,0.2639
5696,1948,0,Rural,2022,NA,NA,NA,All,Tripura,0.014057282,0.557966292,0.550122797,0.053735055,0.154846445,0.250622809,0.594530761,0.261896342,0.418318748,0.360244215,0.221437037,1896,0.9844,1.0939,0.349,0.2521
5698,1897,99,All,2022,NA,NA,NA,All,Tripura,0.016930029,0.546058774,0.536814034,0.048172578,0.180522904,0.241649643,0.577827454,0.258485943,0.363691866,0.412080675,0.224227458,1846,1.0299,1.1462,0.3381,0.2382
5711,1949,1,Urban,2022,NA,NA,NA,All,Tripura,0.0316789,0.492137581,0.476547182,0.022983726,0.314746529,0.194742471,0.490511,0.241613284,0.078130133,0.68305546,0.238814414,1897,1.2677,1.4198,0.2808,0.1656
5819,1573,0,Rural,2022,NA,0,NA,Youth,Tripura,0.00472911,0.626440048,0.623477519,0.04499517,0.136062354,0.255407155,0.608530521,NA,0.443282306,0.329411626,0.227306083,1532,1.0145,1.1171,0.3365,0.244
5821,1471,99,All,2022,NA,0,NA,Youth,Tripura,0.005777225,0.612114489,0.608578205,0.039895628,0.164494514,0.245070457,0.590435028,NA,0.383743495,0.38596344,0.230293065,1432,1.0624,1.1697,0.3226,0.2297
5837,1575,1,Urban,2022,NA,0,NA,Youth,Tripura,0.011000912,0.549488127,0.543443263,0.017602103,0.307095885,0.193226874,0.499677241,NA,0.085126854,0.669598937,0.245274231,1534,1.3024,1.4331,0.2526,0.1579
5906,1574,0,Rural,2022,NA,1,NA,Youth,Tripura,0.048921201,0.396133691,0.376754344,0.074391127,0.228313833,0.231910542,0.53977561,0.261896342,0.320682585,0.48083514,0.198482275,1533,0.8665,1.0029,0.398,0.2837
5918,1472,99,All,2022,NA,1,NA,Youth,Tripura,0.059601679,0.386483938,0.363448858,0.068167724,0.245359093,0.227812141,0.526828766,0.258485943,0.282581508,0.517726898,0.199691609,1433,0.8984,1.0514,0.4008,0.2727
5946,1576,1,Urban,2022,NA,1,NA,Youth,Tripura,0.121395014,0.338742584,0.297620922,0.037377901,0.352111399,0.202144414,0.445744187,0.241613284,0.043959048,0.748775423,0.207265496,1535,1.0984,1.3548,0.4187,0.2035
6043,2947,0,Rural,2021,NA,NA,NA,All,Tripura,0.042420875,0.536113262,0.513370872,0.025483441,0.137378827,0.317263871,0.545357287,0.342040628,0.370432079,0.355463892,0.274104029,2868,1.0548,1.2327,0.3302,0.1925
6044,2896,99,All,2021,NA,NA,NA,All,Tripura,0.042864297,0.521272123,0.49892813,0.022712115,0.174981117,0.295381874,0.529636979,0.337726116,0.320674539,0.411392719,0.267932713,2818,1.1108,1.2908,0.3226,0.1845
6047,2948,1,Urban,2021,NA,NA,NA,All,Tripura,0.04517056,0.455665499,0.435082823,0.010461224,0.371115446,0.181244954,0.447639585,0.313895047,0.061138194,0.703118682,0.23574312,2869,1.4025,1.5935,0.2831,0.1428
6162,2572,0,Rural,2021,NA,0,NA,Youth,Tripura,0.017347625,0.598175943,0.587799013,0.028081756,0.132163823,0.286451876,0.581384301,NA,0.39867878,0.355327338,0.245993912,2504,1.0651,1.2464,0.332,0.1942
6163,2470,99,All,2021,NA,0,NA,Youth,Tripura,0.017425869,0.57972753,0.569625258,0.023991613,0.171943441,0.266481012,0.561575532,NA,0.340511113,0.416943252,0.24254562,2404,1.1376,1.3142,0.318,0.1837
6165,2574,1,Urban,2021,NA,0,NA,Youth,Tripura,0.017800942,0.505058289,0.496067762,0.007436893,0.362722993,0.170702487,0.46657452,NA,0.061544228,0.712447822,0.226007923,2506,1.4851,1.6397,0.2514,0.1331
6270,2573,0,Rural,2021,NA,1,NA,Youth,Tripura,0.123294048,0.401687205,0.352161556,0.019855566,0.156232476,0.428657323,0.415110201,0.342040628,0.268312901,0.355957627,0.375729471,2505,1.0177,1.1834,0.3237,0.1861
6272,2471,99,All,2021,NA,1,NA,Youth,Tripura,0.129886061,0.387581348,0.337239921,0.019785836,0.186715737,0.40702647,0.406257778,0.337726116,0.244045496,0.389950901,0.366003603,2405,1.0072,1.2001,0.3401,0.1875
6297,2575,1,Urban,2021,NA,1,NA,Youth,Tripura,0.177116558,0.309667945,0.254820645,0.01940069,0.419407755,0.241908878,0.338683367,0.313895047,0.058801781,0.649436414,0.291761816,2507,0.9275,1.3278,0.4659,0.1983
6370,3946,0,Rural,2020,NA,NA,NA,All,Tripura,0.033588681,0.574872255,0.555563092,0.053246051,0.115994088,0.294138312,0.589867592,0.391266644,0.457923293,0.314573497,0.227503225,3840,0.8085,1.1079,0.4657,0.245
6374,3895,99,All,2020,NA,NA,NA,All,Tripura,0.036504585,0.555317163,0.535045505,0.046771266,0.159810945,0.27858761,0.56160146,0.377019614,0.393544227,0.373416483,0.233039305,3790,0.89,1.188,0.4478,0.2335
6388,3947,1,Urban,2020,NA,NA,NA,All,Tripura,0.050246421,0.478593737,0.454546124,0.02136782,0.369944245,0.2040108,0.426044971,0.308383942,0.084822424,0.655590713,0.259586841,3841,1.2806,1.5719,0.362,0.1785
6485,3571,0,Rural,2020,NA,0,NA,Youth,Tripura,0.007737984,0.669418275,0.664238334,0.060421497,0.125296682,0.275553495,0.599149823,NA,0.481827408,0.306026042,0.212146536,3476,0.8458,1.1439,0.4491,0.2355
6492,3469,99,All,2020,NA,0,NA,Youth,Tripura,0.011377215,0.638050258,0.630791008,0.052717477,0.167216241,0.257769585,0.575014174,NA,0.412903249,0.368702233,0.218394533,3376,0.9366,1.222,0.4259,0.2247
6517,3573,1,Urban,2020,NA,0,NA,Youth,Tripura,0.028053056,0.52526623,0.510530889,0.025017627,0.363334119,0.174568787,0.462097079,NA,0.090474814,0.661902428,0.247622743,3478,1.3617,1.5877,0.3173,0.1742
6597,3572,0,Rural,2020,NA,1,NA,Youth,Tripura,0.125651255,0.382486582,0.334426671,0.038645189,0.078393474,0.369257241,0.552349269,0.391266644,0.361312568,0.34911871,0.289568722,3477,0.6579,0.9627,0.5326,0.2834
6599,3470,99,All,2020,NA,1,NA,Youth,Tripura,0.128062442,0.377133429,0.328836799,0.033964805,0.129214719,0.364600778,0.506184518,0.377019614,0.313564986,0.392892778,0.293542236,3377,0.6972,1.0473,0.5381,0.27
6603,3574,1,Urban,2020,NA,1,NA,Youth,Tripura,0.140708074,0.351344347,0.301907361,0.011416866,0.400419861,0.339751691,0.259828478,0.308383942,0.05876236,0.626490891,0.314746737,3479,0.9067,1.4989,0.5678,0.1983
6702,5006,0,Rural,2019,NA,NA,NA,All,Tripura,0.032055486,0.519936085,0.503269315,0.050329052,0.152638331,0.257634848,0.589726806,0.359696597,0.482274055,0.299824804,0.217901126,4812,0.8559,1.1748,0.4335,0.1991
6704,4955,99,All,2019,NA,NA,NA,All,Tripura,0.035048448,0.511811078,0.493872911,0.043226309,0.191958025,0.241066903,0.566975057,0.349767655,0.402905941,0.376465589,0.22062847,4762,0.9155,1.2246,0.4238,0.1975
6711,5007,1,Urban,2019,NA,NA,NA,All,Tripura,0.047400821,0.480802029,0.458011597,0.016118677,0.356830865,0.171595246,0.471573889,0.30170235,0.070065856,0.697868228,0.232065916,4813,1.1657,1.4335,0.3833,0.1905
6813,4631,0,Rural,2019,NA,0,NA,Youth,Tripura,0.007868341,0.606802762,0.602028191,0.048499219,0.152250156,0.23929362,0.608456194,NA,0.507242382,0.292864025,0.199893624,4448,0.9341,1.2211,0.3964,0.1834
6815,4529,99,All,2019,NA,0,NA,Youth,Tripura,0.008860428,0.588719428,0.583503127,0.04082831,0.193438128,0.225019619,0.581542253,NA,0.418779463,0.375393122,0.205827415,4348,1.0007,1.2775,0.3862,0.1799
6820,4633,1,Urban,2019,NA,0,NA,Youth,Tripura,0.012740489,0.527265668,0.520548046,0.014759699,0.355305612,0.168923214,0.475771189,NA,0.071092732,0.699758172,0.229149073,4450,1.2628,1.4988,0.3462,0.1663
6925,4632,0,Rural,2019,NA,1,NA,Youth,Tripura,0.100182518,0.370531142,0.333410382,0.05347624,0.153844953,0.314647555,0.531507492,0.359696597,0.40473175,0.321442455,0.273825794,4449,0.6129,1.0306,0.5489,0.2481
6928,4530,99,All,2019,NA,1,NA,Youth,Tripura,0.111940667,0.369920611,0.328511447,0.047650449,0.187103271,0.293701977,0.519194782,0.349767655,0.350888819,0.379980087,0.269131094,4349,0.6361,1.0511,0.5473,0.255
6943,4634,1,Urban,2019,NA,1,NA,Youth,Tripura,0.169414133,0.366965055,0.30479601,0.019448204,0.363219261,0.182786912,0.453993827,0.30170235,0.065769114,0.689960003,0.244270846,4451,0.7592,1.1599,0.5387,0.2918
7099,6059,0,Rural,2018,NA,NA,NA,All,Tripura,0.103973933,0.467847735,0.419203788,0.01730236,0.18983151,0.213661551,0.596506953,0.340759367,0.365185022,0.452464342,0.182350636,5807,1.0712,1.335,0.3565,0.142
7107,6008,99,All,2018,NA,NA,NA,All,Tripura,0.10953825,0.464731485,0.413825601,0.014767795,0.22707516,0.209693223,0.563231647,0.343778938,0.30895409,0.499784499,0.191261441,5757,1.1499,1.4171,0.3413,0.13
7125,6060,1,Urban,2018,NA,NA,NA,All,Tripura,0.134397432,0.451301575,0.390647799,0.003844827,0.399313271,0.191341177,0.409345567,0.357846409,0.048906662,0.718622744,0.232470587,5808,1.514,1.797,0.2711,0.0741
7212,5684,0,Rural,2018,NA,0,NA,Youth,Tripura,0.04322933,0.522545934,0.499956608,0.012052269,0.192130595,0.214347601,0.593521833,NA,0.376069784,0.44939059,0.174539611,5443,1.1414,1.3852,0.3261,0.1278
7216,5582,99,All,2018,NA,0,NA,Youth,Tripura,0.045173045,0.51896739,0.495524079,0.010294763,0.231217518,0.20691134,0.561871171,NA,0.31553638,0.503117442,0.181346163,5343,1.2331,1.4756,0.3085,0.1165
7233,5686,1,Urban,2018,NA,0,NA,Youth,Tripura,0.053554233,0.504082263,0.477086514,0.002984268,0.401596814,0.1744968,0.423906386,NA,0.051672094,0.737312019,0.211015865,5445,1.6331,1.8701,0.2321,0.0672
7322,5685,0,Rural,2018,NA,1,NA,Youth,Tripura,0.290216208,0.354178846,0.251390398,0.028212633,0.18032968,0.210826233,0.608844101,0.340759367,0.320199609,0.465167701,0.21463266,5444,0.7811,1.1276,0.4824,0.2007
7331,5583,99,All,2018,NA,1,NA,Youth,Tripura,0.312288553,0.349632949,0.240446582,0.024260383,0.208958566,0.221859798,0.569181621,0.343778938,0.280166388,0.485207766,0.234625831,5344,0.786,1.1611,0.4848,0.1888
7352,5687,1,Urban,2018,NA,1,NA,Youth,Tripura,0.423171967,0.328454643,0.189461842,0.005847775,0.385929644,0.290064424,0.324005932,0.357846409,0.032698706,0.609086573,0.358214736,5446,0.8161,1.3685,0.4995,0.1146
7382,7112,0,Rural,2017,NA,NA,NA,All,Tripura,0.07156539,0.45354712,0.421088845,0.01648673,0.191928238,0.246446937,0.561624825,0.354800552,0.355618924,0.449356645,0.195024416,6779,0.9969,1.3182,0.3923,0.1449
7388,7061,99,All,2017,NA,NA,NA,All,Tripura,0.075015455,0.449727535,0.415991038,0.014885476,0.242598444,0.232765049,0.524636507,0.348538935,0.294272393,0.503647387,0.202080175,6729,1.0812,1.3918,0.3763,0.1399
7410,7113,1,Urban,2017,NA,NA,NA,All,Tripura,0.088291079,0.435611278,0.397150695,0.008967614,0.440895617,0.179221168,0.37988323,0.321441829,0.053884473,0.716387153,0.229728371,6780,1.4111,1.68,0.3134,0.1199
7504,6737,0,Rural,2017,NA,0,NA,Youth,Tripura,0.023238536,0.514825642,0.502861857,0.00687702,0.175900623,0.261915922,0.56218344,NA,0.364183068,0.424410969,0.211405978,6415,1.0713,1.3824,0.3487,0.1105
7508,6635,99,All,2017,NA,0,NA,Youth,Tripura,0.026533287,0.504897654,0.491501063,0.006669752,0.235151678,0.236401096,0.528447211,NA,0.299341232,0.490746945,0.209911838,6315,1.1785,1.467,0.3239,0.1065
7538,6739,1,Urban,2017,NA,0,NA,Youth,Tripura,0.038827203,0.471005857,0.45271799,0.005962188,0.459458292,0.139809638,0.40073207,NA,0.053468589,0.742285192,0.204246238,6417,1.5845,1.7873,0.23,0.0913
7612,6738,0,Rural,2017,NA,1,NA,Youth,Tripura,0.198914886,0.345255017,0.276578665,0.033469122,0.243425891,0.196744144,0.55982995,0.354800552,0.328101903,0.529508591,0.142389521,6416,0.758,1.1118,0.5325,0.2556
7619,6636,99,All,2017,NA,1,NA,Youth,Tripura,0.205818668,0.347331882,0.275844514,0.030133845,0.267233491,0.220736429,0.512030065,0.348538935,0.27750966,0.54630965,0.176180691,6316,0.7594,1.143,0.5494,0.2502
7634,6740,1,Urban,2017,NA,1,NA,Youth,Tripura,0.23476702,0.356319547,0.272667468,0.015700441,0.371738702,0.326052308,0.30220899,0.321441829,0.055431355,0.620059192,0.324509472,6418,0.7652,1.28,0.6234,0.2263
7795,8211,0,Rural,2011,NA,NA,NA,All,Tripura,0.120869815,0.56100893,0.493199855,0.038022831,0.092376366,0.479326159,0.42829746,0.209400505,0.306725323,0.209048748,0.484225929,NA,NA,NA,NA,NA
7797,8160,99,All,2011,NA,NA,NA,All,Tripura,0.143241882,0.557581842,0.47771278,0.033248272,0.145311475,0.431975245,0.42271325,0.213416547,0.266109258,0.28595534,0.447935402,NA,NA,NA,NA,NA
7803,8212,1,Urban,2011,NA,NA,NA,All,Tripura,0.25464645,0.541121423,0.40332675,0.010315564,0.455104828,0.154862508,0.390032649,0.236122876,0.027555818,0.737656713,0.234787494,NA,NA,NA,NA,NA
7901,7836,0,Rural,2011,NA,0,NA,Youth,Tripura,0.023466172,0.59370929,0.579777181,0.027275311,0.090854347,0.467181951,0.441963702,0,0.312224507,0.222354427,0.465421081,NA,NA,NA,NA,NA
7917,7734,99,All,2011,NA,0,NA,Youth,Tripura,0.039369397,0.586184859,0.563107133,0.024286533,0.147239283,0.416638821,0.436121911,0,0.26993838,0.304884255,0.425177395,NA,NA,NA,NA,NA
7986,7838,1,Urban,2011,NA,0,NA,Youth,Tripura,0.120426185,0.550617516,0.48430872,0.010158747,0.464806676,0.131973162,0.403220147,0,0.0306524,0.771898448,0.197449133,NA,NA,NA,NA,NA
8019,7837,0,Rural,2011,NA,1,NA,Youth,Tripura,0.308876485,0.507098854,0.35046795,0.055741258,0.096528843,0.512458742,0.3910124,0.383051097,0.291727483,0.172760457,0.53551203,NA,NA,NA,NA,NA
8021,7735,99,All,2011,NA,1,NA,Youth,Tripura,0.341491163,0.510078371,0.335891128,0.04813179,0.13993828,0.474721253,0.385340482,0.382022589,0.255448073,0.233252853,0.511299074,NA,NA,NA,NA,NA
8022,7839,1,Urban,2011,NA,1,NA,Youth,Tripura,0.49699536,0.524779797,0.26396665,0.010585424,0.424316883,0.227499828,0.348183274,0.376947641,0.017778812,0.629543245,0.352677941,NA,NA,NA,NA,NA
37,769,0,Rural,2023,NA,NA,Male,Gender,Uttar Pradesh,0.045992874,0.782038093,0.746069908,0.117980696,0.095577136,0.19781217,0.70661068,0.08913745,0.546380103,0.199739963,0.253879964,749,0.9219,1.0448,0.3237,0.2161
47,683,99,All,2023,NA,NA,Male,Gender,Uttar Pradesh,0.050768942,0.775921881,0.736529171,0.104866713,0.154872373,0.182767317,0.662360311,0.098543353,0.439453632,0.288736612,0.271809757,665,1.0368,1.1611,0.3008,0.1934
83,771,1,Urban,2023,NA,NA,Male,Gender,Uttar Pradesh,0.067350753,0.755410433,0.704532981,0.060887147,0.365819305,0.129244238,0.504936457,0.131197914,0.059719298,0.604795694,0.335484982,751,1.4453,1.5751,0.2194,0.1129
130,1767,0,Rural,2022,NA,NA,Male,Gender,Uttar Pradesh,0.031894203,0.782123208,0.757178009,0.122470371,0.103750043,0.21890977,0.677340209,0.069132537,0.525782347,0.201449573,0.27276808,1720,0.8801,1.0442,0.3599,0.225
141,1679,99,All,2022,NA,NA,Male,Gender,Uttar Pradesh,0.040220194,0.772045672,0.740993857,0.108008631,0.156532884,0.1985998,0.644867301,0.07982558,0.430365354,0.284112871,0.285521746,1634,0.9834,1.1506,0.3383,0.2032
184,1769,1,Urban,2022,NA,NA,Male,Gender,Uttar Pradesh,0.072033659,0.735819221,0.682815492,0.056021985,0.366754293,0.117710061,0.515535653,0.117791772,0.050008368,0.613630414,0.3363612,1722,1.3951,1.5745,0.252,0.1164
246,2766,0,Rural,2021,NA,NA,Male,Gender,Uttar Pradesh,0.050350882,0.747926593,0.710267842,0.103108935,0.092509083,0.212432697,0.695058227,0.108303234,0.549725115,0.204910994,0.245363861,2692,0.839,1.0218,0.3886,0.2366
254,2678,99,All,2021,NA,NA,Male,Gender,Uttar Pradesh,0.058266554,0.744507492,0.701127648,0.093164444,0.146435663,0.194015011,0.659549296,0.112030916,0.449938267,0.280507177,0.269554585,2606,0.9189,1.1045,0.3673,0.2159
300,2768,1,Urban,2021,NA,NA,Male,Gender,Uttar Pradesh,0.087994657,0.731941283,0.667534351,0.056615148,0.357043803,0.122085445,0.520870745,0.126550943,0.059710152,0.576134741,0.364155114,2694,1.2311,1.4274,0.2842,0.135
