,sector,sector_type,year,state,sex1_female,sex1_male,youth,working_age,working_age_female,working_age_male,age_cohort_1,age_cohort_2,age_cohort_3,age_cohort_4,age_cohort_female_1,age_cohort_female_2,age_cohort_female_3,age_cohort_female_4,age_cohort_male_1,age_cohort_male_2,age_cohort_male_3,age_cohort_male_4
216,99,All,2021,India,0.49186188,0.50813812,0.26560533,0.747481108,0.754278779,0.740901172,0.355333835,0.295302927,0.260506868,0.088856377,0.347553611,0.302371025,0.260832965,0.089242391,0.36300081,0.288337708,0.26018551,0.088475972
217,0,Rural,2021,India,0.493282884,0.506717116,0.265767425,0.733140051,0.740894914,0.725590765,0.362505645,0.291021615,0.258490324,0.087982424,0.356198758,0.299432784,0.257410973,0.086957492,0.368774831,0.282660723,0.259563237,0.089001223
218,1,Urban,2021,India,0.488225728,0.511774272,0.265190542,0.784178436,0.788881421,0.779691875,0.33817625,0.30554539,0.265331149,0.090947181,0.326561928,0.309505522,0.269142091,0.094790459,0.349386752,0.301722974,0.261652738,0.087237529
324,99,All,2020,India,0.489926189,0.510073811,0.271892697,0.755878866,0.767845154,0.744385302,0.359704047,0.290425718,0.266370326,0.083499901,0.346945822,0.300625831,0.268588245,0.083840102,0.372344524,0.280319721,0.264172912,0.083162837
325,0,Rural,2020,India,0.489693552,0.510306448,0.271975547,0.741755128,0.755323172,0.728735149,0.366664857,0.287521183,0.262995005,0.082818955,0.353829175,0.299811751,0.264318675,0.082040392,0.379431486,0.275296748,0.261678427,0.083593331
326,1,Urban,2020,India,0.490497619,0.509502381,0.271689206,0.790571034,0.798552394,0.782887399,0.343661964,0.297119588,0.274149239,0.085069217,0.330979794,0.302514106,0.278491527,0.088014565,0.356115401,0.291822344,0.269885272,0.082176998
432,99,All,2019,India,0.490522474,0.509477526,0.268910974,0.747622967,0.758349359,0.737295628,0.359687954,0.29098174,0.26304239,0.086287916,0.350946844,0.298416793,0.265097588,0.085538767,0.368344188,0.283618867,0.26100716,0.087029777
433,0,Rural,2019,India,0.491205275,0.508794725,0.267587811,0.732446074,0.744162321,0.721134841,0.365334481,0.285874754,0.263053715,0.085737042,0.356966048,0.295599639,0.263839364,0.083594933,0.373671621,0.276186287,0.262270987,0.087871127
434,1,Urban,2019,India,0.488959312,0.511040688,0.271940202,0.782368243,0.790977657,0.774130821,0.347585946,0.301927328,0.263018131,0.087468587,0.337922782,0.304512411,0.26782006,0.089744739,0.357032776,0.299400121,0.258323699,0.085243389
540,99,All,2018,India,0.489608318,0.510391682,0.272385597,0.744557917,0.754713297,0.734816134,0.365835309,0.294470668,0.255673349,0.084020682,0.358595312,0.303406656,0.255812615,0.08218541,0.372968584,0.285666406,0.255536109,0.0858289
541,0,Rural,2018,India,0.49088645,0.50911355,0.268560439,0.730590045,0.741136968,0.720420718,0.367593914,0.292269081,0.255834848,0.084302157,0.36161688,0.302647591,0.255233824,0.080501705,0.373522639,0.281974435,0.256431013,0.088071913
542,1,Urban,2018,India,0.486677647,0.513322353,0.28115654,0.776585937,0.786112607,0.767553747,0.362041771,0.299219787,0.25532493,0.083413504,0.352006793,0.305061847,0.257074684,0.085856669,0.371785939,0.293547064,0.25362587,0.08104115
648,99,All,2017,India,0.488632947,0.511367053,0.274478465,0.739056289,0.74913311,0.729427397,0.371390492,0.293621749,0.252184838,0.082802929,0.363087356,0.30398488,0.250135362,0.082792409,0.379538804,0.283451825,0.254196107,0.082813248
649,0,Rural,2017,India,0.48766607,0.51233393,0.272097915,0.725999534,0.736935794,0.715589881,0.374790728,0.289616704,0.252498418,0.083094135,0.36568895,0.303263038,0.249071553,0.081976444,0.383712709,0.276239932,0.255857617,0.08418975
650,1,Urban,2017,India,0.490964711,0.509035289,0.280219734,0.770545542,0.778352141,0.763016045,0.363664061,0.302722454,0.251472265,0.082141213,0.357186735,0.305622011,0.252548188,0.084643073,0.370037019,0.299869597,0.250413716,0.079679675
16,99,All,2023,Nagaland,0.505013168,0.494986832,0.199720994,0.67022562,0.664095163,0.676480353,0.29799068,0.417024165,0.195895433,0.089089707,0.310154438,0.425919414,0.184757352,0.079168789,0.285807759,0.40811491,0.207051069,0.099026263
62,0,Rural,2023,Nagaland,0.511184752,0.488815248,0.183589026,0.662960351,0.655502141,0.670759916,0.27692309,0.424455464,0.198087856,0.100533612,0.291300118,0.428442568,0.189253822,0.091003492,0.262230098,0.420380741,0.207116023,0.110273153
63,1,Urban,2023,Nagaland,0.489163339,0.510836661,0.241150856,0.688884199,0.687157035,0.690538108,0.350060076,0.398657501,0.190476775,0.06080566,0.358424574,0.41945976,0.173245654,0.048870001,0.342089683,0.37883532,0.206896022,0.07217896
123,99,All,2022,Nagaland,0.513331473,0.486668527,0.21658811,0.65984267,0.617389917,0.704621255,0.328242064,0.388234973,0.227143869,0.056379095,0.328682035,0.410030305,0.213938281,0.047349371,0.327835441,0.368091613,0.239348531,0.064724408
170,0,Rural,2022,Nagaland,0.51631254,0.48368746,0.203846261,0.637812018,0.592226923,0.68647182,0.31960243,0.398937553,0.224966943,0.056493074,0.317405611,0.423573941,0.206463397,0.05255704,0.321625501,0.37624982,0.242006898,0.06011777
171,1,Urban,2022,Nagaland,0.50470072,0.49529928,0.253477842,0.723625064,0.691916883,0.755935073,0.350288928,0.360923827,0.232699007,0.056088243,0.357268274,0.37569657,0.232887462,0.034147691,0.343779355,0.347145498,0.232523248,0.076551899
231,99,All,2021,Nagaland,0.497115284,0.502884716,0.220411047,0.696242273,0.669509649,0.722668171,0.316572338,0.385901511,0.218999192,0.078526951,0.325879335,0.40240413,0.208167478,0.063549057,0.308048904,0.370788187,0.228919014,0.092243895
278,0,Rural,2021,Nagaland,0.496867806,0.503132194,0.208455428,0.685565591,0.653447986,0.717283309,0.304063439,0.391901404,0.219403118,0.084632047,0.306268692,0.416532815,0.20455125,0.072647244,0.302079439,0.369741499,0.232764766,0.095414311
279,1,Urban,2021,Nagaland,0.497862011,0.502137989,0.25648275,0.728455186,0.717872977,0.738947272,0.352091312,0.368864834,0.217852265,0.061191596,0.379629672,0.363679171,0.218079105,0.038612053,0.325566143,0.373859674,0.217633784,0.0829404
339,99,All,2020,Nagaland,0.484849602,0.515150398,0.283131272,0.77975136,0.779213369,0.780257702,0.363104582,0.317065418,0.248424351,0.071405657,0.360800117,0.344581902,0.246591553,0.048026424,0.365270585,0.291202098,0.250147045,0.093380287
386,0,Rural,2020,Nagaland,0.481960863,0.518039137,0.277544409,0.778539598,0.772520781,0.784139276,0.356493622,0.306099743,0.264770269,0.072636381,0.347929329,0.337733358,0.263623208,0.05071409,0.364343405,0.277105242,0.265821636,0.092729725
387,1,Urban,2020,Nagaland,0.492020816,0.507979184,0.297000468,0.782759428,0.795487702,0.770430982,0.379427552,0.344140589,0.208064973,0.068366893,0.391194433,0.360754728,0.206371322,0.041679505,0.367659628,0.32752502,0.209758773,0.095056571
447,99,All,2019,Nagaland,0.479447633,0.520552367,0.28246069,0.78726691,0.782184243,0.791948259,0.358786434,0.323257089,0.25165382,0.066302672,0.368350387,0.344833791,0.243239984,0.043575853,0.350086272,0.30362916,0.259307742,0.086976826
494,0,Rural,2019,Nagaland,0.473377258,0.526622742,0.283350945,0.794752777,0.788267195,0.800582588,0.35652715,0.315211952,0.261017472,0.067243412,0.374680907,0.331788659,0.25030905,0.043221399,0.340459913,0.300540507,0.270495117,0.088504449
495,1,Urban,2019,Nagaland,0.493099689,0.506900311,0.28045851,0.770431519,0.769051135,0.771774352,0.364027828,0.341921419,0.229930565,0.064120211,0.354341239,0.373702079,0.227596462,0.044360243,0.373417437,0.311115086,0.232193097,0.083274379
555,99,All,2018,Nagaland,0.486929178,0.513070822,0.272638589,0.747484684,0.75954324,0.736040533,0.364741385,0.307513714,0.274437875,0.053307053,0.382962704,0.335210174,0.240877837,0.040949292,0.346896261,0.2803891,0.307304978,0.06540966
602,0,Rural,2018,Nagaland,0.489539087,0.510460913,0.268824935,0.749709725,0.760728061,0.739143014,0.358572036,0.293283671,0.293644458,0.054499839,0.379481703,0.32622689,0.250427097,0.043864314,0.337933779,0.260768086,0.33630085,0.064997315
603,1,Urban,2018,Nagaland,0.480356604,0.519643396,0.282242596,0.741881311,0.756502509,0.728365541,0.380441695,0.343727618,0.225559145,0.050271541,0.391946405,0.358394146,0.216233209,0.033426225,0.369395941,0.32964617,0.234513044,0.066444829
663,99,All,2017,Nagaland,0.484559506,0.515440494,0.338951945,0.789009452,0.78048259,0.797025442,0.429591715,0.227231666,0.279861867,0.063314728,0.409779578,0.268452615,0.272164822,0.049602989,0.44783029,0.189284652,0.286947608,0.075937435
710,0,Rural,2017,Nagaland,0.478200257,0.521799743,0.351306081,0.801005125,0.791492403,0.80972296,0.438581556,0.205662116,0.286145866,0.069610469,0.40652433,0.249588206,0.286565185,0.057322271,0.467298776,0.16631265,0.285770208,0.080618367
711,1,Urban,2017,Nagaland,0.499091446,0.500908554,0.310720682,0.761597395,0.756376565,0.766799271,0.407985479,0.279072165,0.264758885,0.048183501,0.417237908,0.311674088,0.239171162,0.031916838,0.398891896,0.24703002,0.289907217,0.064170852
24,99,All,2023,Odisha,0.511877298,0.488122702,0.240819305,0.760178387,0.769076943,0.750846744,0.316793144,0.30055663,0.277577221,0.10507299,0.313246429,0.316751689,0.266568571,0.103433311,0.320602775,0.283161074,0.289401919,0.106834218
78,0,Rural,2023,Odisha,0.51520896,0.48479104,0.237588719,0.7552194,0.76543659,0.744361103,0.31459561,0.299590111,0.278588772,0.107225507,0.312901556,0.315005064,0.26709947,0.104993924,0.31644696,0.28274411,0.291144669,0.109664269
79,1,Urban,2023,Odisha,0.492920727,0.507079273,0.259200841,0.788394094,0.790726542,0.786126852,0.328770638,0.305824578,0.272063911,0.093340859,0.315231919,0.326806813,0.263512224,0.094449021,0.342008352,0.285308868,0.280425459,0.092257336
131,99,All,2022,Odisha,0.50126183,0.49873817,0.23792468,0.753629923,0.758338571,0.748897493,0.315704912,0.312946916,0.267980963,0.103367195,0.318308711,0.322792232,0.264440566,0.094458498,0.313054949,0.302927047,0.271584153,0.112433843
186,0,Rural,2022,Odisha,0.504817009,0.495182991,0.234003797,0.74846828,0.754364967,0.742456913,0.312643558,0.312207192,0.269558072,0.10559117,0.317521185,0.321069747,0.264944434,0.096464619,0.307591289,0.303027302,0.274336904,0.115044504
187,1,Urban,2022,Odisha,0.479823202,0.520176798,0.261568695,0.784756064,0.783548653,0.785869777,0.333312124,0.317201436,0.258910328,0.090576127,0.323118925,0.333313286,0.26136291,0.082204893,0.342686772,0.302383393,0.25665468,0.098275147
239,99,All,2021,Odisha,0.497039169,0.502960831,0.26408577,0.751827717,0.759477079,0.744268417,0.351258337,0.303292513,0.259448975,0.086000144,0.361585349,0.308653861,0.25143069,0.0783301,0.340844393,0.297886044,0.267534792,0.093734778
294,0,Rural,2021,Odisha,0.49838388,0.50161612,0.260020733,0.744966328,0.752943933,0.737040102,0.349036872,0.303962082,0.258298337,0.088702708,0.360756725,0.310405314,0.249368131,0.079469815,0.337141305,0.2974222,0.267362416,0.098074056
295,1,Urban,2021,Odisha,0.488805473,0.511194527,0.288976133,0.79384023,0.800263643,0.78769815,0.36402303,0.299445182,0.26606074,0.070471048,0.366452545,0.29836598,0.263545901,0.071635567,0.361662865,0.300493598,0.268503755,0.069339775
347,99,All,2020,Odisha,0.495995432,0.504004568,0.268289119,0.778176427,0.789172232,0.767355263,0.344766438,0.279031098,0.295088708,0.081113756,0.344332874,0.286836952,0.290988773,0.077841409,0.345205277,0.27113089,0.299238175,0.084425651
402,0,Rural,2020,Odisha,0.497112751,0.502887249,0.265848964,0.773093462,0.784583688,0.761735141,0.343876898,0.278189301,0.296281815,0.081651993,0.345628798,0.286332488,0.289625257,0.078413442,0.34209314,0.269898146,0.30305931,0.084949382
403,1,Urban,2020,Odisha,0.489730686,0.510269314,0.281970769,0.806675911,0.81528759,0.798410892,0.349546522,0.283554524,0.288677454,0.078221515,0.337235004,0.289599925,0.298456728,0.074708343,0.36161226,0.277629793,0.279093385,0.081664555
455,99,All,2019,Odisha,0.49599126,0.50400874,0.253277272,0.75998354,0.780161619,0.740126491,0.333266765,0.286822081,0.272704631,0.107206531,0.334996402,0.295919836,0.265810281,0.103273489,0.331472576,0.277384758,0.279856324,0.111286372
510,0,Rural,2019,Odisha,0.497248411,0.502751589,0.252303153,0.756673872,0.778451562,0.735134542,0.333437115,0.283655435,0.271603197,0.111304268,0.337221444,0.292040765,0.26393649,0.106801294,0.329473644,0.274873197,0.279632777,0.116020381
511,1,Urban,2019,Odisha,0.488979757,0.511020243,0.258710265,0.77844286,0.789860547,0.767517686,0.33234331,0.30398953,0.278675944,0.084991202,0.322559059,0.317602694,0.276284188,0.083554037,0.341978073,0.290584326,0.281031191,0.08640641
563,99,All,2018,Odisha,0.4969697,0.5030303,0.254929662,0.747997105,0.766595662,0.729622662,0.340816379,0.301419199,0.268815726,0.088948674,0.351510704,0.310489416,0.256090492,0.081909396,0.32971549,0.292004198,0.282024741,0.096255556
618,0,Rural,2018,Odisha,0.494248927,0.505751073,0.249453679,0.739958942,0.761711061,0.718701541,0.337118268,0.303948849,0.267599195,0.091333695,0.345841855,0.315071702,0.254881948,0.08420451,0.328082919,0.292428493,0.280770928,0.098717675
619,1,Urban,2018,Odisha,0.511999249,0.488000751,0.285179049,0.792400002,0.792642653,0.792145431,0.359892815,0.288370252,0.275091231,0.076645717,0.380560309,0.287007928,0.262283474,0.070148274,0.338195324,0.289800465,0.288537264,0.083466969
671,99,All,2017,Odisha,0.502133131,0.497866869,0.259084642,0.752121866,0.767228603,0.736885607,0.344471633,0.307214856,0.261076361,0.087237142,0.365841746,0.312819868,0.242176935,0.07916145,0.322030902,0.301329076,0.280922621,0.095717415
726,0,Rural,2017,Odisha,0.500705063,0.499294937,0.256438106,0.746958017,0.763054907,0.730815649,0.343309939,0.309803128,0.261296332,0.085590579,0.36565876,0.317044973,0.24073647,0.076559782,0.319909334,0.302220464,0.282823801,0.095046386
727,1,Urban,2017,Odisha,0.510139287,0.489860713,0.27392149,0.781071067,0.790194452,0.771570027,0.350699812,0.293338388,0.259896964,0.096064836,0.366814077,0.290369779,0.249830797,0.092985347,0.333513379,0.296504527,0.270632893,0.099349208
36,99,All,2023,Puducherry,0.518636644,0.481363356,0.23988688,0.821891546,0.845632911,0.796311796,0.291871697,0.27315107,0.333197027,0.101780206,0.294396698,0.270178169,0.321168363,0.114256762,0.288982689,0.276552528,0.3469598,0.087504968
102,0,Rural,2023,Puducherry,0.493826121,0.506173879,0.238239318,0.837414801,0.87449044,0.801243603,0.284493804,0.254454851,0.367765546,0.093285792,0.280244768,0.269562513,0.331583321,0.118609399,0.289018124,0.238368317,0.40629214,0.066321425
103,1,Urban,2023,Puducherry,0.533416569,0.466583431,0.24086836,0.812644124,0.829717994,0.793124557,0.296400785,0.284628123,0.311976403,0.106994681,0.302622616,0.270536035,0.315114588,0.111726753,0.288959563,0.301482081,0.308223158,0.101335183
143,99,All,2022,Puducherry,0.524650216,0.475349784,0.231322154,0.80826205,0.83142823,0.782693207,0.286196977,0.270766646,0.330187768,0.112848617,0.275222898,0.288889647,0.314706057,0.121181391,0.299063355,0.249518573,0.348339111,0.103078961
210,0,Rural,2022,Puducherry,0.507999897,0.492000103,0.267680436,0.810456574,0.844520628,0.775284767,0.330283493,0.266507268,0.327983379,0.075225852,0.305510968,0.289711058,0.307111144,0.09766683,0.358145863,0.240409344,0.351458937,0.049985856
211,1,Urban,2022,Puducherry,0.534094214,0.465905786,0.210699946,0.807017326,0.824365079,0.787130594,0.261084795,0.273192853,0.331443399,0.134278968,0.258483529,0.288435668,0.318903536,0.134177253,0.26420781,0.254892528,0.346498579,0.134401083
251,99,All,2021,Puducherry,0.514422655,0.485577345,0.205065489,0.788187027,0.791547835,0.784626544,0.260173649,0.328997076,0.305508643,0.105320647,0.243137032,0.337513894,0.309914589,0.109434515,0.278381497,0.319894731,0.300799817,0.100923963
318,0,Rural,2021,Puducherry,0.523482203,0.476517797,0.186346307,0.760182083,0.742135525,0.780007243,0.245133787,0.417721242,0.259643704,0.077501275,0.193181813,0.436806142,0.273425758,0.096586287,0.29943499,0.397773325,0.245238438,0.057553258
319,1,Urban,2021,Puducherry,0.509082913,0.490917087,0.216098577,0.804693162,0.821495235,0.787269294,0.268547803,0.279595613,0.331046164,0.120810419,0.27048862,0.283149123,0.329893023,0.116469212,0.266447634,0.275750428,0.332293928,0.125507995
359,99,All,2020,Puducherry,0.532925487,0.467074513,0.224220425,0.800766349,0.799731374,0.801947236,0.280007303,0.314463168,0.284049481,0.121480048,0.278526008,0.30174163,0.296765774,0.12296658,0.281692773,0.328938156,0.269580483,0.119788617
426,0,Rural,2020,Puducherry,0.525171518,0.474828482,0.233725756,0.774050355,0.776390612,0.771462023,0.301951617,0.35082069,0.232756212,0.11447148,0.319018215,0.316003203,0.241943061,0.123035543,0.282954961,0.38957569,0.222530439,0.104938902
427,1,Urban,2020,Puducherry,0.538148761,0.461851239,0.217817411,0.818762898,0.815075159,0.823059797,0.266032338,0.291309297,0.316714972,0.125943363,0.253170639,0.292811304,0.331094652,0.122923404,0.280873418,0.289576143,0.300122321,0.129428104
467,99,All,2019,Puducherry,0.486909688,0.513090312,0.215320423,0.781234443,0.800421476,0.763026416,0.275615633,0.331232607,0.290792704,0.102359034,0.24992466,0.327086419,0.315841228,0.107147716,0.301190585,0.33536008,0.265857369,0.097591989
534,0,Rural,2019,Puducherry,0.493935525,0.506064475,0.226121694,0.771258771,0.786927044,0.755966008,0.293185264,0.298246652,0.302491307,0.106076792,0.293645322,0.276494652,0.305775076,0.124084935,0.292717814,0.320346832,0.299154937,0.087780394
535,1,Urban,2019,Puducherry,0.483487546,0.516512454,0.2100593,0.786093414,0.807136416,0.766395926,0.267219245,0.346996367,0.285202056,0.100582346,0.228713512,0.351631075,0.320724815,0.098930597,0.30517903,0.342427373,0.250182956,0.102210671
575,99,All,2018,Puducherry,0.528726339,0.471273661,0.273121387,0.82286483,0.839844167,0.803815603,0.331915259,0.291424125,0.282859772,0.093800828,0.352865279,0.280595064,0.272454053,0.094085604,0.307357728,0.304117918,0.295057327,0.093467027
642,0,Rural,2018,Puducherry,0.518371522,0.481628478,0.303868264,0.8499493,0.904748082,0.790969908,0.357513398,0.296008259,0.269846082,0.076632246,0.383807212,0.245059803,0.290051311,0.081081666,0.325142831,0.358731359,0.24497126,0.071154535
643,1,Urban,2018,Puducherry,0.534164548,0.465835452,0.256973594,0.80864054,0.806765378,0.810790718,0.317784697,0.28889364,0.290043503,0.10327813,0.335180223,0.300905496,0.262396216,0.101518087,0.297936648,0.275188297,0.321588755,0.105286315
683,99,All,2017,Puducherry,0.506105006,0.493894994,0.248812914,0.794951975,0.817662895,0.77167964,0.312991142,0.317482084,0.273265958,0.096260816,0.332221538,0.313581705,0.269474447,0.084722318,0.292111069,0.321717054,0.277382702,0.108789138
750,0,Rural,2017,Puducherry,0.50286597,0.49713403,0.227382004,0.758210421,0.787416697,0.728667438,0.299892992,0.361759484,0.240805879,0.097541645,0.348930836,0.322510272,0.258816242,0.06974265,0.246290445,0.404662222,0.221119031,0.127928317
