,state_n,State,sector,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,round,m_poor_1_33,m_poor_1_50,wi_cat1,wi_cat2,wi_cat3,wi_cat4,wi_cat5,SourceSheet
1792,18,Lakshadweep,0,NA,NA,NA,7+,NA,4,0.022760253,0,0,0,0.0995242,0.733084559,0.167391226,statesector
1796,18,Lakshadweep,0,NA,NA,NA,1,NA,4,0,0,0,0.54564172,0.228216276,0,0.226142004,statesector
1798,18,Lakshadweep,1,NA,NA,NA,1,NA,4,0,0,0,0.170019165,0.238002181,0.176668331,0.415310323,statesector
1799,18,Lakshadweep,0,NA,No education / Preschool,NA,NA,NA,4,0,0,0,0,0,1,0,statesector
1801,18,Lakshadweep,1,NA,NA,NA,7+,NA,4,0.02598672,0,0,0.005151044,0.066324443,0.476263791,0.452260733,statesector
1802,18,Lakshadweep,0,NA,NA,NA,2 to 3,NA,4,0,0,0,0,0.171606034,0.509559214,0.318834722,statesector
1805,18,Lakshadweep,1,NA,No education / Preschool,NA,NA,NA,4,0,0,0,0.008580098,0.133418187,0.5237661,0.334235609,statesector
1808,18,Lakshadweep,1,NA,NA,2,NA,NA,4,0.004111619,0,0,0.00773579,0.121947005,0.49132818,0.378989011,statesector
1820,18,Lakshadweep,1,NA,Primary,NA,NA,NA,4,0.006676809,0,0,0.006434849,0.113201693,0.508464098,0.371899366,statesector
1821,18,Lakshadweep,1,NA,Secondary,NA,NA,NA,4,0.015382103,0,0.003005979,0.012653783,0.119398125,0.452663034,0.412279099,statesector
1824,18,Lakshadweep,1,30 to 45,NA,NA,NA,NA,4,0.008035615,0,0,0.015823267,0.190713406,0.516419888,0.277043432,statesector
1825,18,Lakshadweep,0,NA,NA,NA,NA,0,4,0,0,0,0,0.334346294,0.334346294,0.331307411,statesector
1828,18,Lakshadweep,1,NA,NA,NA,4 to 6,NA,4,0.003433673,0,0.003421718,0,0.102783628,0.504599273,0.389195383,statesector
1832,18,Lakshadweep,0,30 to 45,NA,NA,NA,NA,4,0,0,0,0,0.130125418,0.739749193,0.130125418,statesector
1833,18,Lakshadweep,0,NA,NA,2,NA,NA,4,0,0,0,0.05701277,0.122913316,0.677649558,0.14242436,statesector
1834,18,Lakshadweep,1,NA,NA,1,NA,NA,4,0.012627303,0,0.002424971,0.01020801,0.103073038,0.450803876,0.433490098,statesector
1839,18,Lakshadweep,1,65+,NA,NA,NA,NA,4,0.00680352,0,0,0.005564104,0.095603354,0.446165442,0.452667087,statesector
1840,18,Lakshadweep,0,NA,Primary,NA,NA,NA,4,0.019176722,0,0,0.046270128,0.157283515,0.627375126,0.169071242,statesector
1842,18,Lakshadweep,0,NA,Secondary,NA,NA,NA,4,0.013535188,0,0,0,0.064476445,0.666420043,0.269103557,statesector
1844,18,Lakshadweep,0,15 to 29,NA,NA,NA,NA,4,0,0,0,0,0.333333343,0,0.666666687,statesector
1847,18,Lakshadweep,0,46 to 64,NA,NA,NA,NA,4,0.011578994,0,0,0,0.114736728,0.627473414,0.25778988,statesector
1848,18,Lakshadweep,0,NA,NA,1,NA,NA,4,0.019978192,0,0,0,0.087575428,0.6453197,0.267104864,statesector
1850,18,Lakshadweep,1,NA,NA,NA,NA,NA,4,0,0,0,0,0,0.495740056,0.504259944,statesector
1851,18,Lakshadweep,1,15 to 29,NA,NA,NA,NA,4,0,0,0,0.055101402,0.056315579,0.395213872,0.493369132,statesector
1852,18,Lakshadweep,0,NA,Higher,NA,NA,NA,4,0,0,0,0,0.142483741,0.286274403,0.571241856,statesector
1861,18,Lakshadweep,0,65+,NA,NA,NA,NA,4,0.026814409,0,0,0.064698555,0.026814409,0.73653084,0.171956182,statesector
1875,18,Lakshadweep,1,NA,Higher,NA,NA,NA,4,0,0,0,0,0.01836,0.32578221,0.655857801,statesector
1876,18,Lakshadweep,1,46 to 64,NA,NA,NA,NA,4,0.011642034,0,0.002848382,0.006113564,0.089482591,0.459796309,0.441759139,statesector
1877,18,Lakshadweep,1,NA,NA,NA,NA,NA,4,0.009442985,0,0.001518243,0.009283614,0.110130265,0.46595645,0.413111418,statesector
1880,18,Lakshadweep,0,NA,NA,NA,NA,NA,4,0.01406106,0,0,0.016886016,0.098041788,0.654895127,0.230177045,statesector
1882,18,Lakshadweep,1,NA,NA,NA,NA,0,4,0,0,0,0.020295382,0.232130155,0.54365021,0.203924254,statesector
1885,18,Lakshadweep,0,NA,NA,NA,NA,1,4,0.014364491,0,0,0.017250407,0.092942446,0.661812425,0.22799471,statesector
1887,18,Lakshadweep,1,NA,NA,NA,NA,1,4,0.010195953,0,0.001643339,0.008376296,0.100078039,0.459554851,0.430347502,statesector
1894,19,Madhya Pradesh,1,NA,NA,NA,1,NA,4,0.245596454,0.014685142,0.18577227,0.125616401,0.195147544,0.287657768,0.205806002,statesector
1895,19,Madhya Pradesh,0,NA,NA,2,NA,NA,4,0.609850883,0.170846045,0.577200115,0.234367833,0.104787894,0.05804703,0.025597157,statesector
1897,19,Madhya Pradesh,1,NA,NA,NA,4 to 6,NA,4,0.123514004,0.03516902,0.048308548,0.090025753,0.152271286,0.280129671,0.429264754,statesector
1898,19,Madhya Pradesh,1,NA,NA,2,NA,NA,4,0.179755375,0.034123912,0.088425703,0.104671761,0.188105568,0.280318201,0.338478774,statesector
1902,19,Madhya Pradesh,0,NA,NA,NA,7+,NA,4,0.55793494,0.188668266,0.383036077,0.274181038,0.17291753,0.104438394,0.065426968,statesector
1906,19,Madhya Pradesh,1,NA,NA,NA,2 to 3,NA,4,0.12061812,0.024673976,0.07580363,0.08482033,0.141722783,0.272677422,0.424975812,statesector
1913,19,Madhya Pradesh,0,NA,NA,NA,4 to 6,NA,4,0.47689113,0.15751709,0.42185837,0.29166007,0.160152882,0.084484823,0.041843865,statesector
1914,19,Madhya Pradesh,0,NA,NA,NA,1,NA,4,0.804132223,0.154045463,0.746276915,0.140185684,0.069904916,0.030933425,0.012699081,statesector
1916,19,Madhya Pradesh,1,NA,NA,1,NA,NA,4,0.132864416,0.032781728,0.055804636,0.088288732,0.150024101,0.273517311,0.432365209,statesector
1917,19,Madhya Pradesh,0,NA,No education / Preschool,NA,NA,NA,4,0.687719405,0.262610853,0.63647145,0.24565132,0.085782237,0.025631296,0.006463728,statesector
1922,19,Madhya Pradesh,0,NA,NA,NA,2 to 3,NA,4,0.553788662,0.131763175,0.525827646,0.254952192,0.120778069,0.069323406,0.029118732,statesector
1923,19,Madhya Pradesh,1,NA,NA,NA,7+,NA,4,0.18178758,0.041758791,0.041584365,0.088683702,0.167960167,0.254031599,0.447740167,statesector
1932,19,Madhya Pradesh,0,NA,NA,1,NA,NA,4,0.513450265,0.157843992,0.433198541,0.279074132,0.156248868,0.086382538,0.045095928,statesector
1936,19,Madhya Pradesh,0,NA,Higher,NA,NA,NA,4,0.160341591,0.01555644,0.076098941,0.191942126,0.232248202,0.245510861,0.254199862,statesector
1949,19,Madhya Pradesh,0,NA,Secondary,NA,NA,NA,4,0.350613147,0.043560032,0.286173314,0.301434398,0.211352751,0.132681549,0.068357974,statesector
1951,19,Madhya Pradesh,1,NA,Primary,NA,NA,NA,4,0.239547133,0.065887205,0.092185512,0.141212955,0.221261546,0.306066036,0.239273936,statesector
1956,19,Madhya Pradesh,1,NA,NA,NA,NA,NA,4,0,0,0,0,0,1,0,statesector
1960,19,Madhya Pradesh,0,NA,Primary,NA,NA,NA,4,0.57001543,0.187460691,0.440741062,0.298232317,0.156024426,0.077161215,0.027840981,statesector
1963,19,Madhya Pradesh,0,NA,NA,NA,NA,NA,4,0.467861742,0.103277273,0.453654587,0.27809453,0.139448866,0.072232224,0.056569796,statesector
1964,19,Madhya Pradesh,1,NA,No education / Preschool,NA,NA,NA,4,0.362010419,0.101758577,0.169551134,0.189631075,0.246729925,0.254286647,0.139801234,statesector
1965,19,Madhya Pradesh,1,NA,NA,NA,NA,1,4,0.135080531,0.03125779,0.056276467,0.087070495,0.138665378,0.253160328,0.464827329,statesector
1968,19,Madhya Pradesh,1,65+,NA,NA,NA,NA,4,0.128697664,0.019541062,0.070000455,0.076217607,0.123507261,0.226121679,0.504153013,statesector
1970,19,Madhya Pradesh,1,46 to 64,NA,NA,NA,NA,4,0.108421862,0.022804633,0.053219393,0.068785928,0.124962181,0.233984441,0.519048035,statesector
1971,19,Madhya Pradesh,1,NA,NA,NA,NA,NA,4,0.094432376,0.038689271,0.109002829,0.066636436,0.19960317,0.292365372,0.332392216,statesector
1976,19,Madhya Pradesh,0,NA,NA,NA,NA,0,4,0.543585479,0.177845865,0.466605872,0.283726573,0.139885515,0.075409457,0.034372583,statesector
1977,19,Madhya Pradesh,0,NA,NA,NA,NA,1,4,0.517880261,0.155752167,0.441768408,0.273856819,0.153939292,0.085444912,0.044990566,statesector
1978,19,Madhya Pradesh,1,NA,NA,NA,NA,0,4,0.147505283,0.037710339,0.068921044,0.098986469,0.198975816,0.334030181,0.299086511,statesector
1979,19,Madhya Pradesh,1,NA,Secondary,NA,NA,NA,4,0.066114098,0.00631925,0.02623805,0.066968121,0.145183265,0.321292222,0.440318346,statesector
1980,19,Madhya Pradesh,1,NA,NA,NA,NA,NA,4,0.138315395,0.032937754,0.059582576,0.090186097,0.154434428,0.274304926,0.421491981,statesector
1982,19,Madhya Pradesh,0,NA,NA,NA,NA,NA,4,0.654967129,0,1,0,0,0,0,statesector
1985,19,Madhya Pradesh,1,30 to 45,NA,NA,NA,NA,4,0.154752776,0.042813294,0.058829136,0.103450306,0.176851302,0.307861835,0.353007406,statesector
1988,19,Madhya Pradesh,1,15 to 29,NA,NA,NA,NA,4,0.202933401,0.050091825,0.074953273,0.140712142,0.222150415,0.361996651,0.200187534,statesector
1992,19,Madhya Pradesh,0,NA,NA,NA,NA,NA,4,0.521591604,0.158942044,0.445380479,0.275292158,0.151895478,0.08398547,0.04344641,statesector
1993,19,Madhya Pradesh,1,NA,Higher,NA,NA,NA,4,0.009113739,0.000206182,0.003682378,0.009995603,0.036890395,0.169413745,0.780017853,statesector
1994,19,Madhya Pradesh,0,46 to 64,NA,NA,NA,NA,4,0.476815462,0.113679707,0.395984471,0.274134785,0.171302214,0.099673435,0.058905091,statesector
1996,19,Madhya Pradesh,0,65+,NA,NA,NA,NA,4,0.565105557,0.118299738,0.497782737,0.229708865,0.130997986,0.082873128,0.058637269,statesector
1997,19,Madhya Pradesh,0,15 to 29,NA,NA,NA,NA,4,0.678465426,0.26602301,0.509648621,0.297171861,0.1228223,0.056395262,0.013961939,statesector
2000,19,Madhya Pradesh,0,30 to 45,NA,NA,NA,NA,4,0.500854552,0.180141807,0.451580197,0.284734279,0.150653526,0.079053625,0.03397835,statesector
2002,20,Maharashtra,1,65+,NA,NA,NA,NA,4,0.071828015,0.012623684,0.037415776,0.043721315,0.106630638,0.294064552,0.518167734,statesector
2011,20,Maharashtra,1,NA,NA,1,NA,NA,4,0.046013448,0.007363841,0.017480366,0.067395419,0.158753872,0.300230056,0.45614028,statesector
2012,20,Maharashtra,1,46 to 64,NA,NA,NA,NA,4,0.03564138,0.004691479,0.010964246,0.041733567,0.138537392,0.288286477,0.520478308,statesector
2014,20,Maharashtra,1,NA,NA,2,NA,NA,4,0.075375721,0.006843942,0.029083539,0.07501407,0.215600237,0.339806467,0.340495706,statesector
2015,20,Maharashtra,1,NA,NA,NA,NA,NA,4,0,0,0.180288643,0.101530328,0.255917579,0.205753654,0.256509781,statesector
2017,20,Maharashtra,1,NA,Higher,NA,NA,NA,4,0.004118338,0,0.001268455,0.007259652,0.039891407,0.136904955,0.81467551,statesector
2018,20,Maharashtra,0,NA,NA,2,NA,NA,4,0.399140328,0.063038878,0.289650857,0.257052064,0.244774565,0.16677317,0.041749343,statesector
2026,20,Maharashtra,0,NA,NA,NA,1,NA,4,0.637949526,0.067267396,0.457888424,0.27934742,0.170535535,0.077447757,0.014780866,statesector
2028,20,Maharashtra,0,NA,NA,1,NA,NA,4,0.261824071,0.048081808,0.166917905,0.256205708,0.275572628,0.209127024,0.092176735,statesector
2031,20,Maharashtra,0,NA,NA,NA,7+,NA,4,0.310071945,0.077541947,0.149582595,0.229965284,0.262925267,0.230848581,0.126678273,statesector
2033,20,Maharashtra,1,NA,NA,NA,1,NA,4,0.09113992,0.006505407,0.06612473,0.184133813,0.24966152,0.299393505,0.200686425,statesector
2034,20,Maharashtra,1,NA,NA,NA,4 to 6,NA,4,0.046720132,0.008204644,0.011232086,0.057610713,0.160084352,0.316017121,0.455055714,statesector
2035,20,Maharashtra,1,NA,NA,NA,7+,NA,4,0.075959355,0.012777374,0.016865088,0.056369636,0.186308473,0.344387054,0.396069765,statesector
2039,20,Maharashtra,0,46 to 64,NA,NA,NA,NA,4,0.242761195,0.039818671,0.162293777,0.236930698,0.26865828,0.222358629,0.109758623,statesector
2040,20,Maharashtra,0,NA,NA,NA,2 to 3,NA,4,0.282805532,0.034566704,0.222456425,0.263736486,0.261177838,0.185612395,0.067016833,statesector
2041,20,Maharashtra,1,NA,Primary,NA,NA,NA,4,0.093424164,0.019235499,0.023852432,0.119400062,0.236811444,0.407792985,0.212143093,statesector
2042,20,Maharashtra,1,NA,Secondary,NA,NA,NA,4,0.020684136,0.000427537,0.010471221,0.051306054,0.155885369,0.334081739,0.448255599,statesector
2043,20,Maharashtra,1,30 to 45,NA,NA,NA,NA,4,0.047532085,0.005827449,0.014713373,0.08286088,0.197298631,0.334154993,0.370972127,statesector
2047,20,Maharashtra,1,NA,NA,NA,2 to 3,NA,4,0.037602443,0.003123328,0.027706698,0.075824335,0.157433614,0.269680858,0.46935451,statesector
2052,20,Maharashtra,0,30 to 45,NA,NA,NA,NA,4,0.257739156,0.05788688,0.167661354,0.275993705,0.28657949,0.197736442,0.072028995,statesector
2053,20,Maharashtra,1,NA,No education / Preschool,NA,NA,NA,4,0.184323087,0.03113848,0.071967825,0.166713253,0.312348336,0.317498863,0.131471738,statesector
2054,20,Maharashtra,0,65+,NA,NA,NA,NA,4,0.345465004,0.040339366,0.226348609,0.249794051,0.257020563,0.189346746,0.077490032,statesector
2055,20,Maharashtra,0,NA,NA,NA,4 to 6,NA,4,0.23614794,0.046305366,0.1519669,0.259586483,0.287449032,0.21368511,0.087312482,statesector
2066,20,Maharashtra,0,NA,Higher,NA,NA,NA,4,0.050897807,0.003129344,0.023118746,0.077097818,0.175022587,0.352883399,0.371877462,statesector
2068,20,Maharashtra,1,15 to 29,NA,NA,NA,NA,4,0.103846505,0.018891538,0.053887676,0.184640691,0.273876041,0.281278968,0.20631662,statesector
2074,20,Maharashtra,0,NA,NA,NA,NA,0,4,0.286367744,0.060602196,0.206029072,0.243969426,0.271609783,0.211348325,0.067043416,statesector
2079,20,Maharashtra,0,NA,Secondary,NA,NA,NA,4,0.153928652,0.01259887,0.0864143,0.2184975,0.310130745,0.273962557,0.110994898,statesector
2081,20,Maharashtra,0,NA,NA,NA,NA,NA,4,0.257892728,0,0.193874821,0.461234838,0.182681605,0.162208736,0,statesector
2084,20,Maharashtra,1,NA,NA,NA,NA,NA,4,0.050271157,0.007288452,0.019150447,0.068491995,0.166935951,0.305926412,0.439495176,statesector
2086,20,Maharashtra,1,NA,NA,NA,NA,1,4,0.043269403,0.007011479,0.014248652,0.044700161,0.141118854,0.30203104,0.497901291,statesector
2089,20,Maharashtra,0,15 to 29,NA,NA,NA,NA,4,0.376529276,0.111892216,0.216295779,0.30008024,0.267499089,0.174547434,0.041577462,statesector
2090,20,Maharashtra,0,NA,No education / Preschool,NA,NA,NA,4,0.491950721,0.116494104,0.368181378,0.310990304,0.209063143,0.097404137,0.014361011,statesector
2094,20,Maharashtra,1,NA,NA,NA,NA,0,4,0.066898488,0.007946191,0.030936638,0.125698611,0.229012266,0.315292716,0.299059749,statesector
2099,20,Maharashtra,0,NA,NA,NA,NA,NA,4,0.278328687,0.049879562,0.181558892,0.256306678,0.271898687,0.204074576,0.086161181,statesector
2103,20,Maharashtra,0,NA,Primary,NA,NA,NA,4,0.330888122,0.057945833,0.195789844,0.309795469,0.293572426,0.154361084,0.046481177,statesector
2104,20,Maharashtra,0,NA,NA,NA,NA,1,4,0.277127355,0.048277203,0.177872971,0.258165032,0.271942198,0.202978939,0.089040868,statesector
2108,21,Manipur,0,NA,Secondary,NA,NA,NA,4,0.199369371,0.014703929,0.084643498,0.401542246,0.333945632,0.137424484,0.04244414,statesector
2110,21,Manipur,0,NA,No education / Preschool,NA,NA,NA,4,0.389975518,0.095302165,0.247232765,0.450157762,0.212534323,0.07101588,0.019059263,statesector
2112,21,Manipur,0,NA,Higher,NA,NA,NA,4,0.102263518,0.009319657,0.011951883,0.184335187,0.358622521,0.247557133,0.197533265,statesector
2118,21,Manipur,1,NA,NA,2,NA,NA,4,0.144742787,0.013985545,0.072191522,0.196847051,0.299955219,0.283310264,0.147695944,statesector
2129,21,Manipur,1,65+,NA,NA,NA,NA,4,0.113244504,0.005476163,0.045475271,0.136324361,0.307843029,0.310039043,0.200318322,statesector
2131,21,Manipur,1,30 to 45,NA,NA,NA,NA,4,0.157199085,0.020638227,0.065761372,0.213404506,0.344437897,0.261161149,0.11523509,statesector
2132,21,Manipur,1,46 to 64,NA,NA,NA,NA,4,0.102058657,0.008114033,0.045851346,0.178199068,0.272175133,0.318184257,0.185590222,statesector
2136,21,Manipur,0,NA,Primary,NA,NA,NA,4,0.387080044,0.099880762,0.189842328,0.478745252,0.247399762,0.066966072,0.017046582,statesector
2137,21,Manipur,1,NA,Higher,NA,NA,NA,4,0.050869387,0.002702449,0.010364851,0.063255936,0.190182999,0.38517049,0.35102573,statesector
2138,21,Manipur,1,NA,NA,NA,NA,NA,4,0.322547048,0.072827049,0.133751795,0.02547471,0.492163718,0.291265219,0.057344556,statesector
2140,21,Manipur,0,15 to 29,NA,NA,NA,NA,4,0.381634027,0.069289163,0.173193529,0.473735094,0.295039088,0.054160804,0.003871485,statesector
2141,21,Manipur,0,NA,NA,NA,NA,NA,4,0.106734186,0,0.090414055,0.430269033,0.247411609,0.231905296,0,statesector
2142,21,Manipur,1,NA,No education / Preschool,NA,NA,NA,4,0.263067752,0.037450861,0.144954845,0.283210129,0.302883685,0.192225158,0.076726176,statesector
2143,21,Manipur,1,NA,Primary,NA,NA,NA,4,0.235639781,0.053401083,0.119140126,0.29667002,0.336909145,0.195265919,0.052014768,statesector
2144,21,Manipur,0,NA,NA,NA,NA,NA,4,1,0,0,1,0,0,0,statesector
2146,21,Manipur,0,NA,NA,NA,4 to 6,NA,4,0.2333166,0.041221727,0.10709697,0.395115167,0.315529287,0.130226806,0.052031778,statesector
2147,21,Manipur,0,NA,NA,NA,7+,NA,4,0.289773792,0.060442485,0.101311833,0.368379742,0.303861141,0.137478843,0.088968419,statesector
2155,21,Manipur,1,NA,NA,1,NA,NA,4,0.126751035,0.01358508,0.054054681,0.181921497,0.306994379,0.294991672,0.16203776,statesector
2156,21,Manipur,1,15 to 29,NA,NA,NA,NA,4,0.280277044,0.052946426,0.168894365,0.269533455,0.33426711,0.195071608,0.032233451,statesector
2157,21,Manipur,0,NA,NA,NA,2 to 3,NA,4,0.25053075,0.032879431,0.157001957,0.430345595,0.263515353,0.118546717,0.030590365,statesector
2158,21,Manipur,0,65+,NA,NA,NA,NA,4,0.215062022,0.028093318,0.103121281,0.345578998,0.305663049,0.161078349,0.084558316,statesector
2162,21,Manipur,1,NA,Secondary,NA,NA,NA,4,0.11135713,0.004231685,0.045466464,0.199415579,0.357126325,0.292017728,0.105973899,statesector
2164,21,Manipur,1,NA,NA,NA,4 to 6,NA,4,0.118318632,0.010432503,0.046854362,0.189754963,0.306943774,0.287782907,0.168663993,statesector
2166,21,Manipur,1,NA,NA,NA,7+,NA,4,0.181986004,0.024862928,0.048398018,0.156316265,0.283614278,0.308869243,0.202802196,statesector
2168,21,Manipur,0,NA,NA,1,NA,NA,4,0.255495042,0.046148453,0.121068858,0.403896332,0.296805173,0.123705432,0.054524191,statesector
2169,21,Manipur,0,NA,NA,2,NA,NA,4,0.255659789,0.032041684,0.141904071,0.363452077,0.310786396,0.14192608,0.041931376,statesector
2173,21,Manipur,1,NA,NA,NA,NA,NA,4,0.130311817,0.013664337,0.057702068,0.184923083,0.305578768,0.292642504,0.159153566,statesector
2174,21,Manipur,1,NA,NA,NA,1,NA,4,0.288760364,0.005382304,0.190204412,0.333887309,0.232732415,0.17772539,0.06545046,statesector
2175,21,Manipur,1,NA,NA,NA,2 to 3,NA,4,0.110327825,0.015866481,0.074455351,0.173042715,0.323572844,0.308016956,0.120912135,statesector
2182,21,Manipur,0,NA,NA,NA,1,NA,4,0.517259955,0.07928849,0.357003063,0.369577229,0.216736093,0.049445905,0.007237704,statesector
2184,21,Manipur,0,46 to 64,NA,NA,NA,NA,4,0.208429813,0.030743847,0.110858493,0.389512777,0.303351074,0.137639567,0.058638092,statesector
2186,21,Manipur,0,NA,NA,NA,NA,0,4,0.281584442,0.054098517,0.14040038,0.424977243,0.302825898,0.099741809,0.03205467,statesector
2191,21,Manipur,0,30 to 45,NA,NA,NA,NA,4,0.306773007,0.062730916,0.142415434,0.420773089,0.291277856,0.10858795,0.036945663,statesector
2196,21,Manipur,0,NA,NA,NA,NA,1,4,0.247309312,0.040696144,0.119326502,0.388838559,0.29782322,0.135040879,0.058970839,statesector
2199,21,Manipur,1,NA,NA,NA,NA,1,4,0.117686287,0.009116545,0.049808968,0.174944013,0.296250463,0.300609976,0.178386584,statesector
2205,21,Manipur,0,NA,NA,NA,NA,NA,4,0.255521208,0.043907188,0.12437024,0.397487849,0.299020529,0.126592532,0.052528832,statesector
2207,21,Manipur,1,NA,NA,NA,NA,0,4,0.165914118,0.026488494,0.079661362,0.212685734,0.331530988,0.270476252,0.105645657,statesector
2217,22,Meghalaya,1,30 to 45,NA,NA,NA,NA,4,0.113958716,0.017280614,0.019791938,0.103586398,0.329600453,0.40307349,0.143947721,statesector
2220,22,Meghalaya,1,15 to 29,NA,NA,NA,NA,4,0.107224874,0.009996756,0.020398671,0.183754295,0.475008696,0.295131683,0.025706656,statesector
2221,22,Meghalaya,0,30 to 45,NA,NA,NA,NA,4,0.428930968,0.156077832,0.15012373,0.451823294,0.295731395,0.08392036,0.018401228,statesector
2225,22,Meghalaya,1,NA,NA,2,NA,NA,4,0.086367913,0.002475876,0.011370127,0.086138114,0.322299987,0.355292022,0.224899754,statesector
2226,22,Meghalaya,0,46 to 64,NA,NA,NA,NA,4,0.291001707,0.07657823,0.126818374,0.382490218,0.351612806,0.106890902,0.032187708,statesector
2231,22,Meghalaya,0,65+,NA,NA,NA,NA,4,0.344601989,0.070020437,0.141092464,0.368441701,0.335944206,0.123663589,0.030858051,statesector
2233,22,Meghalaya,1,46 to 64,NA,NA,NA,NA,4,0.063580848,0.005473294,0.008666093,0.064969525,0.240670875,0.3925668,0.293126732,statesector
2234,22,Meghalaya,0,NA,NA,NA,1,NA,4,0.567368448,0.023050981,0.334666282,0.377445191,0.25770998,0.030178541,0,statesector
2239,22,Meghalaya,0,NA,NA,1,NA,NA,4,0.377845407,0.127495885,0.150582269,0.434481531,0.30196628,0.088943817,0.024026114,statesector
2242,22,Meghalaya,1,NA,NA,NA,7+,NA,4,0.133040622,0.018269073,0.021388443,0.08436203,0.310578495,0.381927669,0.201743364,statesector
2244,22,Meghalaya,1,NA,Secondary,NA,NA,NA,4,0.045422141,0,0.007744569,0.07609237,0.292299002,0.440667957,0.183196083,statesector
2247,22,Meghalaya,1,NA,NA,NA,NA,1,4,0.095827579,0.014887573,0.018634869,0.104670785,0.232151881,0.309378266,0.335164219,statesector
2248,22,Meghalaya,0,NA,No education / Preschool,NA,NA,NA,4,0.526238263,0.200679943,0.232429788,0.468732357,0.24874483,0.041787751,0.00830528,statesector
2253,22,Meghalaya,0,NA,NA,NA,NA,NA,4,0.387309462,0,0.209856585,0.480586618,0.309556812,0,0,statesector
2254,22,Meghalaya,0,NA,NA,2,NA,NA,4,0.399631232,0.126741737,0.145821676,0.392097116,0.342187732,0.099535272,0.020358186,statesector
2255,22,Meghalaya,0,15 to 29,NA,NA,NA,NA,4,0.557451606,0.237915128,0.225192845,0.497801363,0.229176432,0.044589847,0.003239518,statesector
