State,Variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Gujarat,REV_TAX_I_A_3_OT,30.24,29.54,29.52,43.86,53.78,120.4,90.52,98.12,106.02,112.67,111.22,124.57,138.04,161.79,165.58,161.61,160.34,233.81,183.81,195.49,229.89,257.78,282.48,424.48,375.0148,391.4699,442.6852,361.9111,376.67,370.9617,346.8935,302.8817,410.4824,717.103,595.72
Gujarat,REV_TAX_I_B,280.26,307.47,813.09,983.09,978.63,1139.26,1174.5,1574.49,1641.6,1665.04,1573.75,1488.05,1363.41,1965.5,2219.45,3372.63,4425.99,5426.09,5725.97,5890.92,6679.44,7780.31,8869.05,9701.93,10296.35,15690.43,18835.4,18685.2514,23026.72,20232.0903,20218.53,31105.78,33034.0,41648.614,42245.24
Gujarat,REV_TAX_I_B_CG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.72,5796.85,5741.16,6030.6,8815.2,9332.69,12488.0,14237.0
Gujarat,REV_TAX_I_B_CT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.04,1722.09,1877.86,2424.36,2610.72,3062.9,3191.95,3262.87,3595.53,4928.55,6027.35,6361.23,8167.69,6898.37,6083.86,9242.59,11079.34,13830.0,13448.0
Gujarat,REV_TAX_I_B_IT,96.36,116.36,275.95,395.48,389.47,457.98,503.6,801.58,639.49,669.67,0.0,0.0,0.0,0.0,0.0,0.0,838.7,1155.84,1179.02,1350.47,1379.62,1555.82,1910.96,2148.5,2567.54,3423.89,4189.02,5371.411,6015.16,5405.3503,6235.13,9158.49,10810.28,13306.0,13066.0
Gujarat,REV_TAX_I_B_ED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,REV_TAX_I_B_OI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.09,0.0,0.0,0.0,-1.24,-17.12,0.0,0.09,0.12,0.0,0.0,42.54,0.0,0.0,0.07,0.0,0.0,0.0
Gujarat,REV_TAX_I_B_TW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1.91,1.75,5.49,5.35,11.82,5.41,8.96,9.7,1.19,13.8,0.0,2.99,0.3,0.0,1.9,0.0,0.0,0.0
Gujarat,REV_TAX_I_B_CU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.39,1025.63,1094.5,824.47,1168.07,1349.18,1476.72,1582.96,1665.21,2505.81,2592.73,2096.4002,1664.82,1282.45,1088.95,2243.09,1298.32,1240.0,1012.0
Gujarat,REV_TAX_I_B_UE,183.9,191.11,537.14,587.61,589.16,681.28,670.9,772.91,1002.11,995.37,0.0,0.0,0.0,0.0,0.0,0.0,933.48,979.1,954.53,664.12,849.66,873.04,1003.54,1118.01,940.29,2087.3,2960.67,2191.29,1106.37,891.64,681.76,1229.22,407.36,658.0,424.0
Gujarat,REV_TAX_I_B_IGST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Gujarat,REV_TAX_I_B_ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.37,541.82,618.53,621.99,666.02,928.79,1297.58,1580.63,1517.99,2732.28,3051.77,2373.2002,218.18,0.0,84.49,384.47,51.65,97.0,8.0
Gujarat,REV_TAX_I_B_OT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.21,-0.22,0.02,0.0,0.0,0.0,0.0,0.0,11.29,0.06,0.0,12.12,12.82,13.74,30.75,54.36,29.614,50.24
Gujarat,REV_NTAX_II,699.18,1461.64,1641.44,2105.2,2084.9,2081.92,2427.59,2959.84,3485.36,4073.57,5118.02,5251.2,6991.46,5108.61,5087.94,5996.33,8111.64,8378.19,9392.82,9041.2,9345.57,10926.38,12462.79,13901.44,20341.635,19142.7358,26563.7131,30959.5735,32409.48,43604.1651,37670.9455,38045.85,41564.7228,40068.4572,38458.17
Gujarat,REV_NTAX_II_C,403.36,1135.12,1157.97,1398.78,1488.11,1601.17,1572.74,2220.97,2766.49,2919.27,3349.15,3760.94,3995.58,3271.96,3090.49,3353.37,4948.78,4609.31,5099.32,5451.7,4915.02,5276.53,6016.99,7018.31,9542.61,10193.51,13345.66,15073.97,13417.0,18104.15,10492.66,14018.25,18433.59,19261.73,19675.28
Gujarat,REV_NTAX_II_C_IR,79.82,502.49,438.37,777.53,821.69,855.62,816.14,1207.21,1592.69,1764.54,1929.82,1594.3,1684.88,897.12,469.73,130.91,283.07,329.88,567.81,419.44,403.89,631.89,1325.85,1267.18,1011.47,843.0,2580.1,1081.44,1611.71,2331.15,847.64,991.9,1267.63,2500.01,2000.01
Gujarat,REV_NTAX_II_C_DP,5.46,9.65,56.76,21.26,14.08,34.0,22.77,14.49,22.38,27.03,26.07,27.52,42.03,29.89,35.82,139.58,354.79,47.57,49.4,76.72,114.43,128.93,54.31,277.44,89.54,96.06,110.1,96.29,120.03,89.0,131.04,134.25,97.43,180.0,600.0
Gujarat,REV_NTAX_II_C_GS,44.91,53.67,51.7,53.34,75.47,113.44,108.76,254.39,365.41,207.29,223.43,796.39,562.14,298.03,406.74,406.13,1175.55,800.13,991.74,1172.59,364.85,360.52,45.57,514.94,560.97,2010.67,600.65,670.67,660.45,1071.5,797.85,774.48,2341.05,2056.04,1248.06
Gujarat,REV_NTAX_II_C_SL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,REV_NTAX_II_C_SS,45.69,61.34,53.0,69.93,62.1,69.14,77.4,99.74,105.79,119.98,242.35,263.65,241.76,195.06,181.63,235.35,322.83,381.71,653.75,487.98,677.97,724.87,882.05,1217.09,1330.27,1287.32,3226.12,1183.74,2345.0,5680.67,2159.67,4018.44,4778.16,4415.05,4265.02
Gujarat,REV_NTAX_II_C_SS_ES,11.61,13.8,16.13,18.09,15.38,19.73,20.82,23.29,30.9,32.28,38.3,39.35,67.5,63.66,61.04,64.81,66.39,67.13,155.91,101.31,144.4,251.89,260.96,424.6,507.57,295.52,658.46,253.26,688.48,1657.98,809.94,1100.04,1374.09,1250.01,1635.0
Gujarat,REV_NTAX_II_C_SS_MH,21.07,31.45,20.75,32.4,27.74,28.41,25.57,46.28,39.18,41.71,49.59,47.63,39.42,42.82,48.87,53.82,66.68,66.25,126.5,62.4,118.11,90.76,126.34,111.87,243.57,171.51,981.98,173.81,271.59,1473.06,342.46,1601.17,584.42,220.01,517.0
Gujarat,REV_NTAX_II_C_SS_FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.53,1.29,0.6,12.29,5.69,0.63,3.73,5.04,8.6,13.55,28.41,14.52,9.29,3.49,34.68,1.39,1.49,102.37,300.0,8.0
Gujarat,REV_NTAX_II_C_SS_WS,0.0,0.0,0.0,0.0,0.0,0.63,1.46,1.02,0.57,0.52,0.44,0.5,1.22,1.01,1.45,1.52,1.43,1.62,2.84,1.13,1.56,1.48,1.37,1.45,2.38,11.26,8.22,1.08,1.94,260.81,2.81,329.32,306.77,700.01,20.0
Gujarat,REV_NTAX_II_C_SS_H,2.54,2.55,2.63,2.98,3.11,3.29,4.39,4.91,6.42,11.33,10.71,7.09,10.72,10.52,7.28,7.47,11.95,7.97,33.3,10.77,48.65,32.13,42.66,138.74,63.66,45.52,433.47,23.87,112.46,184.84,15.91,31.84,203.6,20.0,62.0
Gujarat,REV_NTAX_II_C_SS_UD,1.32,1.44,1.5,4.79,1.89,4.43,5.01,5.43,5.21,6.27,7.29,6.2,26.62,22.55,24.21,54.85,88.32,106.49,103.82,84.21,107.95,78.78,96.44,88.24,29.56,209.52,446.97,41.41,280.62,1080.91,94.79,30.42,969.08,700.01,616.01
Gujarat,REV_NTAX_II_C_SS_LE,3.21,2.92,3.77,4.22,4.33,4.57,5.06,5.57,6.13,5.81,11.4,8.57,10.83,12.11,15.39,14.21,61.53,92.23,143.8,162.2,194.22,211.97,310.61,364.54,406.91,464.28,434.03,511.79,643.26,667.03,823.04,718.16,992.34,1000.0,1023.0
Gujarat,REV_NTAX_II_C_SS_SW,1.35,2.86,1.71,1.95,2.1,2.3,4.12,2.72,2.83,2.34,2.78,3.22,3.69,3.35,3.53,2.24,2.31,3.09,2.72,5.65,13.89,7.22,7.6,10.13,9.13,11.13,23.73,6.73,6.85,6.23,2.64,9.2,12.25,24.0,26.0
Gujarat,REV_NTAX_II_C_SS_O,4.59,6.32,6.51,5.5,7.55,5.78,10.97,10.52,14.55,19.72,121.84,151.09,81.76,39.04,19.44,35.9,22.93,36.33,72.57,54.62,48.56,46.91,31.03,68.92,53.94,50.17,224.74,162.5,336.31,315.13,66.69,196.8,233.24,201.01,358.01
Gujarat,REV_NTAX_II_C_FS,0.01,0.04,0.06,0.55,0.13,0.11,0.01,0.03,0.03,0.03,0.03,0.03,0.44,0.11,0.11,0.08,0.08,0.06,0.09,0.11,0.13,0.33,0.1,0.15,0.09,0.06,0.03,0.06,0.06,0.05,0.06,0.06,0.08,0.08,0.08
Gujarat,REV_NTAX_II_C_ES,227.47,507.93,558.08,476.17,514.64,528.86,547.66,645.11,680.19,800.4,927.45,1079.05,1464.33,1851.75,1996.46,2441.32,2812.46,3049.96,2836.53,3294.86,3353.75,3429.99,3709.11,3741.51,6550.27,5956.4,6828.66,12041.77,8679.75,8931.78,6556.4,8099.12,9949.24,10110.55,11562.11
Gujarat,REV_NTAX_II_C_ES_CH,5.23,2.96,0.0,3.89,4.06,4.28,4.0,6.32,3.98,9.81,6.6,7.65,5.45,8.38,6.17,10.44,11.37,5.8,10.74,8.88,64.54,25.25,32.06,84.69,43.35,45.96,52.32,64.21,222.73,526.97,58.62,101.66,107.53,190.01,248.01
Gujarat,REV_NTAX_II_C_ES_AH,1.46,1.69,0.0,1.37,1.51,1.47,1.95,2.12,2.83,2.48,2.98,2.83,3.3,4.46,4.17,3.6,5.0,4.68,7.52,6.32,5.98,11.48,9.86,95.0,29.73,49.92,22.73,62.73,73.85,90.82,48.72,76.13,110.72,65.01,145.01
Gujarat,REV_NTAX_II_C_ES_FI,0.71,1.07,0.0,1.96,1.98,1.89,2.33,3.7,2.43,2.57,2.11,2.24,2.58,5.83,2.7,3.23,3.44,3.11,5.1,7.83,21.73,6.1,7.8,14.01,54.43,11.61,15.2,11.19,17.67,12.35,13.1,17.31,19.22,18.01,21.01
Gujarat,REV_NTAX_II_C_ES_FW,13.42,17.77,0.0,15.23,16.75,14.72,15.65,19.67,16.03,22.07,18.48,28.34,32.49,49.86,42.39,42.76,36.91,35.08,40.51,39.76,45.22,39.93,54.39,60.04,48.15,48.92,45.59,54.74,46.49,84.02,35.88,33.72,30.88,48.01,57.01
Gujarat,REV_NTAX_II_C_ES_PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,REV_NTAX_II_C_ES_CO,5.24,6.83,0.0,7.96,7.24,7.32,8.4,13.92,9.99,12.26,12.48,12.84,14.68,14.28,14.94,16.55,16.18,15.68,19.24,18.27,25.65,32.48,30.5,24.83,22.79,24.77,116.95,64.5,397.38,32.29,22.66,25.26,19.73,20.0,165.0
Gujarat,REV_NTAX_II_C_ES_OA,1.39,0.07,0.0,0.06,0.1,0.13,0.09,0.06,0.07,0.08,0.42,0.04,0.1,0.02,0.02,0.21,0.13,0.96,0.07,0.02,1.06,1.5,0.89,16.44,6.6,3.89,29.35,45.99,5.84,3.71,6.31,1.31,8.39,5.0,10.0
Gujarat,REV_NTAX_II_C_ES_MI,20.01,22.77,0.0,30.99,42.59,37.22,37.53,91.29,132.1,110.68,136.58,132.09,267.23,202.78,207.09,248.62,330.62,452.82,455.77,504.62,618.14,684.16,714.13,897.51,1034.91,1028.42,1086.1,1211.52,1326.95,1365.01,1644.26,1707.13,1796.75,1950.0,2354.02
Gujarat,REV_NTAX_II_C_ES_MII,1.52,1.78,0.0,2.13,3.45,3.81,3.3,2.92,2.68,2.74,2.32,2.8,4.8,10.89,4.97,4.64,7.33,10.43,14.57,9.01,7.81,11.23,10.18,16.71,6.85,25.28,15.08,5.68,52.28,103.74,60.04,76.2,10.37,11.01,105.01
Gujarat,REV_NTAX_II_C_ES_PW,0.08,0.09,0.0,0.18,0.08,0.23,0.12,2.66,0.16,68.03,64.46,0.01,5.11,77.08,52.13,21.26,0.06,6.58,77.52,0.02,0.01,105.0,105.93,8.68,0.03,4.01,0.0,1.95,0.06,32.13,0.33,12.29,0.05,17.01,19.01
Gujarat,REV_NTAX_II_C_ES_PE,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.03,0.03,0.03,0.02,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,1.66,0.0,0.0,0.0,0.0
Gujarat,REV_NTAX_II_C_ES_VI,0.36,1.34,0.93,0.88,0.51,2.87,0.4,1.63,0.44,0.75,0.42,0.21,5.26,4.82,5.12,3.53,5.26,2.2,5.88,7.09,8.0,12.53,7.34,11.82,44.55,30.16,56.58,8.54,24.69,93.42,12.96,21.34,23.69,58.01,64.01
Gujarat,REV_NTAX_II_C_ES_IN,157.61,421.42,479.53,383.01,411.39,428.82,445.42,464.14,472.96,533.88,621.41,737.45,1079.08,1348.88,1428.56,1890.05,2185.75,2092.4,1571.26,2148.78,2046.09,1833.4,1862.36,1599.34,4308.51,3375.55,4068.86,9018.92,4914.94,4325.94,3010.3,4421.34,5900.81,3847.42,4629.01
Gujarat,REV_NTAX_II_C_ES_PH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67,91.81,0.0,45.64,71.87,45.51,86.06,273.49,434.73,344.41,361.23,453.51,577.68,636.84,742.08,922.24,933.48,967.59,1153.35,1361.26,1263.75,1308.61,1441.06,1400.01,1500.0
Gujarat,REV_NTAX_II_C_ES_RT,0.01,0.15,0.03,0.06,0.08,0.16,0.01,0.18,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.09,0.0,0.0,0.13,0.1,0.0,0.01,0.07,0.05,0.11,0.16,0.03,0.15,0.27,0.0,1.0,0.0
Gujarat,REV_NTAX_II_C_ES_TM,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,1.4,0.01,0.03,0.01,0.39,0.39,0.53,0.04,0.0,0.09,0.04,14.86,35.16,18.54,93.37,277.15,4.78,0.31,5.01,5.0,5.0
Gujarat,REV_NTAX_II_C_ES_O,20.42,29.94,77.59,28.44,24.89,25.92,28.45,36.49,36.49,35.02,38.49,60.74,44.24,78.8,154.9,150.83,124.3,146.7,193.11,199.45,147.75,213.24,295.88,275.5,208.23,370.73,351.2,505.55,349.99,622.93,372.88,296.24,475.03,2475.05,2240.01
Gujarat,REV_NTAX_II_D,295.82,326.52,483.47,706.42,596.79,480.75,854.85,738.87,718.87,1154.3,1768.87,1490.26,2995.88,1836.65,1997.45,2642.96,3162.86,3768.88,4293.5,3589.5,4430.55,5649.85,6445.8,6883.13,10799.025,8949.2258,13218.0531,15885.6035,18992.48,25500.0151,27178.2855,24027.6,23131.1328,20806.7272,18782.89
Gujarat,REV_NTAX_II_D_SP,104.24,211.6,184.72,203.09,238.59,165.66,335.03,221.24,326.63,574.47,695.33,753.72,550.86,1117.75,957.67,1332.34,1228.22,2147.96,2070.82,1801.22,2029.25,2227.79,3466.74,2604.46,7341.1221,6064.1098,8505.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,REV_NTAX_II_D_SP_ND,0.0,14.57,0.0,31.87,63.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Gujarat,REV_NTAX_II_D_CP,0.0,0.0,0.0,0.0,0.0,184.4,0.0,26.83,14.24,15.69,19.62,38.82,14.2,25.2,33.37,39.58,44.77,58.18,68.74,55.98,94.46,70.71,83.41,58.21,104.783,104.2832,53.4077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,REV_NTAX_II_D_CS,164.15,93.74,194.2,434.22,330.89,0.0,197.24,257.14,222.61,303.4,229.89,346.7,307.33,300.92,435.03,567.5,597.27,617.95,815.63,894.91,1243.24,1884.23,1665.35,2141.25,684.1822,601.5489,1465.7651,8942.079,8784.58,8724.6394,8166.5771,9450.7776,9549.8622,18703.2048,12801.79
Gujarat,REV_NTAX_II_D_NEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,REV_NTAX_II_D_FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5672.5,4002.42,5304.6299,373.5724,5242.73
Gujarat,REV_NTAX_II_D_FC_NPG,27.43,21.18,104.55,69.11,27.31,130.69,322.58,233.66,155.39,260.74,824.03,351.02,2123.49,392.78,571.39,703.53,1292.6,944.79,1338.31,837.39,1063.6,1467.13,1230.3,2079.21,2668.9375,2179.2839,3192.9263,6943.5245,10207.9,16775.3757,7017.8106,5281.7413,,,
Gujarat,REV_NTAX_II_D_FC_NPG_SG,27.43,4.91,8.57,10.05,8.57,26.22,212.4,25.19,34.55,29.27,14.33,36.36,52.46,94.49,202.06,0.0,444.88,778.57,713.0,575.49,887.74,578.95,457.66,789.14,1267.7972,0.0,0.0,3166.85,3313.36,5040.24,6057.0,4848.999,,,
Gujarat,REV_NTAX_II_D_FC_NPG_NC,0.0,0.0,63.98,15.94,0.0,0.0,104.7,0.0,0.0,0.0,0.0,0.0,1850.83,195.83,202.14,488.81,792.55,48.57,315.29,224.36,0.0,0.23,-5.15,435.95,457.75,528.75,555.0,0.0,0.0,0.0,0.0,0.0,,,
Gujarat,REV_NTAX_II_D_FC_NPG_OT,0.0,16.27,32.0,43.12,18.74,104.47,5.48,208.47,120.84,231.47,809.7,314.66,220.2,102.46,167.19,214.72,55.17,117.65,310.03,37.55,175.85,887.95,777.8,854.13,943.3903,1650.5339,2637.9263,3776.6745,6894.54,11735.1357,960.8106,432.7423,,,
Gujarat,REV_NTAX_II_D_FC_NPG_GST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687.0,6419.0,10646.52,0.0,0.0,,,
Gujarat,REV_NTAX_II_D_FC_NPG_VAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Gujarat,REV_NTAX_II_D_FC_NPG_CST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Gujarat,REV_NTAX_II_D_FC_NPG_CESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Gujarat,REV_NTAX_II_D_FC_PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Gujarat,REV_NTAX_II_D_FC_RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195.0,1181.0,3627.0,168.1798,798.15
Gujarat,REV_NTAX_II_D_FC_UL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.5,1133.0,350.51,0.0,742.0
Gujarat,REV_NTAX_II_D_FC_DR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.0,1059.2,556.0,84.5486,1586.67
Gujarat,REV_NTAX_II_D_FC_O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,629.22,771.1199,120.844,2115.91
Gujarat,REV_NTAX_II_D_275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Gujarat,REV_NTAX_II_D_OG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13339.2084,10574.4024,8276.6407,1729.95,738.37
Gujarat,REV_NTAX_II_D_OG_GC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Gujarat,REV_NTAX_II_D_OG_GC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11334.5105,8328.5518,7955.4037,0.0,0.0
Haryana,REV_TOTAL,1913.42,2241.79,2377.64,3481.45,5882.41,5014.73,6048.33,5897.77,5478.69,5766.76,6573.89,7600.55,8657.02,9843.49,11149.07,13853.31,17952.43,19750.74,18452.3,20992.67,25563.67,30557.59,33633.53,38012.08,40798.657,47556.5466,52496.81763,62694.87404,65885.1183,67858.1298,67561.0114,78091.6957,89194.6866,105786.9295,116638.9031
Haryana,REV_TAX_I,1255.44,1519.65,1708.81,1871.36,2205.0,2529.43,2575.01,2907.94,3599.66,4042.88,4656.36,5421.44,6306.27,6948.8,8059.53,10279.62,12223.4,13252.18,13379.9,14993.97,19092.12,23081.01,26621.13,28909.84,31182.663,36425.3055,40623.15483,48396.89864,50835.9357,49936.4753,48351.3941,63099.3194,73338.8006,85658.09,97883.33
Haryana,REV_TAX_I_A,1069.54,1300.2,1446.87,1588.91,1887.86,2168.96,2143.12,2368.63,3119.62,3517.61,4311.48,4972.43,5549.68,6348.05,7440.03,9078.64,10927.76,11617.82,11655.28,13219.51,16790.37,20399.46,23559.0,25566.6,27634.573,30929.0855,34025.68483,41836.45864,42743.9357,42824.9453,41913.8041,53377.1594,62960.8006,73586.0,84551.1
Haryana,REV_TAX_I_A_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haryana,REV_TAX_I_A_1_AI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haryana,REV_TAX_I_A_1_PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haryana,REV_TAX_I_A_2,102.44,98.81,106.07,120.99,165.15,245.94,275.53,305.6,298.42,314.21,430.97,507.58,551.26,715.63,738.28,1352.86,1777.97,1772.66,1334.97,1302.99,2329.3,2803.95,3339.22,3214.9,3123.9782,3206.1782,3298.7231,4210.560837,5655.355,6033.9791,5173.6153,7619.6626,8629.5554,12505.0,15129.0
Haryana,REV_TAX_I_A_2_LR,0.94,1.09,1.35,1.35,1.34,1.31,2.43,3.93,3.88,4.29,11.73,19.29,9.87,20.01,11.7,13.12,12.99,9.38,8.58,9.43,10.02,10.95,12.98,12.42,15.2769,14.9667,16.0864,18.0681,19.1893,20.6801,16.599,21.287,22.4273,25.0,28.0
Haryana,REV_TAX_I_A_2_SR,101.5,97.72,104.72,119.64,163.81,244.63,273.1,301.67,294.54,309.92,419.24,488.29,541.39,695.62,726.58,1339.73,1764.98,1763.28,1326.39,1293.57,2319.28,2793.0,3326.25,3202.48,3108.7013,3191.2115,3282.6367,4192.492737,5636.1657,6013.299,5157.0163,7598.3756,8607.1281,12480.0,15101.0
Haryana,REV_TAX_I_A_2_UI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haryana,REV_TAX_I_A_3,967.1,1201.39,1340.8,1467.92,1722.71,1923.02,1867.59,2063.03,2821.2,3203.4,3879.58,4463.61,4998.42,5632.42,6701.75,7725.79,9149.79,9845.16,10320.31,11916.51,14461.07,17595.51,20219.78,22351.7,24510.595,27722.9073,30726.96173,37625.8978,37088.5807,36790.9662,36740.1888,45757.4968,54331.2452,61081.0,69422.1
Haryana,REV_TAX_I_A_3_ST,494.7,620.3,676.41,768.51,890.08,1055.41,1380.07,1552.69,1599.38,1967.38,2573.39,2944.81,3337.43,3838.0,4760.91,5604.45,6853.24,7720.98,8154.73,9032.37,11082.01,13383.69,15376.58,16774.33,18993.253,21060.2256,23488.40883,15608.9175,8997.999,8397.8058,8660.1651,11220.7059,11262.0547,11460.0,13200.0
Haryana,REV_TAX_I_A_3_CST,177.74,220.54,221.06,255.82,297.38,451.22,398.96,491.65,483.67,613.46,927.77,838.15,867.27,887.05,1061.89,1244.46,1540.86,1356.64,1119.58,1090.17,1263.95,1530.05,1582.28,1760.8,1630.9585,1549.6926,2422.2567,1301.0701,558.5061,159.4289,32.0814,235.5896,195.3262,302.1016,402.197
Haryana,REV_TAX_I_A_3_SST,316.96,399.75,454.73,512.67,592.7,603.38,981.09,1061.03,1115.7,1353.86,1652.64,2113.96,2470.16,2950.95,3699.03,4359.95,5312.35,6364.34,7035.05,7907.22,9818.06,11797.99,13794.3,14788.84,16995.049,19493.2281,21060.5687,14304.295,8439.1825,8237.6806,8450.5166,10985.1161,11066.4069,11157.796,12797.666
