year,sector2,sector,state,state_sec_quint,type,level,food_pds_subs,kerosene_pds_subs,food_pds_free,gov_school_free,pvt_school_free,lpg_subs,elec_free,fees_waived,pmjay_ben,pmjay_ben_avail,durables_free,laptop2,tablet2,mobile2,bicycle2,other_items2,books,stationary,schoolbag,clothing,footwear
2022,urban,1,Uttarakhand,1,quintile,State,0.569,0.000,0.154,0.251,0.000,0.367,0.017,0.000,0.253,0.072,0.018,0.000,0.005,0.000,0.000,0.013,0.233,0.000,0.017,0.047,0.017
2022,All,99,Uttarakhand,2,quintile,State,0.403,0.000,0.394,0.392,0.003,0.434,0.024,0.060,0.392,0.018,0.117,0.001,0.058,0.000,0.003,0.058,0.356,0.006,0.046,0.152,0.055
2022,rural,0,Uttarakhand,2,quintile,State,0.394,0.000,0.445,0.423,0.004,0.413,0.030,0.077,0.409,0.019,0.149,0.001,0.080,0.000,0.000,0.072,0.383,0.007,0.058,0.166,0.052
2022,urban,1,Uttarakhand,2,quintile,State,0.267,0.000,0.191,0.149,0.000,0.536,0.000,0.041,0.459,0.031,0.013,0.000,0.013,0.000,0.013,0.000,0.146,0.000,0.000,0.038,0.021
2022,All,99,Uttarakhand,3,quintile,State,0.320,0.000,0.360,0.277,0.000,0.515,0.010,0.026,0.435,0.039,0.067,0.001,0.047,0.000,0.007,0.019,0.249,0.004,0.015,0.130,0.063
2022,rural,0,Uttarakhand,3,quintile,State,0.354,0.000,0.387,0.324,0.000,0.521,0.007,0.019,0.414,0.016,0.095,0.002,0.060,0.000,0.009,0.034,0.280,0.005,0.021,0.150,0.060
2022,urban,1,Uttarakhand,3,quintile,State,0.310,0.000,0.089,0.141,0.000,0.558,0.004,0.011,0.464,0.062,0.027,0.000,0.023,0.000,0.000,0.004,0.138,0.004,0.017,0.016,0.011
2022,All,99,Uttarakhand,4,quintile,State,0.311,0.000,0.318,0.162,0.000,0.549,0.014,0.009,0.480,0.065,0.061,0.001,0.040,0.000,0.000,0.020,0.153,0.002,0.011,0.100,0.071
2022,rural,0,Uttarakhand,4,quintile,State,0.295,0.000,0.398,0.229,0.000,0.492,0.021,0.018,0.506,0.079,0.076,0.000,0.048,0.000,0.000,0.028,0.218,0.000,0.008,0.162,0.113
2022,urban,1,Uttarakhand,4,quintile,State,0.137,0.000,0.108,0.012,0.001,0.589,0.023,0.003,0.415,0.061,0.012,0.004,0.008,0.000,0.000,0.000,0.012,0.000,0.000,0.001,0.000
2022,All,99,Uttarakhand,5,quintile,State,0.226,0.000,0.172,0.041,0.000,0.569,0.010,0.001,0.416,0.032,0.013,0.000,0.011,0.000,0.000,0.002,0.032,0.004,0.004,0.021,0.017
2022,rural,0,Uttarakhand,5,quintile,State,0.309,0.000,0.261,0.071,0.000,0.577,0.002,0.000,0.432,0.033,0.016,0.000,0.013,0.000,0.000,0.003,0.060,0.006,0.010,0.039,0.030
2022,urban,1,Uttarakhand,5,quintile,State,0.101,0.000,0.056,0.002,0.000,0.595,0.021,0.000,0.322,0.034,0.016,0.000,0.016,0.000,0.000,0.000,0.002,0.000,0.002,0.000,0.000
2022,All,99,Uttarakhand,99,All,State,0.337,0.000,0.331,0.249,0.003,0.493,0.013,0.027,0.421,0.037,0.070,0.001,0.041,0.000,0.002,0.030,0.229,0.003,0.027,0.110,0.056
2022,rural,0,Uttarakhand,99,All,State,0.353,0.000,0.387,0.286,0.004,0.483,0.013,0.031,0.431,0.033,0.084,0.001,0.049,0.000,0.002,0.036,0.262,0.004,0.032,0.134,0.068
2022,urban,1,Uttarakhand,99,All,State,0.277,0.000,0.119,0.111,0.000,0.529,0.013,0.011,0.383,0.052,0.017,0.001,0.013,0.000,0.003,0.003,0.106,0.001,0.007,0.020,0.010
2022,All,99,West Bengal,1,quintile,State,0.031,0.077,0.964,0.495,0.004,0.199,0.069,0.121,0.793,0.045,0.045,0.000,0.000,0.003,0.023,0.021,0.478,0.178,0.140,0.137,0.073
2022,rural,0,West Bengal,1,quintile,State,0.027,0.083,0.986,0.494,0.005,0.147,0.076,0.122,0.812,0.035,0.051,0.000,0.000,0.003,0.027,0.023,0.476,0.182,0.141,0.145,0.081
2022,urban,1,West Bengal,1,quintile,State,0.043,0.063,0.897,0.496,0.002,0.374,0.044,0.103,0.709,0.067,0.032,0.000,0.001,0.005,0.010,0.017,0.482,0.166,0.153,0.110,0.044
2022,All,99,West Bengal,2,quintile,State,0.041,0.082,0.966,0.503,0.001,0.247,0.059,0.088,0.776,0.045,0.047,0.000,0.001,0.006,0.029,0.014,0.484,0.207,0.158,0.140,0.074
2022,rural,0,West Bengal,2,quintile,State,0.037,0.088,0.987,0.506,0.001,0.187,0.069,0.090,0.797,0.043,0.046,0.000,0.001,0.003,0.028,0.015,0.483,0.206,0.148,0.148,0.082
2022,urban,1,West Bengal,2,quintile,State,0.044,0.044,0.856,0.460,0.001,0.473,0.038,0.068,0.689,0.053,0.034,0.000,0.001,0.006,0.018,0.011,0.453,0.194,0.147,0.101,0.033
2022,All,99,West Bengal,3,quintile,State,0.046,0.076,0.941,0.479,0.002,0.293,0.067,0.066,0.749,0.041,0.057,0.000,0.000,0.008,0.034,0.020,0.467,0.208,0.170,0.131,0.072
2022,rural,0,West Bengal,3,quintile,State,0.047,0.088,0.979,0.496,0.003,0.235,0.073,0.075,0.786,0.040,0.060,0.000,0.000,0.011,0.037,0.020,0.482,0.210,0.179,0.146,0.087
2022,urban,1,West Bengal,3,quintile,State,0.031,0.035,0.788,0.391,0.001,0.434,0.017,0.062,0.609,0.034,0.035,0.000,0.002,0.001,0.022,0.013,0.386,0.165,0.123,0.068,0.013
2022,All,99,West Bengal,4,quintile,State,0.039,0.063,0.893,0.425,0.001,0.316,0.043,0.060,0.725,0.044,0.048,0.000,0.000,0.003,0.025,0.020,0.412,0.183,0.132,0.126,0.054
2022,rural,0,West Bengal,4,quintile,State,0.048,0.071,0.948,0.470,0.001,0.282,0.056,0.069,0.778,0.051,0.055,0.000,0.000,0.003,0.028,0.023,0.458,0.209,0.159,0.146,0.075
2022,urban,1,West Bengal,4,quintile,State,0.025,0.027,0.671,0.247,0.002,0.360,0.027,0.040,0.580,0.031,0.034,0.000,0.000,0.003,0.019,0.012,0.231,0.089,0.069,0.067,0.016
2022,All,99,West Bengal,5,quintile,State,0.035,0.049,0.713,0.252,0.002,0.328,0.037,0.040,0.637,0.029,0.042,0.000,0.000,0.005,0.026,0.013,0.236,0.094,0.065,0.085,0.032
2022,rural,0,West Bengal,5,quintile,State,0.040,0.081,0.917,0.361,0.003,0.297,0.052,0.039,0.738,0.036,0.059,0.000,0.000,0.007,0.038,0.018,0.342,0.148,0.094,0.127,0.052
2022,urban,1,West Bengal,5,quintile,State,0.034,0.010,0.382,0.110,0.001,0.353,0.019,0.047,0.487,0.019,0.018,0.001,0.000,0.001,0.012,0.006,0.099,0.030,0.024,0.029,0.010
2022,All,99,West Bengal,99,All,State,0.038,0.070,0.895,0.431,0.002,0.276,0.055,0.075,0.736,0.041,0.048,0.000,0.000,0.005,0.027,0.018,0.416,0.174,0.133,0.124,0.061
2022,rural,0,West Bengal,99,All,State,0.040,0.083,0.963,0.465,0.003,0.229,0.065,0.079,0.782,0.041,0.054,0.000,0.000,0.005,0.031,0.020,0.448,0.191,0.144,0.142,0.075
2022,urban,1,West Bengal,99,All,State,0.035,0.036,0.719,0.341,0.001,0.399,0.029,0.064,0.615,0.041,0.031,0.000,0.001,0.003,0.016,0.012,0.330,0.129,0.103,0.075,0.023
2023,All,99,Andaman and Nicobar Islands,1,quintile,State,0.836,0.000,0.150,0.464,0.000,0.039,0.000,0.008,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.447,0.017,0.000,0.000,0.000
2023,rural,0,Andaman and Nicobar Islands,1,quintile,State,0.818,0.000,0.191,0.519,0.000,0.000,0.000,0.013,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.490,0.029,0.000,0.000,0.000
2023,urban,1,Andaman and Nicobar Islands,1,quintile,State,0.801,0.000,0.057,0.235,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.235,0.000,0.000,0.000,0.000
2023,All,99,Andaman and Nicobar Islands,2,quintile,State,0.822,0.000,0.050,0.282,0.000,0.133,0.016,0.045,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.011,0.282,0.000,0.000,0.007,0.000
2023,rural,0,Andaman and Nicobar Islands,2,quintile,State,0.865,0.000,0.064,0.406,0.000,0.198,0.027,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.406,0.000,0.000,0.012,0.000
2023,urban,1,Andaman and Nicobar Islands,2,quintile,State,0.768,0.000,0.046,0.136,0.000,0.092,0.000,0.062,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.026,0.136,0.000,0.000,0.000,0.000
2023,All,99,Andaman and Nicobar Islands,3,quintile,State,0.836,0.000,0.048,0.220,0.000,0.189,0.000,0.035,0.011,0.011,0.007,0.000,0.000,0.000,0.000,0.007,0.220,0.000,0.000,0.000,0.000
2023,rural,0,Andaman and Nicobar Islands,3,quintile,State,0.883,0.000,0.063,0.310,0.000,0.259,0.000,0.034,0.018,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.310,0.000,0.000,0.000,0.000
2023,urban,1,Andaman and Nicobar Islands,3,quintile,State,0.804,0.000,0.000,0.176,0.000,0.107,0.000,0.019,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.019,0.176,0.000,0.000,0.000,0.000
2023,All,99,Andaman and Nicobar Islands,4,quintile,State,0.765,0.000,0.061,0.240,0.000,0.161,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.240,0.000,0.000,0.000,0.000
2023,rural,0,Andaman and Nicobar Islands,4,quintile,State,0.755,0.000,0.116,0.308,0.000,0.217,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.308,0.000,0.000,0.000,0.000
2023,urban,1,Andaman and Nicobar Islands,4,quintile,State,0.755,0.000,0.000,0.080,0.006,0.130,0.000,0.024,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.012,0.080,0.000,0.000,0.006,0.000
2023,All,99,Andaman and Nicobar Islands,5,quintile,State,0.657,0.000,0.015,0.059,0.002,0.284,0.000,0.038,0.000,0.004,0.005,0.000,0.000,0.000,0.000,0.005,0.059,0.000,0.000,0.002,0.000
2023,rural,0,Andaman and Nicobar Islands,5,quintile,State,0.678,0.000,0.040,0.117,0.000,0.285,0.000,0.011,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.117,0.000,0.000,0.000,0.000
2023,urban,1,Andaman and Nicobar Islands,5,quintile,State,0.665,0.000,0.000,0.062,0.000,0.256,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.000,0.000,0.000,0.000
2023,All,99,Andaman and Nicobar Islands,99,All,State,0.783,0.000,0.065,0.253,0.000,0.161,0.003,0.028,0.005,0.003,0.005,0.000,0.000,0.000,0.000,0.005,0.250,0.003,0.000,0.002,0.000
2023,rural,0,Andaman and Nicobar Islands,99,All,State,0.800,0.000,0.095,0.332,0.000,0.192,0.005,0.023,0.008,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.327,0.006,0.000,0.002,0.000
2023,urban,1,Andaman and Nicobar Islands,99,All,State,0.759,0.000,0.021,0.138,0.001,0.116,0.000,0.037,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.011,0.138,0.000,0.000,0.001,0.000
2023,All,99,Andhra Pradesh,1,quintile,State,0.800,0.000,0.848,0.382,0.007,0.494,0.233,0.047,0.802,0.042,0.157,0.000,0.021,0.000,0.000,0.151,0.372,0.101,0.363,0.249,0.240
2023,rural,0,Andhra Pradesh,1,quintile,State,0.803,0.000,0.867,0.409,0.004,0.505,0.274,0.035,0.798,0.045,0.168,0.000,0.021,0.000,0.000,0.160,0.399,0.106,0.392,0.266,0.258
2023,urban,1,Andhra Pradesh,1,quintile,State,0.774,0.000,0.796,0.303,0.011,0.473,0.086,0.078,0.781,0.023,0.149,0.002,0.023,0.000,0.000,0.140,0.282,0.068,0.278,0.209,0.202
2023,All,99,Andhra Pradesh,2,quintile,State,0.831,0.000,0.836,0.294,0.001,0.504,0.190,0.040,0.812,0.034,0.116,0.001,0.015,0.000,0.000,0.109,0.282,0.109,0.280,0.181,0.175
2023,rural,0,Andhra Pradesh,2,quintile,State,0.850,0.000,0.845,0.314,0.001,0.494,0.241,0.034,0.841,0.035,0.113,0.000,0.014,0.000,0.000,0.107,0.306,0.116,0.300,0.194,0.185
2023,urban,1,Andhra Pradesh,2,quintile,State,0.799,0.000,0.786,0.197,0.002,0.573,0.045,0.076,0.812,0.048,0.066,0.001,0.005,0.000,0.000,0.063,0.189,0.087,0.192,0.102,0.101
2023,All,99,Andhra Pradesh,3,quintile,State,0.852,0.000,0.810,0.233,0.000,0.517,0.173,0.055,0.827,0.041,0.081,0.000,0.004,0.000,0.000,0.080,0.226,0.099,0.224,0.140,0.131
2023,rural,0,Andhra Pradesh,3,quintile,State,0.865,0.000,0.839,0.280,0.000,0.491,0.207,0.042,0.825,0.042,0.104,0.000,0.009,0.000,0.000,0.104,0.270,0.104,0.267,0.172,0.162
2023,urban,1,Andhra Pradesh,3,quintile,State,0.769,0.000,0.699,0.143,0.000,0.559,0.026,0.067,0.768,0.034,0.076,0.001,0.011,0.000,0.000,0.066,0.134,0.093,0.136,0.099,0.099
2023,All,99,Andhra Pradesh,4,quintile,State,0.820,0.000,0.793,0.145,0.002,0.514,0.115,0.061,0.797,0.043,0.070,0.001,0.007,0.000,0.000,0.067,0.137,0.081,0.137,0.099,0.096
2023,rural,0,Andhra Pradesh,4,quintile,State,0.861,0.000,0.833,0.195,0.003,0.500,0.185,0.052,0.816,0.038,0.076,0.000,0.004,0.000,0.000,0.076,0.187,0.106,0.187,0.124,0.121
2023,urban,1,Andhra Pradesh,4,quintile,State,0.626,0.000,0.605,0.057,0.003,0.480,0.030,0.053,0.692,0.046,0.021,0.001,0.000,0.000,0.000,0.020,0.050,0.028,0.052,0.027,0.027
2023,All,99,Andhra Pradesh,5,quintile,State,0.622,0.000,0.595,0.061,0.001,0.473,0.083,0.070,0.695,0.053,0.025,0.001,0.002,0.000,0.000,0.023,0.055,0.030,0.052,0.035,0.033
2023,rural,0,Andhra Pradesh,5,quintile,State,0.818,0.000,0.807,0.098,0.001,0.494,0.143,0.070,0.814,0.065,0.045,0.001,0.005,0.000,0.000,0.043,0.093,0.049,0.087,0.064,0.058
2023,urban,1,Andhra Pradesh,5,quintile,State,0.361,0.000,0.317,0.021,0.000,0.456,0.040,0.080,0.527,0.033,0.011,0.001,0.000,0.000,0.000,0.010,0.015,0.009,0.015,0.012,0.012
2023,All,99,Andhra Pradesh,99,All,State,0.785,0.000,0.776,0.223,0.002,0.500,0.158,0.054,0.787,0.042,0.090,0.001,0.010,0.000,0.000,0.086,0.215,0.084,0.212,0.141,0.135
2023,rural,0,Andhra Pradesh,99,All,State,0.839,0.000,0.838,0.259,0.002,0.497,0.210,0.047,0.819,0.045,0.101,0.000,0.011,0.000,0.000,0.098,0.251,0.096,0.247,0.164,0.156
2023,urban,1,Andhra Pradesh,99,All,State,0.666,0.000,0.641,0.144,0.003,0.508,0.046,0.071,0.716,0.037,0.065,0.001,0.008,0.000,0.000,0.060,0.134,0.057,0.135,0.090,0.088
2023,All,99,Arunachal Pradesh,1,quintile,State,0.152,0.000,0.717,0.675,0.000,0.163,0.015,0.195,0.262,0.017,0.012,0.000,0.000,0.000,0.000,0.012,0.671,0.001,0.014,0.035,0.000
2023,rural,0,Arunachal Pradesh,1,quintile,State,0.141,0.000,0.728,0.674,0.000,0.167,0.017,0.202,0.267,0.013,0.013,0.000,0.000,0.000,0.000,0.013,0.672,0.001,0.013,0.029,0.000
2023,urban,1,Arunachal Pradesh,1,quintile,State,0.351,0.000,0.372,0.424,0.000,0.087,0.001,0.080,0.114,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.424,0.000,0.000,0.008,0.000
2023,All,99,Arunachal Pradesh,2,quintile,State,0.253,0.000,0.674,0.554,0.000,0.082,0.007,0.120,0.272,0.035,0.018,0.000,0.000,0.000,0.000,0.018,0.552,0.006,0.016,0.036,0.000
2023,rural,0,Arunachal Pradesh,2,quintile,State,0.226,0.000,0.723,0.572,0.000,0.088,0.005,0.139,0.300,0.039,0.018,0.000,0.000,0.000,0.000,0.018,0.567,0.007,0.015,0.050,0.000
2023,urban,1,Arunachal Pradesh,2,quintile,State,0.386,0.000,0.261,0.352,0.000,0.064,0.002,0.045,0.075,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.352,0.000,0.000,0.006,0.000
2023,All,99,Arunachal Pradesh,3,quintile,State,0.234,0.000,0.621,0.520,0.000,0.138,0.007,0.097,0.215,0.031,0.022,0.000,0.000,0.000,0.000,0.022,0.516,0.006,0.003,0.022,0.000
2023,rural,0,Arunachal Pradesh,3,quintile,State,0.233,0.000,0.683,0.552,0.000,0.129,0.009,0.095,0.252,0.038,0.026,0.000,0.000,0.000,0.000,0.026,0.547,0.007,0.010,0.023,0.000
2023,urban,1,Arunachal Pradesh,3,quintile,State,0.393,0.000,0.258,0.284,0.000,0.183,0.001,0.071,0.195,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.280,0.000,0.004,0.020,0.000
2023,All,99,Arunachal Pradesh,4,quintile,State,0.220,0.005,0.581,0.387,0.000,0.207,0.007,0.051,0.176,0.017,0.025,0.000,0.000,0.000,0.000,0.025,0.383,0.007,0.008,0.009,0.003
2023,rural,0,Arunachal Pradesh,4,quintile,State,0.191,0.000,0.650,0.470,0.000,0.211,0.007,0.086,0.182,0.017,0.021,0.000,0.000,0.000,0.000,0.021,0.465,0.008,0.006,0.013,0.004
2023,urban,1,Arunachal Pradesh,4,quintile,State,0.377,0.000,0.286,0.244,0.000,0.217,0.020,0.056,0.157,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.241,0.006,0.000,0.000,0.000
2023,All,99,Arunachal Pradesh,5,quintile,State,0.285,0.001,0.359,0.244,0.000,0.235,0.005,0.036,0.127,0.023,0.012,0.000,0.000,0.000,0.000,0.012,0.240,0.003,0.000,0.001,0.000
2023,rural,0,Arunachal Pradesh,5,quintile,State,0.244,0.007,0.497,0.318,0.000,0.255,0.005,0.026,0.143,0.021,0.028,0.000,0.000,0.000,0.000,0.028,0.314,0.004,0.003,0.002,0.000
2023,urban,1,Arunachal Pradesh,5,quintile,State,0.172,0.000,0.170,0.075,0.000,0.148,0.000,0.011,0.067,0.022,0.004,0.000,0.000,0.000,0.000,0.004,0.075,0.000,0.000,0.000,0.000
2023,All,99,Arunachal Pradesh,99,All,State,0.229,0.001,0.591,0.476,0.000,0.165,0.008,0.100,0.211,0.025,0.018,0.000,0.000,0.000,0.000,0.018,0.473,0.005,0.008,0.021,0.001
2023,rural,0,Arunachal Pradesh,99,All,State,0.207,0.001,0.656,0.517,0.000,0.170,0.009,0.110,0.229,0.026,0.021,0.000,0.000,0.000,0.000,0.021,0.513,0.006,0.010,0.023,0.001
2023,urban,1,Arunachal Pradesh,99,All,State,0.336,0.000,0.270,0.276,0.000,0.140,0.005,0.053,0.121,0.020,0.001,0.000,0.000,0.000,0.000,0.001,0.275,0.001,0.001,0.007,0.000
2023,All,99,Assam,1,quintile,State,0.666,0.001,0.283,0.666,0.002,0.175,0.008,0.217,0.657,0.012,0.189,0.000,0.000,0.000,0.017,0.175,0.656,0.103,0.178,0.393,0.084
2023,rural,0,Assam,1,quintile,State,0.677,0.001,0.279,0.670,0.002,0.169,0.009,0.215,0.658,0.011,0.190,0.000,0.000,0.000,0.017,0.176,0.660,0.102,0.172,0.393,0.081
2023,urban,1,Assam,1,quintile,State,0.512,0.000,0.232,0.457,0.003,0.305,0.006,0.152,0.460,0.005,0.113,0.000,0.000,0.000,0.013,0.099,0.452,0.093,0.165,0.241,0.070
2023,All,99,Assam,2,quintile,State,0.659,0.000,0.274,0.649,0.004,0.259,0.009,0.241,0.673,0.012,0.107,0.000,0.000,0.000,0.015,0.095,0.635,0.100,0.135,0.378,0.051
2023,rural,0,Assam,2,quintile,State,0.660,0.000,0.274,0.660,0.004,0.251,0.009,0.247,0.681,0.012,0.114,0.000,0.000,0.000,0.017,0.100,0.645,0.101,0.145,0.385,0.055
2023,urban,1,Assam,2,quintile,State,0.414,0.000,0.204,0.360,0.002,0.501,0.007,0.084,0.330,0.011,0.040,0.000,0.000,0.000,0.008,0.031,0.353,0.082,0.087,0.102,0.017
2023,All,99,Assam,3,quintile,State,0.632,0.001,0.252,0.562,0.005,0.285,0.031,0.222,0.605,0.023,0.096,0.001,0.000,0.000,0.016,0.081,0.550,0.104,0.121,0.315,0.046
2023,rural,0,Assam,3,quintile,State,0.641,0.001,0.264,0.593,0.005,0.275,0.025,0.239,0.627,0.026,0.107,0.001,0.000,0.000,0.017,0.093,0.582,0.109,0.132,0.349,0.053
2023,urban,1,Assam,3,quintile,State,0.376,0.000,0.154,0.194,0.000,0.497,0.025,0.054,0.268,0.002,0.013,0.000,0.000,0.000,0.001,0.012,0.189,0.047,0.030,0.048,0.006
2023,All,99,Assam,4,quintile,State,0.614,0.000,0.235,0.496,0.006,0.328,0.037,0.186,0.595,0.019,0.068,0.000,0.000,0.000,0.012,0.057,0.488,0.092,0.085,0.239,0.029
2023,rural,0,Assam,4,quintile,State,0.641,0.000,0.242,0.543,0.003,0.316,0.042,0.207,0.633,0.018,0.075,0.000,0.000,0.000,0.012,0.065,0.534,0.092,0.079,0.270,0.032
2023,urban,1,Assam,4,quintile,State,0.272,0.000,0.129,0.127,0.002,0.520,0.024,0.030,0.218,0.006,0.016,0.000,0.003,0.000,0.004,0.013,0.118,0.030,0.016,0.043,0.008
2023,All,99,Assam,5,quintile,State,0.424,0.000,0.217,0.248,0.002,0.351,0.025,0.085,0.400,0.006,0.028,0.001,0.000,0.000,0.007,0.021,0.237,0.044,0.035,0.094,0.018
2023,rural,0,Assam,5,quintile,State,0.538,0.000,0.261,0.331,0.007,0.277,0.028,0.118,0.521,0.009,0.039,0.001,0.000,0.000,0.010,0.029,0.318,0.063,0.056,0.144,0.023
2023,urban,1,Assam,5,quintile,State,0.115,0.000,0.057,0.050,0.000,0.473,0.024,0.015,0.111,0.001,0.004,0.004,0.000,0.000,0.000,0.000,0.050,0.001,0.001,0.004,0.000
2023,All,99,Assam,99,All,State,0.599,0.000,0.252,0.524,0.004,0.280,0.022,0.190,0.586,0.014,0.098,0.000,0.000,0.000,0.014,0.086,0.513,0.089,0.111,0.284,0.046
2023,rural,0,Assam,99,All,State,0.631,0.000,0.264,0.560,0.004,0.258,0.023,0.205,0.624,0.015,0.105,0.000,0.000,0.000,0.015,0.093,0.548,0.093,0.117,0.308,0.049
2023,urban,1,Assam,99,All,State,0.338,0.000,0.155,0.237,0.001,0.459,0.017,0.067,0.278,0.005,0.037,0.001,0.001,0.000,0.005,0.031,0.233,0.051,0.060,0.088,0.020
2023,All,99,Bihar,1,quintile,State,0.069,0.017,0.791,0.199,0.000,0.237,0.014,0.034,0.085,0.002,0.004,0.000,0.000,0.000,0.004,0.000,0.191,0.011,0.020,0.030,0.000
2023,rural,0,Bihar,1,quintile,State,0.075,0.017,0.792,0.205,0.000,0.228,0.014,0.032,0.080,0.002,0.004,0.000,0.000,0.000,0.003,0.000,0.196,0.013,0.022,0.032,0.000
2023,urban,1,Bihar,1,quintile,State,0.022,0.003,0.756,0.143,0.000,0.474,0.024,0.058,0.123,0.002,0.004,0.000,0.000,0.000,0.004,0.000,0.134,0.001,0.009,0.014,0.000
2023,All,99,Bihar,2,quintile,State,0.026,0.027,0.820,0.210,0.000,0.372,0.021,0.023,0.129,0.004,0.005,0.000,0.000,0.000,0.005,0.000,0.199,0.008,0.018,0.025,0.000
2023,rural,0,Bihar,2,quintile,State,0.026,0.028,0.825,0.210,0.000,0.348,0.019,0.023,0.129,0.003,0.005,0.000,0.000,0.000,0.005,0.000,0.201,0.008,0.017,0.024,0.000
2023,urban,1,Bihar,2,quintile,State,0.029,0.012,0.649,0.139,0.000,0.574,0.012,0.029,0.137,0.002,0.004,0.000,0.000,0.000,0.004,0.000,0.131,0.001,0.003,0.019,0.000
2023,All,99,Bihar,3,quintile,State,0.015,0.031,0.796,0.214,0.000,0.430,0.025,0.026,0.127,0.004,0.005,0.000,0.000,0.000,0.005,0.000,0.207,0.014,0.016,0.026,0.000
2023,rural,0,Bihar,3,quintile,State,0.013,0.033,0.813,0.218,0.001,0.412,0.027,0.024,0.124,0.004,0.006,0.000,0.000,0.000,0.006,0.000,0.210,0.015,0.018,0.027,0.001
2023,urban,1,Bihar,3,quintile,State,0.010,0.013,0.609,0.108,0.000,0.603,0.024,0.028,0.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.108,0.000,0.002,0.002,0.000
2023,All,99,Bihar,4,quintile,State,0.005,0.026,0.756,0.195,0.000,0.472,0.021,0.023,0.105,0.002,0.004,0.000,0.000,0.000,0.003,0.000,0.188,0.013,0.015,0.024,0.000
2023,rural,0,Bihar,4,quintile,State,0.006,0.029,0.778,0.211,0.000,0.462,0.021,0.024,0.110,0.003,0.005,0.000,0.000,0.000,0.004,0.000,0.204,0.015,0.017,0.026,0.000
2023,urban,1,Bihar,4,quintile,State,0.019,0.021,0.488,0.076,0.000,0.645,0.035,0.014,0.077,0.003,0.002,0.000,0.000,0.000,0.002,0.000,0.075,0.000,0.000,0.008,0.000
2023,All,99,Bihar,5,quintile,State,0.010,0.022,0.617,0.112,0.000,0.539,0.023,0.019,0.088,0.003,0.004,0.000,0.000,0.000,0.003,0.001,0.107,0.008,0.008,0.016,0.000
2023,rural,0,Bihar,5,quintile,State,0.008,0.024,0.679,0.131,0.001,0.509,0.022,0.020,0.094,0.003,0.004,0.000,0.000,0.000,0.003,0.001,0.125,0.010,0.010,0.021,0.000
2023,urban,1,Bihar,5,quintile,State,0.015,0.002,0.277,0.033,0.000,0.618,0.026,0.012,0.054,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.002,0.002,0.000,0.000
2023,All,99,Bihar,99,All,State,0.025,0.025,0.756,0.186,0.000,0.410,0.021,0.025,0.107,0.003,0.004,0.000,0.000,0.000,0.004,0.000,0.178,0.011,0.015,0.024,0.000
2023,rural,0,Bihar,99,All,State,0.026,0.026,0.777,0.195,0.000,0.392,0.021,0.025,0.107,0.003,0.005,0.000,0.000,0.000,0.004,0.000,0.187,0.012,0.017,0.026,0.000
2023,urban,1,Bihar,99,All,State,0.019,0.010,0.556,0.100,0.000,0.583,0.024,0.028,0.103,0.003,0.002,0.000,0.000,0.000,0.002,0.000,0.096,0.001,0.003,0.008,0.000
2023,All,99,Chandigarh,1,quintile,State,0.023,0.000,0.000,0.183,0.000,0.131,0.014,0.018,0.215,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.146,0.072,0.000,0.000,0.000
2023,rural,0,Chandigarh,1,quintile,State,0.026,0.000,0.000,0.221,0.000,0.170,0.000,0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.221,0.000,0.000,0.000,0.000
2023,urban,1,Chandigarh,1,quintile,State,0.023,0.000,0.000,0.190,0.000,0.136,0.014,0.014,0.223,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.152,0.075,0.000,0.000,0.000
2023,All,99,Chandigarh,2,quintile,State,0.001,0.000,0.000,0.062,0.000,0.127,0.001,0.043,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.023,0.000,0.000,0.000
