,real_wage_23,nat_quint,year,level,area,dem,quint_label,SourceSheet,Year,sector,sec_quint,statename,state_quint,state_sec_quint,Group,sex_cat,youth_cat,cws_type,emp_type
222,16042.7,NA,2017,State,All,All,4,state_quint,2017,99,NA,Karnataka,4,NA,Total,NA,NA,NA,NA
223,31471.43,NA,2017,State,All,All,5,state_quint,2017,99,NA,Karnataka,5,NA,Total,NA,NA,NA,NA
224,NA,NA,2017,State,All,All,Total,state_quint,2017,99,NA,Karnataka,NA,NA,Total,NA,NA,NA,NA
225,8981.02,NA,2017,State,All,All,1,state_quint,2017,99,NA,Goa,1,NA,Total,NA,NA,NA,NA
226,13807.9,NA,2017,State,All,All,2,state_quint,2017,99,NA,Goa,2,NA,Total,NA,NA,NA,NA
227,20711.84,NA,2017,State,All,All,3,state_quint,2017,99,NA,Goa,3,NA,Total,NA,NA,NA,NA
228,34519.74,NA,2017,State,All,All,4,state_quint,2017,99,NA,Goa,4,NA,Total,NA,NA,NA,NA
229,58649.69,NA,2017,State,All,All,5,state_quint,2017,99,NA,Goa,5,NA,Total,NA,NA,NA,NA
230,NA,NA,2017,State,All,All,Total,state_quint,2017,99,NA,Goa,NA,NA,Total,NA,NA,NA,NA
231,9158.08,NA,2017,State,All,All,1,state_quint,2017,99,NA,Lakshadweep,1,NA,Total,NA,NA,NA,NA
232,13807.9,NA,2017,State,All,All,2,state_quint,2017,99,NA,Lakshadweep,2,NA,Total,NA,NA,NA,NA
233,17238.43,NA,2017,State,All,All,3,state_quint,2017,99,NA,Lakshadweep,3,NA,Total,NA,NA,NA,NA
234,40223,NA,2017,State,All,All,4,state_quint,2017,99,NA,Lakshadweep,4,NA,Total,NA,NA,NA,NA
235,54940.89,NA,2017,State,All,All,5,state_quint,2017,99,NA,Lakshadweep,5,NA,Total,NA,NA,NA,NA
236,NA,NA,2017,State,All,All,Total,state_quint,2017,99,NA,Lakshadweep,NA,NA,Total,NA,NA,NA,NA
237,5090.38,NA,2017,State,All,All,1,state_quint,2017,99,NA,Kerala,1,NA,Total,NA,NA,NA,NA
238,10478.01,NA,2017,State,All,All,2,state_quint,2017,99,NA,Kerala,2,NA,Total,NA,NA,NA,NA
239,13495.68,NA,2017,State,All,All,3,state_quint,2017,99,NA,Kerala,3,NA,Total,NA,NA,NA,NA
240,19795.91,NA,2017,State,All,All,4,state_quint,2017,99,NA,Kerala,4,NA,Total,NA,NA,NA,NA
241,33065.47,NA,2017,State,All,All,5,state_quint,2017,99,NA,Kerala,5,NA,Total,NA,NA,NA,NA
242,NA,NA,2017,State,All,All,Total,state_quint,2017,99,NA,Kerala,NA,NA,Total,NA,NA,NA,NA
243,3993.08,NA,2017,State,All,All,1,state_quint,2017,99,NA,Tamil Nadu,1,NA,Total,NA,NA,NA,NA
244,7924.02,NA,2017,State,All,All,2,state_quint,2017,99,NA,Tamil Nadu,2,NA,Total,NA,NA,NA,NA
245,10965.71,NA,2017,State,All,All,3,state_quint,2017,99,NA,Tamil Nadu,3,NA,Total,NA,NA,NA,NA
246,15848.03,NA,2017,State,All,All,4,state_quint,2017,99,NA,Tamil Nadu,4,NA,Total,NA,NA,NA,NA
247,27118.45,NA,2017,State,All,All,5,state_quint,2017,99,NA,Tamil Nadu,5,NA,Total,NA,NA,NA,NA
248,NA,NA,2017,State,All,All,Total,state_quint,2017,99,NA,Tamil Nadu,NA,NA,Total,NA,NA,NA,NA
249,6283.9,NA,2017,State,All,All,1,state_quint,2017,99,NA,Puducherry,1,NA,Total,NA,NA,NA,NA
250,10932.1,NA,2017,State,All,All,2,state_quint,2017,99,NA,Puducherry,2,NA,Total,NA,NA,NA,NA
251,15782.82,NA,2017,State,All,All,3,state_quint,2017,99,NA,Puducherry,3,NA,Total,NA,NA,NA,NA
252,20588.92,NA,2017,State,All,All,4,state_quint,2017,99,NA,Puducherry,4,NA,Total,NA,NA,NA,NA
253,41269.7,NA,2017,State,All,All,5,state_quint,2017,99,NA,Puducherry,5,NA,Total,NA,NA,NA,NA
254,NA,NA,2017,State,All,All,Total,state_quint,2017,99,NA,Puducherry,NA,NA,Total,NA,NA,NA,NA
255,9149.18,NA,2017,State,All,All,1,state_quint,2017,99,NA,Andaman and Nicobar Islands,1,NA,Total,NA,NA,NA,NA
256,13016.1,NA,2017,State,All,All,2,state_quint,2017,99,NA,Andaman and Nicobar Islands,2,NA,Total,NA,NA,NA,NA
257,16236.03,NA,2017,State,All,All,3,state_quint,2017,99,NA,Andaman and Nicobar Islands,3,NA,Total,NA,NA,NA,NA
258,32789.35,NA,2017,State,All,All,4,state_quint,2017,99,NA,Andaman and Nicobar Islands,4,NA,Total,NA,NA,NA,NA
259,68936.59,NA,2017,State,All,All,5,state_quint,2017,99,NA,Andaman and Nicobar Islands,5,NA,Total,NA,NA,NA,NA
260,NA,NA,2017,State,All,All,Total,state_quint,2017,99,NA,Andaman and Nicobar Islands,NA,NA,Total,NA,NA,NA,NA
261,5133.95,NA,2017,State,All,All,1,state_quint,2017,99,NA,Telangana,1,NA,Total,NA,NA,NA,NA
262,9155.53,NA,2017,State,All,All,2,state_quint,2017,99,NA,Telangana,2,NA,Total,NA,NA,NA,NA
263,12163.86,NA,2017,State,All,All,3,state_quint,2017,99,NA,Telangana,3,NA,Total,NA,NA,NA,NA
264,15972.3,NA,2017,State,All,All,4,state_quint,2017,99,NA,Telangana,4,NA,Total,NA,NA,NA,NA
265,32926.83,NA,2017,State,All,All,5,state_quint,2017,99,NA,Telangana,5,NA,Total,NA,NA,NA,NA
266,NA,NA,2017,State,All,All,Total,state_quint,2017,99,NA,Telangana,NA,NA,Total,NA,NA,NA,NA
267,13444.08,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Jammu and Kashmir,NA,NA,Total,NA,NA,NA,NA
268,17053.07,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Jammu and Kashmir,NA,NA,Total,NA,NA,NA,NA
269,9390.12,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Himachal Pradesh,NA,NA,Total,NA,NA,NA,NA
270,16846.05,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Himachal Pradesh,NA,NA,Total,NA,NA,NA,NA
271,12555.58,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Punjab,NA,NA,Total,NA,NA,NA,NA
272,14189.1,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Punjab,NA,NA,Total,NA,NA,NA,NA
273,19701.03,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Chandigarh,NA,NA,Total,NA,NA,NA,NA
274,20711.84,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Chandigarh,NA,NA,Total,NA,NA,NA,NA
275,12899.31,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Uttarakhand,NA,NA,Total,NA,NA,NA,NA
276,17158.5,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Uttarakhand,NA,NA,Total,NA,NA,NA,NA
277,13930.02,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Haryana,NA,NA,Total,NA,NA,NA,NA
278,17508.12,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Haryana,NA,NA,Total,NA,NA,NA,NA
279,16928.73,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Delhi,NA,NA,Total,NA,NA,NA,NA
280,18784.35,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Delhi,NA,NA,Total,NA,NA,NA,NA
281,10739.21,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Rajasthan,NA,NA,Total,NA,NA,NA,NA
282,13644.97,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Rajasthan,NA,NA,Total,NA,NA,NA,NA
283,8489.78,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Uttar Pradesh,NA,NA,Total,NA,NA,NA,NA
284,12051.18,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Uttar Pradesh,NA,NA,Total,NA,NA,NA,NA
285,10739.21,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Bihar,NA,NA,Total,NA,NA,NA,NA
286,12979.21,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Bihar,NA,NA,Total,NA,NA,NA,NA
287,11270.82,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Sikkim,NA,NA,Total,NA,NA,NA,NA
288,15613.99,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Sikkim,NA,NA,Total,NA,NA,NA,NA
289,14792.21,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Arunachal Pradesh,NA,NA,Total,NA,NA,NA,NA
290,30197.09,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Arunachal Pradesh,NA,NA,Total,NA,NA,NA,NA
291,12456.92,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Nagaland,NA,NA,Total,NA,NA,NA,NA
292,23247.88,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Nagaland,NA,NA,Total,NA,NA,NA,NA
293,11422.62,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Manipur,NA,NA,Total,NA,NA,NA,NA
294,14354.21,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Manipur,NA,NA,Total,NA,NA,NA,NA
295,12291.73,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Mizoram,NA,NA,Total,NA,NA,NA,NA
296,21716.64,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Mizoram,NA,NA,Total,NA,NA,NA,NA
297,9940.57,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Tripura,NA,NA,Total,NA,NA,NA,NA
298,13244.51,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Tripura,NA,NA,Total,NA,NA,NA,NA
299,10769.9,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Meghalaya,NA,NA,Total,NA,NA,NA,NA
300,14949.9,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Meghalaya,NA,NA,Total,NA,NA,NA,NA
301,10933.91,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Assam,NA,NA,Total,NA,NA,NA,NA
302,16820.53,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Assam,NA,NA,Total,NA,NA,NA,NA
303,6765.01,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,West Bengal,NA,NA,Total,NA,NA,NA,NA
304,9811.97,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,West Bengal,NA,NA,Total,NA,NA,NA,NA
305,7880.41,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Jharkhand,NA,NA,Total,NA,NA,NA,NA
306,11213.68,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Jharkhand,NA,NA,Total,NA,NA,NA,NA
307,6755.31,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Odisha,NA,NA,Total,NA,NA,NA,NA
308,12673,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Odisha,NA,NA,Total,NA,NA,NA,NA
309,6079.78,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Chhattisgarh,NA,NA,Total,NA,NA,NA,NA
310,10379.16,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Chhattisgarh,NA,NA,Total,NA,NA,NA,NA
311,7357.81,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Madhya Pradesh,NA,NA,Total,NA,NA,NA,NA
312,11112.66,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Madhya Pradesh,NA,NA,Total,NA,NA,NA,NA
313,9423.66,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Gujarat,NA,NA,Total,NA,NA,NA,NA
314,17118.81,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Gujarat,NA,NA,Total,NA,NA,NA,NA
315,12177.02,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Daman and Diu,NA,NA,Total,NA,NA,NA,NA
316,14343.08,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Daman and Diu,NA,NA,Total,NA,NA,NA,NA
317,7991.8,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Maharashtra,NA,NA,Total,NA,NA,NA,NA
318,17066.18,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Maharashtra,NA,NA,Total,NA,NA,NA,NA
319,8508.52,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Andhra Pradesh,NA,NA,Total,NA,NA,NA,NA
320,13604.84,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Andhra Pradesh,NA,NA,Total,NA,NA,NA,NA
321,9484.63,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Karnataka,NA,NA,Total,NA,NA,NA,NA
322,14037.36,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Karnataka,NA,NA,Total,NA,NA,NA,NA
323,15576.3,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Goa,NA,NA,Total,NA,NA,NA,NA
324,25906.41,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Goa,NA,NA,Total,NA,NA,NA,NA
325,14267.46,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Lakshadweep,NA,NA,Total,NA,NA,NA,NA
326,31603.78,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Lakshadweep,NA,NA,Total,NA,NA,NA,NA
327,13226.19,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Kerala,NA,NA,Total,NA,NA,NA,NA
328,15559.28,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Kerala,NA,NA,Total,NA,NA,NA,NA
329,9376.78,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Tamil Nadu,NA,NA,Total,NA,NA,NA,NA
330,13407.67,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Tamil Nadu,NA,NA,Total,NA,NA,NA,NA
331,14538.61,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Puducherry,NA,NA,Total,NA,NA,NA,NA
332,16337.82,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Puducherry,NA,NA,Total,NA,NA,NA,NA
333,13886.69,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Andaman and Nicobar Islands,NA,NA,Total,NA,NA,NA,NA
334,22142.21,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Andaman and Nicobar Islands,NA,NA,Total,NA,NA,NA,NA
335,10580.95,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Telangana,NA,NA,Total,NA,NA,NA,NA
336,16373.96,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Telangana,NA,NA,Total,NA,NA,NA,NA
337,5135.51,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,0,NA,Jammu and Kashmir,NA,1,Total,NA,NA,NA,NA
338,10215.35,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,0,NA,Jammu and Kashmir,NA,2,Total,NA,NA,NA,NA
339,13471.54,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,0,NA,Jammu and Kashmir,NA,3,Total,NA,NA,NA,NA
340,19245.05,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,0,NA,Jammu and Kashmir,NA,4,Total,NA,NA,NA,NA
341,33631.91,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,0,NA,Jammu and Kashmir,NA,5,Total,NA,NA,NA,NA
342,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Jammu and Kashmir,NA,NA,Total,NA,NA,NA,NA
343,6873.17,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,1,NA,Jammu and Kashmir,NA,1,Total,NA,NA,NA,NA
344,12721.41,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,1,NA,Jammu and Kashmir,NA,2,Total,NA,NA,NA,NA
345,17053.07,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,1,NA,Jammu and Kashmir,NA,3,Total,NA,NA,NA,NA
346,27533.6,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,1,NA,Jammu and Kashmir,NA,4,Total,NA,NA,NA,NA
347,50834.27,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,1,NA,Jammu and Kashmir,NA,5,Total,NA,NA,NA,NA
348,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Jammu and Kashmir,NA,NA,Total,NA,NA,NA,NA
349,2069.98,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,0,NA,Himachal Pradesh,NA,1,Total,NA,NA,NA,NA
350,5427.59,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,0,NA,Himachal Pradesh,NA,2,Total,NA,NA,NA,NA
351,9416.93,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,0,NA,Himachal Pradesh,NA,3,Total,NA,NA,NA,NA
352,13677.3,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,0,NA,Himachal Pradesh,NA,4,Total,NA,NA,NA,NA
353,29437.65,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,0,NA,Himachal Pradesh,NA,5,Total,NA,NA,NA,NA
354,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Himachal Pradesh,NA,NA,Total,NA,NA,NA,NA
355,6884.68,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,1,NA,Himachal Pradesh,NA,1,Total,NA,NA,NA,NA
356,10647.97,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,1,NA,Himachal Pradesh,NA,2,Total,NA,NA,NA,NA
357,16846.05,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,1,NA,Himachal Pradesh,NA,3,Total,NA,NA,NA,NA
358,27431.55,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,1,NA,Himachal Pradesh,NA,4,Total,NA,NA,NA,NA
359,56931.02,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,1,NA,Himachal Pradesh,NA,5,Total,NA,NA,NA,NA
360,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Himachal Pradesh,NA,NA,Total,NA,NA,NA,NA
361,5306.34,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,0,NA,Punjab,NA,1,Total,NA,NA,NA,NA
362,9722.27,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,0,NA,Punjab,NA,2,Total,NA,NA,NA,NA
363,12602.22,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,0,NA,Punjab,NA,3,Total,NA,NA,NA,NA
364,17146.92,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,0,NA,Punjab,NA,4,Total,NA,NA,NA,NA
365,35006.16,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,0,NA,Punjab,NA,5,Total,NA,NA,NA,NA
366,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Punjab,NA,NA,Total,NA,NA,NA,NA
367,6380.2,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,1,NA,Punjab,NA,1,Total,NA,NA,NA,NA
368,11188.26,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,1,NA,Punjab,NA,2,Total,NA,NA,NA,NA
369,14189.1,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,1,NA,Punjab,NA,3,Total,NA,NA,NA,NA
370,21283.64,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,1,NA,Punjab,NA,4,Total,NA,NA,NA,NA
371,49929.86,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,1,NA,Punjab,NA,5,Total,NA,NA,NA,NA
372,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Punjab,NA,NA,Total,NA,NA,NA,NA
373,10507.22,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,0,NA,Chandigarh,NA,1,Total,NA,NA,NA,NA
374,16377.11,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,0,NA,Chandigarh,NA,2,Total,NA,NA,NA,NA
375,20471.38,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,0,NA,Chandigarh,NA,3,Total,NA,NA,NA,NA
376,26268.04,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,0,NA,Chandigarh,NA,4,Total,NA,NA,NA,NA
377,54081.27,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,0,NA,Chandigarh,NA,5,Total,NA,NA,NA,NA
378,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Chandigarh,NA,NA,Total,NA,NA,NA,NA
379,7094.55,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,1,NA,Chandigarh,NA,1,Total,NA,NA,NA,NA
380,11655.17,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,1,NA,Chandigarh,NA,2,Total,NA,NA,NA,NA
381,20711.84,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,1,NA,Chandigarh,NA,3,Total,NA,NA,NA,NA
382,32051.71,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,1,NA,Chandigarh,NA,4,Total,NA,NA,NA,NA
383,66288.77,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,1,NA,Chandigarh,NA,5,Total,NA,NA,NA,NA
384,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Chandigarh,NA,NA,Total,NA,NA,NA,NA
385,5187.34,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,0,NA,Uttarakhand,NA,1,Total,NA,NA,NA,NA
386,9215.68,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,0,NA,Uttarakhand,NA,2,Total,NA,NA,NA,NA
387,12909.12,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,0,NA,Uttarakhand,NA,3,Total,NA,NA,NA,NA
388,17225.27,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,0,NA,Uttarakhand,NA,4,Total,NA,NA,NA,NA
389,28818.53,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,0,NA,Uttarakhand,NA,5,Total,NA,NA,NA,NA
390,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Uttarakhand,NA,NA,Total,NA,NA,NA,NA
391,8579.25,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,1,NA,Uttarakhand,NA,1,Total,NA,NA,NA,NA
392,12682.65,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,1,NA,Uttarakhand,NA,2,Total,NA,NA,NA,NA
393,17158.5,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,1,NA,Uttarakhand,NA,3,Total,NA,NA,NA,NA
394,25346,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,1,NA,Uttarakhand,NA,4,Total,NA,NA,NA,NA
395,45933.48,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,1,NA,Uttarakhand,NA,5,Total,NA,NA,NA,NA
396,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Uttarakhand,NA,NA,Total,NA,NA,NA,NA
397,5642.91,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,0,NA,Haryana,NA,1,Total,NA,NA,NA,NA
398,10730.16,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,0,NA,Haryana,NA,2,Total,NA,NA,NA,NA
399,13981.69,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,0,NA,Haryana,NA,3,Total,NA,NA,NA,NA
400,17913.32,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,0,NA,Haryana,NA,4,Total,NA,NA,NA,NA
401,30668.72,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,0,NA,Haryana,NA,5,Total,NA,NA,NA,NA
402,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Haryana,NA,NA,Total,NA,NA,NA,NA
403,8403.9,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,1,NA,Haryana,NA,1,Total,NA,NA,NA,NA
404,13630.43,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,1,NA,Haryana,NA,2,Total,NA,NA,NA,NA
405,17790.94,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,1,NA,Haryana,NA,3,Total,NA,NA,NA,NA
406,28012.99,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,1,NA,Haryana,NA,4,Total,NA,NA,NA,NA
407,56025.98,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,1,NA,Haryana,NA,5,Total,NA,NA,NA,NA
408,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Haryana,NA,NA,Total,NA,NA,NA,NA
409,10716.82,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,0,NA,Delhi,NA,1,Total,NA,NA,NA,NA
410,16928.73,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,0,NA,Delhi,NA,2,Total,NA,NA,NA,NA
411,17108.01,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,0,NA,Delhi,NA,3,Total,NA,NA,NA,NA
412,28214.55,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,0,NA,Delhi,NA,4,Total,NA,NA,NA,NA
413,70536.38,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,0,NA,Delhi,NA,5,Total,NA,NA,NA,NA
414,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Delhi,NA,NA,Total,NA,NA,NA,NA
415,9378.57,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,1,NA,Delhi,NA,1,Total,NA,NA,NA,NA
416,13476.02,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,1,NA,Delhi,NA,2,Total,NA,NA,NA,NA
417,19004.85,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,1,NA,Delhi,NA,3,Total,NA,NA,NA,NA
418,24292.23,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,1,NA,Delhi,NA,4,Total,NA,NA,NA,NA
419,60378.25,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,1,NA,Delhi,NA,5,Total,NA,NA,NA,NA
420,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,1,NA,Delhi,NA,NA,Total,NA,NA,NA,NA
421,5354.35,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,0,NA,Rajasthan,NA,1,Total,NA,NA,NA,NA
422,8147.26,NA,2017,State,urban/rural,All,2,state_sec_quint,2017,0,NA,Rajasthan,NA,2,Total,NA,NA,NA,NA
423,10800.76,NA,2017,State,urban/rural,All,3,state_sec_quint,2017,0,NA,Rajasthan,NA,3,Total,NA,NA,NA,NA
424,13549.47,NA,2017,State,urban/rural,All,4,state_sec_quint,2017,0,NA,Rajasthan,NA,4,Total,NA,NA,NA,NA
425,20515.95,NA,2017,State,urban/rural,All,5,state_sec_quint,2017,0,NA,Rajasthan,NA,5,Total,NA,NA,NA,NA
426,NA,NA,2017,State,urban/rural,All,Total,state_sec_quint,2017,0,NA,Rajasthan,NA,NA,Total,NA,NA,NA,NA
427,6679.63,NA,2017,State,urban/rural,All,1,state_sec_quint,2017,1,NA,Rajasthan,NA,1,Total,NA,NA,NA,NA
