,urban,sector,sector_type,year,state,dem,working_age,age_cohort,edu_cat_1,edu_cat_2,edu_cat_3,edu_cat_4,edu_cat_female_1,edu_cat_female_2,edu_cat_female_3,edu_cat_female_4,edu_cat_male_1,edu_cat_male_2,edu_cat_male_3,edu_cat_male_4,vocat1,vocat1_female,vocat1_male
2223,0,0,Rural,2021,Tamil Nadu,Age,NA,45 to 64,0.509825051,0.362375408,0.088541023,0.039258506,0.331248313,0.153412163,0.029985039,0.006225175,0.178576738,0.208963245,0.058555983,0.033033334,0.073052652,0.013256862,0.059795789
2224,0,0,Rural,2021,Tamil Nadu,Age,NA,65 and above,0.728039145,0.200303227,0.052520957,0.019136691,0.430158645,0.061417766,0.014006254,0.002015277,0.297880471,0.138885453,0.038514704,0.017121414,0,0,0
2225,0,0,Rural,2021,Tamil Nadu,Age,NA,NA,0.616429746,0.383013815,0.00055643,0,0.296410322,0.191244707,0,0,0.320019424,0.191769093,0.00055643,0,0.000199968,0,0.000199968
2226,1,1,Urban,2021,Tamil Nadu,Age,NA,15 to 29,0.00481493,0.153518334,0.460428089,0.381238639,0.002001239,0.061423652,0.230018988,0.183788404,0.002813691,0.09209469,0.230409116,0.197450235,0.196314678,0.06268613,0.133628532
2227,1,1,Urban,2021,Tamil Nadu,Age,NA,30 to 44,0.085349314,0.35683468,0.202630684,0.3551853,0.049036648,0.189108685,0.107583053,0.158794478,0.036312666,0.16772601,0.09504763,0.196390837,0.279830158,0.093909942,0.185920209
2228,1,1,Urban,2021,Tamil Nadu,Age,NA,45 to 64,0.243716493,0.391375929,0.201264665,0.163642913,0.163341552,0.198827624,0.095194951,0.061249159,0.080374949,0.192548305,0.106069721,0.102393761,0.168705359,0.040544931,0.128160432
2229,1,1,Urban,2021,Tamil Nadu,Age,NA,65 and above,0.448215991,0.265920073,0.185475722,0.100388244,0.301674247,0.126724169,0.073543452,0.024672754,0.146541715,0.139195904,0.111932263,0.07571549,0,0,0
2230,1,1,Urban,2021,Tamil Nadu,Age,NA,NA,0.642251253,0.356805146,0.000943575,0,0.30891186,0.15946418,0.000943575,0,0.333339423,0.197340965,0,0,0.000795285,8.99E-05,0.0007054
2511,.,99,All,2021,Tamil Nadu,All,NA,NA,0.304479659,0.327221215,0.207033664,0.161265463,0.174149454,0.158118904,0.103464112,0.070784219,0.130330205,0.169102311,0.103569545,0.090481251,0.117029093,0.035366505,0.081662595
2577,0,0,Rural,2021,Tamil Nadu,All,NA,NA,0.354904115,0.341899186,0.19223249,0.110964209,0.203387141,0.164557189,0.097250171,0.048538174,0.151516989,0.177341983,0.094982311,0.062426034,0.086857326,0.025918936,0.060938388
2578,1,1,Urban,2021,Tamil Nadu,All,NA,NA,0.239245236,0.308232248,0.226182014,0.226340488,0.13632451,0.149789661,0.111503124,0.099564053,0.102920741,0.158442587,0.11467889,0.126776442,0.156062484,0.047588877,0.108473614
2755,.,99,All,2020,Tamil Nadu,Age,NA,15 to 29,0.013323892,0.165832877,0.485439867,0.335403383,0.0076719,0.072425611,0.251721621,0.174098715,0.005651992,0.093407266,0.233718246,0.161304668,0.158098787,0.064593688,0.093505092
2756,.,99,All,2020,Tamil Nadu,Age,NA,30 to 44,0.148182213,0.418786615,0.225546136,0.207485035,0.103089906,0.224953577,0.119737431,0.091659226,0.045092303,0.193833038,0.105808705,0.115825802,0.168633237,0.0630842,0.105549037
2757,.,99,All,2020,Tamil Nadu,Age,NA,45 to 64,0.414092511,0.374214947,0.13008219,0.081610337,0.265172541,0.167121917,0.054662902,0.023654927,0.14892,0.207093045,0.075419277,0.05795541,0.077214599,0.020580363,0.056634236
