,X,real_wage_23,nat_quint,year,level,area,dem,quint_label,SourceSheet,Year,urban,sec_quint,statename,state_quint,state_sec_quint,Group,sex_cat,youth_cat,cws_type,emp_type
13933,13933,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Uttrakhand,NA,NA,Youth,NA,NA,NA,NA
13934,13934,10009.12402,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Uttrakhand,NA,NA,Youth,NA,1,NA,NA
13935,13935,18100.34961,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Uttrakhand,NA,NA,Youth,NA,2,NA,NA
13936,13936,7263.826172,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Uttrakhand,NA,NA,Youth,NA,NA,NA,NA
13937,13937,12546.29297,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Haryana,NA,NA,Youth,NA,1,NA,NA
13938,13938,14139.90723,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Haryana,NA,NA,Youth,NA,2,NA,NA
13939,13939,3449.363037,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Haryana,NA,NA,Youth,NA,NA,NA,NA
13940,13940,13974.75879,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Haryana,NA,NA,Youth,NA,1,NA,NA
13941,13941,20156.83008,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Haryana,NA,NA,Youth,NA,2,NA,NA
13942,13942,4192.427734,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Haryana,NA,NA,Youth,NA,NA,NA,NA
13943,13943,11431.27832,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Delhi,NA,NA,Youth,NA,1,NA,NA
13944,13944,17108.00781,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Delhi,NA,NA,Youth,NA,2,NA,NA
13945,13945,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Delhi,NA,NA,Youth,NA,NA,NA,NA
13946,13946,13456.4209,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Delhi,NA,NA,Youth,NA,1,NA,NA
13947,13947,20126.08594,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Delhi,NA,NA,Youth,NA,2,NA,NA
13948,13948,10780.81836,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Delhi,NA,NA,Youth,NA,NA,NA,NA
13949,13949,9370.116211,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Rajasthan,NA,NA,Youth,NA,1,NA,NA
13950,13950,10863.00781,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Rajasthan,NA,NA,Youth,NA,2,NA,NA
13951,13951,4118.132324,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Rajasthan,NA,NA,Youth,NA,NA,NA,NA
13952,13952,10875.87305,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Rajasthan,NA,NA,Youth,NA,1,NA,NA
13953,13953,13777.05078,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Rajasthan,NA,NA,Youth,NA,2,NA,NA
13954,13954,4063.523926,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Rajasthan,NA,NA,Youth,NA,NA,NA,NA
13955,13955,7053.637695,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Uttar Pradesh,NA,NA,Youth,NA,1,NA,NA
13956,13956,8606.083008,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Uttar Pradesh,NA,NA,Youth,NA,2,NA,NA
13957,13957,4941.245117,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Uttar Pradesh,NA,NA,Youth,NA,NA,NA,NA
13958,13958,8205.135742,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Uttar Pradesh,NA,NA,Youth,NA,1,NA,NA
13959,13959,13564.94141,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Uttar Pradesh,NA,NA,Youth,NA,2,NA,NA
13960,13960,7538.087891,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Uttar Pradesh,NA,NA,Youth,NA,NA,NA,NA
13961,13961,10125.70898,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Bihar,NA,NA,Youth,NA,1,NA,NA
13962,13962,10739.21387,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Bihar,NA,NA,Youth,NA,2,NA,NA
13963,13963,12098.85059,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Bihar,NA,NA,Youth,NA,NA,NA,NA
13964,13964,9814.845703,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Bihar,NA,NA,Youth,NA,1,NA,NA
13965,13965,13880.40527,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Bihar,NA,NA,Youth,NA,2,NA,NA
13966,13966,8309.541016,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Bihar,NA,NA,Youth,NA,NA,NA,NA
13967,13967,10935.30566,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Sikkim,NA,NA,Youth,NA,1,NA,NA
13968,13968,11507.8623,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Sikkim,NA,NA,Youth,NA,2,NA,NA
13969,13969,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Sikkim,NA,NA,Youth,NA,NA,NA,NA
13970,13970,11059.91113,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Sikkim,NA,NA,Youth,NA,1,NA,NA
13971,13971,15825.44238,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Sikkim,NA,NA,Youth,NA,2,NA,NA
13972,13972,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Sikkim,NA,NA,Youth,NA,NA,NA,NA
13973,13973,4398.59668,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Arunachal Pradesh,NA,NA,Youth,NA,1,NA,NA
13974,13974,15097.98633,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Arunachal Pradesh,NA,NA,Youth,NA,2,NA,NA
13975,13975,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Arunachal Pradesh,NA,NA,Youth,NA,NA,NA,NA
13976,13976,12473.64941,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Arunachal Pradesh,NA,NA,Youth,NA,1,NA,NA
13977,13977,31569.68359,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Arunachal Pradesh,NA,NA,Youth,NA,2,NA,NA
13978,13978,26552.04297,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Arunachal Pradesh,NA,NA,Youth,NA,NA,NA,NA
13979,13979,12632.25293,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Nagaland,NA,NA,Youth,NA,1,NA,NA
13980,13980,12456.91992,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Nagaland,NA,NA,Youth,NA,2,NA,NA
13981,13981,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Nagaland,NA,NA,Youth,NA,NA,NA,NA
13982,13982,13675.22559,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Nagaland,NA,NA,Youth,NA,1,NA,NA
13983,13983,24560.94531,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Nagaland,NA,NA,Youth,NA,2,NA,NA
13984,13984,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Nagaland,NA,NA,Youth,NA,NA,NA,NA
13985,13985,8662.588867,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Manipur,NA,NA,Youth,NA,1,NA,NA
13986,13986,11532.01172,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Manipur,NA,NA,Youth,NA,2,NA,NA
13987,13987,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Manipur,NA,NA,Youth,NA,NA,NA,NA
13988,13988,8856.675781,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Manipur,NA,NA,Youth,NA,1,NA,NA
13989,13989,14640.32324,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Manipur,NA,NA,Youth,NA,2,NA,NA
13990,13990,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Manipur,NA,NA,Youth,NA,NA,NA,NA
13991,13991,9277.729492,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Mizoram,NA,NA,Youth,NA,1,NA,NA
13992,13992,12583.52148,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Mizoram,NA,NA,Youth,NA,2,NA,NA
13993,13993,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Mizoram,NA,NA,Youth,NA,NA,NA,NA
13994,13994,11591.28027,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Mizoram,NA,NA,Youth,NA,1,NA,NA
13995,13995,21819.08008,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Mizoram,NA,NA,Youth,NA,2,NA,NA
13996,13996,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Mizoram,NA,NA,Youth,NA,NA,NA,NA
13997,13997,7756.098145,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Tripura,NA,NA,Youth,NA,1,NA,NA
13998,13998,10341.46484,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Tripura,NA,NA,Youth,NA,2,NA,NA
13999,13999,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Tripura,NA,NA,Youth,NA,NA,NA,NA
14000,14000,7946.706543,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Tripura,NA,NA,Youth,NA,1,NA,NA
14001,14001,13301.63867,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Tripura,NA,NA,Youth,NA,2,NA,NA
14002,14002,3351.916748,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Tripura,NA,NA,Youth,NA,NA,NA,NA
14003,14003,8242.267578,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Meghalaya,NA,NA,Youth,NA,1,NA,NA
14004,14004,10847.37793,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Meghalaya,NA,NA,Youth,NA,2,NA,NA
14005,14005,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Meghalaya,NA,NA,Youth,NA,NA,NA,NA
14006,14006,11212.42578,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Meghalaya,NA,NA,Youth,NA,1,NA,NA
14007,14007,18718.5625,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Meghalaya,NA,NA,Youth,NA,2,NA,NA
14008,14008,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Meghalaya,NA,NA,Youth,NA,NA,NA,NA
14009,14009,9450.662109,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Assam,NA,NA,Youth,NA,1,NA,NA
14010,14010,10997.70703,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Assam,NA,NA,Youth,NA,2,NA,NA
14011,14011,12696.54785,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Assam,NA,NA,Youth,NA,NA,NA,NA
14012,14012,9811.974609,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Assam,NA,NA,Youth,NA,1,NA,NA
14013,14013,16923.0918,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Assam,NA,NA,Youth,NA,2,NA,NA
14014,14014,9819.414063,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Assam,NA,NA,Youth,NA,NA,NA,NA
14015,14015,5947.611328,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,West Bengal,NA,NA,Youth,NA,1,NA,NA
14016,14016,6939.366699,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,West Bengal,NA,NA,Youth,NA,2,NA,NA
14017,14017,5551.493164,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,West Bengal,NA,NA,Youth,NA,NA,NA,NA
14018,14018,6742.922852,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,West Bengal,NA,NA,Youth,NA,1,NA,NA
14019,14019,10641.82227,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,West Bengal,NA,NA,Youth,NA,2,NA,NA
14020,14020,6728.210449,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,West Bengal,NA,NA,Youth,NA,NA,NA,NA
14021,14021,6645.740234,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Jharkhand,NA,NA,Youth,NA,1,NA,NA
14022,14022,7902.44043,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Jharkhand,NA,NA,Youth,NA,2,NA,NA
14023,14023,5652.500488,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Jharkhand,NA,NA,Youth,NA,NA,NA,NA
14024,14024,8359.599609,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Jharkhand,NA,NA,Youth,NA,1,NA,NA
14025,14025,12586.78809,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Jharkhand,NA,NA,Youth,NA,2,NA,NA
14026,14026,2133.271973,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Jharkhand,NA,NA,Youth,NA,NA,NA,NA
14027,14027,6156.398438,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Odisha,NA,NA,Youth,NA,1,NA,NA
14028,14028,6755.312012,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Odisha,NA,NA,Youth,NA,2,NA,NA
14029,14029,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Odisha,NA,NA,Youth,NA,NA,NA,NA
14030,14030,9841.797852,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Odisha,NA,NA,Youth,NA,1,NA,NA
14031,14031,13995.90039,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Odisha,NA,NA,Youth,NA,2,NA,NA
14032,14032,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Odisha,NA,NA,Youth,NA,NA,NA,NA
14033,14033,5684.322754,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Chhattisgarh,NA,NA,Youth,NA,1,NA,NA
14034,14034,6335.233398,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Chhattisgarh,NA,NA,Youth,NA,2,NA,NA
14035,14035,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Chhattisgarh,NA,NA,Youth,NA,NA,NA,NA
14036,14036,7605.694336,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Chhattisgarh,NA,NA,Youth,NA,1,NA,NA
14037,14037,10997.0752,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Chhattisgarh,NA,NA,Youth,NA,2,NA,NA
14038,14038,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Chhattisgarh,NA,NA,Youth,NA,NA,NA,NA
14039,14039,6386.516602,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Madhya Pradesh,NA,NA,Youth,NA,1,NA,NA
14040,14040,7614.463867,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Madhya Pradesh,NA,NA,Youth,NA,2,NA,NA
14041,14041,8515.355469,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Madhya Pradesh,NA,NA,Youth,NA,NA,NA,NA
14042,14042,8229.464844,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Madhya Pradesh,NA,NA,Youth,NA,1,NA,NA
14043,14043,12316.80566,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Madhya Pradesh,NA,NA,Youth,NA,2,NA,NA
14044,14044,3695.041992,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Madhya Pradesh,NA,NA,Youth,NA,NA,NA,NA
14045,14045,8670.03418,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Gujarat,NA,NA,Youth,NA,1,NA,NA
14046,14046,9430.396484,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Gujarat,NA,NA,Youth,NA,2,NA,NA
14047,14047,8083.196777,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Gujarat,NA,NA,Youth,NA,NA,NA,NA
14048,14048,12721.4082,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Gujarat,NA,NA,Youth,NA,1,NA,NA
14049,14049,17265.23633,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Gujarat,NA,NA,Youth,NA,2,NA,NA
14050,14050,3566.418701,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Gujarat,NA,NA,Youth,NA,NA,NA,NA
14051,14051,15289.12402,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Daman & Diu,NA,NA,Youth,NA,1,NA,NA
14052,14052,11591.2168,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Daman & Diu,NA,NA,Youth,NA,2,NA,NA
14053,14053,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Daman & Diu,NA,NA,Youth,NA,NA,NA,NA
14054,14054,13009.62695,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Daman & Diu,NA,NA,Youth,NA,1,NA,NA
14055,14055,17041.625,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Daman & Diu,NA,NA,Youth,NA,2,NA,NA
14056,14056,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Daman & Diu,NA,NA,Youth,NA,NA,NA,NA
14057,14057,7924.591309,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Maharashtra,NA,NA,Youth,NA,1,NA,NA
14058,14058,8033.062012,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Maharashtra,NA,NA,Youth,NA,2,NA,NA
14059,14059,5148.499023,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Maharashtra,NA,NA,Youth,NA,NA,NA,NA
14060,14060,11386.20313,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Maharashtra,NA,NA,Youth,NA,1,NA,NA
14061,14061,17278.67383,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Maharashtra,NA,NA,Youth,NA,2,NA,NA
14062,14062,4217.913574,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Maharashtra,NA,NA,Youth,NA,NA,NA,NA
14063,14063,7941.287109,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Andhra Pradesh,NA,NA,Youth,NA,1,NA,NA
14064,14064,8605.208984,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Andhra Pradesh,NA,NA,Youth,NA,2,NA,NA
14065,14065,7946.866699,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Andhra Pradesh,NA,NA,Youth,NA,NA,NA,NA
14066,14066,10836.06348,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Andhra Pradesh,NA,NA,Youth,NA,1,NA,NA
14067,14067,13675.22559,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Andhra Pradesh,NA,NA,Youth,NA,2,NA,NA
14068,14068,5514.927246,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Andhra Pradesh,NA,NA,Youth,NA,NA,NA,NA
14069,14069,10318.92285,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Karnataka,NA,NA,Youth,NA,1,NA,NA
14070,14070,9477.819336,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Karnataka,NA,NA,Youth,NA,2,NA,NA
14071,14071,2878.625488,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Karnataka,NA,NA,Youth,NA,NA,NA,NA
14072,14072,11801.78613,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Karnataka,NA,NA,Youth,NA,1,NA,NA
14073,14073,15825.44238,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Karnataka,NA,NA,Youth,NA,2,NA,NA
14074,14074,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Karnataka,NA,NA,Youth,NA,NA,NA,NA
14075,14075,10616.44922,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Goa,NA,NA,Youth,NA,1,NA,NA
14076,14076,15685.1875,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Goa,NA,NA,Youth,NA,2,NA,NA
14077,14077,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Goa,NA,NA,Youth,NA,NA,NA,NA
14078,14078,12779.98535,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Goa,NA,NA,Youth,NA,1,NA,NA
14079,14079,27928.42383,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Goa,NA,NA,Youth,NA,2,NA,NA
14080,14080,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Goa,NA,NA,Youth,NA,NA,NA,NA
14081,14081,12210.76758,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Lakshadweep,NA,NA,Youth,NA,1,NA,NA
14082,14082,14267.46387,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Lakshadweep,NA,NA,Youth,NA,2,NA,NA
14083,14083,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Lakshadweep,NA,NA,Youth,NA,NA,NA,NA
14084,14084,15261.60742,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Lakshadweep,NA,NA,Youth,NA,1,NA,NA
14085,14085,31603.7832,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Lakshadweep,NA,NA,Youth,NA,2,NA,NA
14086,14086,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Lakshadweep,NA,NA,Youth,NA,NA,NA,NA
14087,14087,12081.61621,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Kerala,NA,NA,Youth,NA,1,NA,NA
14088,14088,13235.47852,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Kerala,NA,NA,Youth,NA,2,NA,NA
14089,14089,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Kerala,NA,NA,Youth,NA,NA,NA,NA
14090,14090,13330.38867,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Kerala,NA,NA,Youth,NA,1,NA,NA
14091,14091,15724.57324,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Kerala,NA,NA,Youth,NA,2,NA,NA
14092,14092,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Kerala,NA,NA,Youth,NA,NA,NA,NA
14093,14093,10046.54688,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Tamil Nadu,NA,NA,Youth,NA,1,NA,NA
14094,14094,9317.177734,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Tamil Nadu,NA,NA,Youth,NA,2,NA,NA
14095,14095,6154.785156,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Tamil Nadu,NA,NA,Youth,NA,NA,NA,NA
14096,14096,11489.82422,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Tamil Nadu,NA,NA,Youth,NA,1,NA,NA
14097,14097,13535.17188,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Tamil Nadu,NA,NA,Youth,NA,2,NA,NA
14098,14098,16031.11621,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Tamil Nadu,NA,NA,Youth,NA,NA,NA,NA
14099,14099,8153.130859,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Puducherry,NA,NA,Youth,NA,1,NA,NA
14100,14100,15782.82129,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Puducherry,NA,NA,Youth,NA,2,NA,NA
14101,14101,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Puducherry,NA,NA,Youth,NA,NA,NA,NA
14102,14102,10788.67676,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Puducherry,NA,NA,Youth,NA,1,NA,NA
14103,14103,16471.13867,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Puducherry,NA,NA,Youth,NA,2,NA,NA
14104,14104,20946.31641,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,Puducherry,NA,NA,Youth,NA,NA,NA,NA
14105,14105,11597.16113,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,A & N Island,NA,NA,Youth,NA,1,NA,NA
14106,14106,14042.80762,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,A & N Island,NA,NA,Youth,NA,2,NA,NA
14107,14107,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,A & N Island,NA,NA,Youth,NA,NA,NA,NA
14108,14108,13787.31738,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,A & N Island,NA,NA,Youth,NA,1,NA,NA
14109,14109,27740.00195,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,A & N Island,NA,NA,Youth,NA,2,NA,NA
14110,14110,NA,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,1,NA,A & N Island,NA,NA,Youth,NA,NA,NA,NA
14111,14111,9532.604492,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Telangana,NA,NA,Youth,NA,1,NA,NA
14112,14112,10588.38184,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Telangana,NA,NA,Youth,NA,2,NA,NA
14113,14113,1983.928467,NA,2017,State,urban/rural,Youth,Total,state_sec_quint,2017,0,NA,Telangana,NA,NA,Youth,NA,NA,NA,NA
