"","poor_420","inc_selfemp","inc_salaried","inc_casual","year","level","area","dem","SourceSheet","sector2","state","age_cat1","age_cat2","age_cat3","age_cat4","edu_cat1","edu_cat2","edu_cat3","edu_cat4","edu_cat5","edu_cat6","gender_cat1","gender_cat2","hhsize_cat1","hhsize_cat2","hhsize_cat3","hhsize_cat4","owns_dwelling","owns_land","inc_selfemp_agri","inc_selfemp_nonagri","inc_casual_agri","inc_casual_nonagri","inc_selfemp_urban","inc_casual_urban","inc_others"
"96",1,0.3716059923172,0.21971420943737,0.384937942028046,2022,"State","urban/rural","All Households","sector_state",0,"Bihar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",0,0.535114467144012,0.366644501686096,0.0923121273517609,2022,"State","urban/rural","All Households","sector_state",0,"Sikkim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",1,0.733118116855621,0.185369163751602,0.0815127342939377,2022,"State","urban/rural","All Households","sector_state",0,"Sikkim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",0,0.669423282146454,0.284461677074432,0.0292674992233515,2022,"State","urban/rural","All Households","sector_state",0,"Arunachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",1,0.816163241863251,0.10947235673666,0.0728813782334328,2022,"State","urban/rural","All Households","sector_state",0,"Arunachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",0,0.717768251895905,0.210793539881706,0.033623743802309,2022,"State","urban/rural","All Households","sector_state",0,"Nagaland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",1,0.878503441810608,0.0815088748931885,0.0339106805622578,2022,"State","urban/rural","All Households","sector_state",0,"Nagaland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",0,0.569373488426208,0.252572476863861,0.163289964199066,2022,"State","urban/rural","All Households","sector_state",0,"Manipur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",1,0.681547403335571,0.136888012290001,0.167217329144478,2022,"State","urban/rural","All Households","sector_state",0,"Manipur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",0,0.564565420150757,0.242991983890533,0.146895617246628,2022,"State","urban/rural","All Households","sector_state",0,"Mizoram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",1,0.681936204433441,0.133008152246475,0.108887031674385,2022,"State","urban/rural","All Households","sector_state",0,"Mizoram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",0,0.511268794536591,0.140652492642403,0.311214864253998,2022,"State","urban/rural","All Households","sector_state",0,"Tripura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",1,0.647347629070282,0.00686437776312232,0.325897485017776,2022,"State","urban/rural","All Households","sector_state",0,"Tripura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",0,0.584689021110535,0.209008768200874,0.199613332748413,2022,"State","urban/rural","All Households","sector_state",0,"Meghalaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1,0.605220258235931,0.0863952189683914,0.299296855926514,2022,"State","urban/rural","All Households","sector_state",0,"Meghalaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",0,0.454561650753021,0.17206446826458,0.334869563579559,2022,"State","urban/rural","All Households","sector_state",0,"Assam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",1,0.419319987297058,0.12960284948349,0.43477138876915,2022,"State","urban/rural","All Households","sector_state",0,"Assam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",0,0.425478339195251,0.157702505588531,0.373135954141617,2022,"State","urban/rural","All Households","sector_state",0,"West Bengal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1,0.349576354026794,0.0982644483447075,0.526763677597046,2022,"State","urban/rural","All Households","sector_state",0,"West Bengal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",0,0.467392563819885,0.171496883034706,0.302939802408218,2022,"State","urban/rural","All Households","sector_state",0,"Jharkhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",1,0.486572057008743,0.0809164866805077,0.379140257835388,2022,"State","urban/rural","All Households","sector_state",0,"Jharkhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",0,0.479177206754684,0.144737780094147,0.307985842227936,2022,"State","urban/rural","All Households","sector_state",0,"Odisha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",1,0.499650716781616,0.0496206320822239,0.399662047624588,2022,"State","urban/rural","All Households","sector_state",0,"Odisha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",0,0.570408165454865,0.206376746296883,0.192393660545349,2022,"State","urban/rural","All Households","sector_state",0,"Chhattisgarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",1,0.58532190322876,0.106449395418167,0.289578139781952,2022,"State","urban/rural","All Households","sector_state",0,"Chhattisgarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",0,0.6027010679245,0.0655403956770897,0.317223429679871,2022,"State","urban/rural","All Households","sector_state",0,"Madhya Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",1,0.520044207572937,0.037908211350441,0.43398106098175,2022,"State","urban/rural","All Households","sector_state",0,"Madhya Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",0,0.575738549232483,0.163659572601318,0.241999134421349,2022,"State","urban/rural","All Households","sector_state",0,"Gujarat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",1,0.518914401531219,0.0966837406158447,0.379723459482193,2022,"State","urban/rural","All Households","sector_state",0,"Gujarat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0,0.318542659282684,0.563319861888885,0.104629002511501,2022,"State","urban/rural","All Households","sector_state",0,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",1,0.563194990158081,0.347915828227997,0.069861076772213,2022,"State","urban/rural","All Households","sector_state",0,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0,0.538197100162506,0.195025756955147,0.231787815690041,2022,"State","urban/rural","All Households","sector_state",0,"Maharashtra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",1,0.496237456798553,0.0622396729886532,0.422843158245087,2022,"State","urban/rural","All Households","sector_state",0,"Maharashtra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",0,0.448752284049988,0.136467978358269,0.342230081558228,2022,"State","urban/rural","All Households","sector_state",0,"Andhra Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",1,0.426189571619034,0.0993956923484802,0.39851301908493,2022,"State","urban/rural","All Households","sector_state",0,"Andhra Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",0,0.563998937606812,0.115198791027069,0.292809039354324,2022,"State","urban/rural","All Households","sector_state",0,"Karnataka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",1,0.58122730255127,0.0721306949853897,0.333270221948624,2022,"State","urban/rural","All Households","sector_state",0,"Karnataka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0,0.220281302928925,0.580004870891571,0.0939580425620079,2022,"State","urban/rural","All Households","sector_state",0,"Goa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",1,0,0.310483932495117,0.689516067504883,2022,"State","urban/rural","All Households","sector_state",0,"Goa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",0,0.369860768318176,0.313268065452576,0.254123240709305,2022,"State","urban/rural","All Households","sector_state",0,"Lakshadweep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",1,0,0.698978662490845,0.301021367311478,2022,"State","urban/rural","All Households","sector_state",0,"Lakshadweep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",0,0.293737798929214,0.226405009627342,0.305462658405304,2022,"State","urban/rural","All Households","sector_state",0,"Kerala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",1,0.224109053611755,0.241907849907875,0.409305542707443,2022,"State","urban/rural","All Households","sector_state",0,"Kerala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",0,0.333476841449738,0.233190402388573,0.388471275568008,2022,"State","urban/rural","All Households","sector_state",0,"Tamil Nadu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",1,0.257855921983719,0.13231472671032,0.561306595802307,2022,"State","urban/rural","All Households","sector_state",0,"Tamil Nadu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",0,0.202891990542412,0.390867859125137,0.33278700709343,2022,"State","urban/rural","All Households","sector_state",0,"Puducherry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",1,0.178679794073105,0.11303835362196,0.574887573719025,2022,"State","urban/rural","All Households","sector_state",0,"Puducherry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",0,0.395303010940552,0.42938032746315,0.114047266542912,2022,"State","urban/rural","All Households","sector_state",0,"A & N Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",1,1,0,0,2022,"State","urban/rural","All Households","sector_state",0,"A & N Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",0,0.629493176937103,0.0997813269495964,0.222252398729324,2022,"State","urban/rural","All Households","sector_state",0,"Telangana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",1,0.62917947769165,0.0484889447689056,0.289930492639542,2022,"State","urban/rural","All Households","sector_state",0,"Telangana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",0,0.397141188383102,0.396896958351135,0.174301162362099,2022,"State","urban/rural","All Households","sector_state",0,"Ladakh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",1,0.714720010757446,0.147452846169472,0.0858699679374695,2022,"State","urban/rural","All Households","sector_state",0,"Ladakh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",0,0.399955093860626,0.393306583166122,0.0796456187963486,2022,"State","urban/rural","All Households","sector_state",1,"Jammu & Kashmir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",1,0.40750926733017,0.197443768382072,0.314493417739868,2022,"State","urban/rural","All Households","sector_state",1,"Jammu & Kashmir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",0,0.327534407377243,0.435784637928009,0.0419737212359905,2022,"State","urban/rural","All Households","sector_state",1,"Himachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",1,0.143135607242584,0.369261801242828,0.371892362833023,2022,"State","urban/rural","All Households","sector_state",1,"Himachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",0,0.422101199626923,0.351888805627823,0.141932755708694,2022,"State","urban/rural","All Households","sector_state",1,"Punjab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",1,0.335821866989136,0.325903207063675,0.312042206525803,2022,"State","urban/rural","All Households","sector_state",1,"Punjab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",0,0.302461713552475,0.496670246124268,0.0562841966748238,2022,"State","urban/rural","All Households","sector_state",1,"Chandigarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",0,0.35447171330452,0.47808301448822,0.0815186724066734,2022,"State","urban/rural","All Households","sector_state",1,"Uttrakhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",1,0.336709797382355,0.261707216501236,0.401582986116409,2022,"State","urban/rural","All Households","sector_state",1,"Uttrakhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",0,0.394719153642654,0.467221975326538,0.0843719989061356,2022,"State","urban/rural","All Households","sector_state",1,"Haryana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",1,0.216852024197578,0.347929745912552,0.409936666488647,2022,"State","urban/rural","All Households","sector_state",1,"Haryana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",0,0.365736663341522,0.45432910323143,0.0777287781238556,2022,"State","urban/rural","All Households","sector_state",1,"Delhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",1,0.424910992383957,0.360499799251556,0.18672339618206,2022,"State","urban/rural","All Households","sector_state",1,"Delhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",0,0.432928293943405,0.375819265842438,0.116796381771564,2022,"State","urban/rural","All Households","sector_state",1,"Rajasthan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",1,0.366087526082993,0.24147829413414,0.374303966760635,2022,"State","urban/rural","All Households","sector_state",1,"Rajasthan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",0,0.443250179290771,0.356915086507797,0.12116677314043,2022,"State","urban/rural","All Households","sector_state",1,"Uttar Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",1,0.465577721595764,0.236077323555946,0.257557332515717,2022,"State","urban/rural","All Households","sector_state",1,"Uttar Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",0,0.479573398828506,0.286140143871307,0.158278271555901,2022,"State","urban/rural","All Households","sector_state",1,"Bihar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",1,0.374106466770172,0.281172931194305,0.322737365961075,2022,"State","urban/rural","All Households","sector_state",1,"Bihar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",0,0.343593448400497,0.525148332118988,0.0630460977554321,2022,"State","urban/rural","All Households","sector_state",1,"Sikkim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",1,0.590319097042084,0.409680902957916,0,2022,"State","urban/rural","All Households","sector_state",1,"Sikkim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",0,0.356802880764008,0.543855965137482,0.0372662730515003,2022,"State","urban/rural","All Households","sector_state",1,"Arunachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",1,0.53759902715683,0.359626054763794,0.0884234830737114,2022,"State","urban/rural","All Households","sector_state",1,"Arunachal Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",0,0.376144528388977,0.478348761796951,0.062506690621376,2022,"State","urban/rural","All Households","sector_state",1,"Nagaland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",1,0.409475058317184,0.4319908618927,0.158534079790115,2022,"State","urban/rural","All Households","sector_state",1,"Nagaland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",0,0.453399300575256,0.385673612356186,0.100258894264698,2022,"State","urban/rural","All Households","sector_state",1,"Manipur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",1,0.469847708940506,0.257821679115295,0.207209393382072,2022,"State","urban/rural","All Households","sector_state",1,"Manipur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",0,0.380588829517365,0.482368588447571,0.0745058581233025,2022,"State","urban/rural","All Households","sector_state",1,"Mizoram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",1,0.628474593162537,0.270314365625381,0.0564531981945038,2022,"State","urban/rural","All Households","sector_state",1,"Mizoram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",0,0.438110321760178,0.297150880098343,0.166387736797333,2022,"State","urban/rural","All Households","sector_state",1,"Tripura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",1,0.327208876609802,0.114983394742012,0.557807743549347,2022,"State","urban/rural","All Households","sector_state",1,"Tripura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",0,0.351443856954575,0.511480391025543,0.113957449793816,2022,"State","urban/rural","All Households","sector_state",1,"Meghalaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",1,0.377549767494202,0.185803413391113,0.412647426128387,2022,"State","urban/rural","All Households","sector_state",1,"Meghalaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",0,0.44313633441925,0.380776166915894,0.0859856903553009,2022,"State","urban/rural","All Households","sector_state",1,"Assam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",1,0.493759632110596,0.233726784586906,0.230569630861282,2022,"State","urban/rural","All Households","sector_state",1,"Assam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",0,0.400751143693924,0.387484490871429,0.130255028605461,2022,"State","urban/rural","All Households","sector_state",1,"West Bengal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",1,0.350041031837463,0.28174501657486,0.324249923229218,2022,"State","urban/rural","All Households","sector_state",1,"West Bengal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",0,0.345400750637054,0.46821203827858,0.0855497345328331,2022,"State","urban/rural","All Households","sector_state",1,"Jharkhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",1,0.325632929801941,0.34416264295578,0.253397226333618,2022,"State","urban/rural","All Households","sector_state",1,"Jharkhand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",0,0.390981405973434,0.433025181293488,0.105094641447067,2022,"State","urban/rural","All Households","sector_state",1,"Odisha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",1,0.409047305583954,0.195573598146439,0.338612228631973,2022,"State","urban/rural","All Households","sector_state",1,"Odisha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",0,0.335709661245346,0.519175231456757,0.0911825001239777,2022,"State","urban/rural","All Households","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",1,0.338722169399261,0.311719655990601,0.320238173007965,2022,"State","urban/rural","All Households","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",0,0.423449128866196,0.369644612073898,0.138043165206909,2022,"State","urban/rural","All Households","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",1,0.426651418209076,0.21799136698246,0.331397384405136,2022,"State","urban/rural","All Households","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",0,0.404941231012344,0.455884873867035,0.0950146168470383,2022,"State","urban/rural","All Households","sector_state",1,"Gujarat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",1,0.375139981508255,0.33324334025383,0.284571409225464,2022,"State","urban/rural","All Households","sector_state",1,"Gujarat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",0,0.172028616070747,0.781973779201508,0.0268821958452463,2022,"State","urban/rural","All Households","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
