,2017ppp_poor_215,2017ppp_poor_365,2017ppp_poor_685,2021ppp_poor_300,2021ppp_poor_420,2021ppp_poor_830,year,level,area,dem,SourceSheet,sector2,state,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,age_cat1,age_cat2,age_cat3,age_cat4,owns_land
1944,0.04,0.4,0.82,0.1,0.35,0.83,2011,State,urban/rural,Age,sector_state,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
1945,0.05,0.36,0.75,0.16,0.32,0.75,2011,State,urban/rural,Age,sector_state,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
1946,0.13,0.3,0.86,0.14,0.24,0.86,2011,State,urban/rural,Age,sector_state,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,0.12,0.51,0.79,0.16,0.48,0.79,2011,State,urban/rural,Age,sector_state,1,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
1948,0.09,0.4,0.79,0.15,0.39,0.79,2011,State,urban/rural,Age,sector_state,1,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
1949,0.06,0.4,0.81,0.15,0.37,0.82,2011,State,urban/rural,Age,sector_state,1,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
1950,0.05,0.24,0.65,0.08,0.22,0.65,2011,State,urban/rural,Age,sector_state,1,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
1951,0.36,0.95,1,0.68,0.95,1,2011,State,urban/rural,Age,sector_state,1,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,0.06,0.25,0.76,0.06,0.23,0.76,2011,State,urban/rural,Age,sector_state,1,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
1953,0.03,0.24,0.76,0.05,0.17,0.76,2011,State,urban/rural,Age,sector_state,1,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
1954,0.02,0.22,0.75,0.04,0.2,0.75,2011,State,urban/rural,Age,sector_state,1,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
1955,0,0.34,0.55,0,0.34,0.55,2011,State,urban/rural,Age,sector_state,1,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
1956,0,0.21,0.87,0,0.15,0.87,2011,State,urban/rural,Age,sector_state,1,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
1957,0,0.2,0.62,0,0.13,0.62,2011,State,urban/rural,Age,sector_state,1,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
1958,0,0.02,0.63,0,0.02,0.63,2011,State,urban/rural,Age,sector_state,1,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
1959,0,0.56,0.63,0,0.56,0.63,2011,State,urban/rural,Age,sector_state,1,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
1960,0.05,0.35,0.83,0.11,0.31,0.83,2011,State,urban/rural,Age,sector_state,1,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
1961,0.02,0.27,0.71,0.05,0.23,0.72,2011,State,urban/rural,Age,sector_state,1,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
1962,0.05,0.28,0.74,0.07,0.24,0.74,2011,State,urban/rural,Age,sector_state,1,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
1963,0,0.07,0.53,0.03,0.07,0.53,2011,State,urban/rural,Age,sector_state,1,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
1964,0.03,0.31,0.79,0.08,0.27,0.79,2011,State,urban/rural,Age,sector_state,1,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
1965,0.02,0.31,0.8,0.06,0.27,0.81,2011,State,urban/rural,Age,sector_state,1,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
1966,0.03,0.33,0.85,0.06,0.29,0.85,2011,State,urban/rural,Age,sector_state,1,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
1967,0.06,0.26,0.74,0.08,0.23,0.74,2011,State,urban/rural,Age,sector_state,1,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
1968,0.08,0.62,1,0.16,0.51,1,2011,State,urban/rural,Age,sector_state,1,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,0.01,0.14,0.69,0.03,0.1,0.69,2011,State,urban/rural,Age,sector_state,1,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
1970,0,0.13,0.67,0.02,0.09,0.67,2011,State,urban/rural,Age,sector_state,1,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
1971,0.01,0.14,0.75,0.02,0.14,0.75,2011,State,urban/rural,Age,sector_state,1,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
1972,0.02,0.19,0.72,0.02,0.17,0.72,2011,State,urban/rural,Age,sector_state,1,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
1973,0,0,1,0,0,1,2011,State,urban/rural,Age,sector_state,1,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,0,0,0.63,0,0,0.63,2011,State,urban/rural,Age,sector_state,1,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
1975,0,0.05,0.41,0,0.01,0.42,2011,State,urban/rural,Age,sector_state,1,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
1976,0,0.01,0.46,0,0.01,0.46,2011,State,urban/rural,Age,sector_state,1,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
1977,0,0.02,0.51,0,0.01,0.51,2011,State,urban/rural,Age,sector_state,1,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
1978,0,0,0,0,0,0,2011,State,urban/rural,Age,sector_state,1,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,0.05,0.29,0.75,0.15,0.25,0.78,2011,State,urban/rural,Age,sector_state,1,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
1980,0.03,0.28,0.71,0.04,0.23,0.71,2011,State,urban/rural,Age,sector_state,1,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
1981,0.04,0.32,0.86,0.08,0.25,0.86,2011,State,urban/rural,Age,sector_state,1,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
1982,0.07,0.27,0.73,0.12,0.27,0.73,2011,State,urban/rural,Age,sector_state,1,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
1983,0.43,0.91,0.93,0.89,0.9,0.93,2011,State,urban/rural,Age,sector_state,1,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,0,0.38,0.97,0,0.38,0.97,2011,State,urban/rural,Age,sector_state,1,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
1985,0,0.25,0.92,0,0.08,0.92,2011,State,urban/rural,Age,sector_state,1,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
1986,0,0,0.57,0,0,0.57,2011,State,urban/rural,Age,sector_state,1,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
1987,0,0.57,0.79,0.36,0.36,0.79,2011,State,urban/rural,Age,sector_state,1,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
1988,0.1,0.44,0.85,0.17,0.4,0.85,2011,National,All,Owns Land,allindia,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1989,0.17,0.64,0.93,0.28,0.6,0.93,2011,National,All,Owns Land,allindia,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1990,0,0.89,0.96,0,0.89,0.96,2011,National,All,Owns Land,allindia,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,0.13,0.53,0.9,0.23,0.49,0.9,2011,National,urban/rural,Owns Land,sect_allindia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1992,0.19,0.7,0.96,0.31,0.65,0.96,2011,National,urban/rural,Owns Land,sect_allindia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1993,0,0.82,0.82,0,0.82,0.82,2011,National,urban/rural,Owns Land,sect_allindia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,0.09,0.41,0.83,0.16,0.37,0.83,2011,National,urban/rural,Owns Land,sect_allindia,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1995,0.11,0.45,0.84,0.18,0.41,0.84,2011,National,urban/rural,Owns Land,sect_allindia,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1996,0,0.9,0.99,0,0.9,0.99,2011,National,urban/rural,Owns Land,sect_allindia,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,0.02,0.28,0.79,0.04,0.25,0.79,2011,State,All,Owns Land,state,99,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1998,0.03,0.36,0.89,0.07,0.3,0.89,2011,State,All,Owns Land,state,99,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1999,0.01,0.14,0.77,0.02,0.11,0.77,2011,State,All,Owns Land,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2000,0.03,0.34,0.87,0.05,0.3,0.87,2011,State,All,Owns Land,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2001,0.16,0.5,0.88,0.23,0.47,0.88,2011,State,All,Owns Land,state,99,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2002,0.04,0.37,0.85,0.08,0.33,0.85,2011,State,All,Owns Land,state,99,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2003,0.12,0.48,0.87,0.21,0.47,0.87,2011,State,All,Owns Land,state,99,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2004,0.03,0.24,0.72,0.07,0.23,0.72,2011,State,All,Owns Land,state,99,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2005,0.11,0.39,0.84,0.14,0.38,0.85,2011,State,All,Owns Land,state,99,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2006,0.04,0.48,0.92,0.08,0.44,0.92,2011,State,All,Owns Land,state,99,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2007,0.08,0.39,0.7,0.12,0.32,0.7,2011,State,All,Owns Land,state,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008,0.06,0.38,0.85,0.11,0.33,0.85,2011,State,All,Owns Land,state,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2009,0.07,0.39,0.88,0.18,0.35,0.89,2011,State,All,Owns Land,state,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2010,0.03,0.31,0.73,0.07,0.27,0.73,2011,State,All,Owns Land,state,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2011,0.07,0.39,0.8,0.13,0.36,0.8,2011,State,All,Owns Land,state,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2012,0.11,0.59,0.94,0.21,0.54,0.94,2011,State,All,Owns Land,state,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2013,0.19,0.56,0.8,0.33,0.5,0.8,2011,State,All,Owns Land,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2014,0.28,0.78,0.97,0.42,0.75,0.97,2011,State,All,Owns Land,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2015,0.25,0.71,0.93,0.45,0.7,0.93,2011,State,All,Owns Land,state,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2016,0.24,0.82,0.99,0.41,0.78,0.99,2011,State,All,Owns Land,state,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2017,0,0,1,0,0,1,2011,State,All,Owns Land,state,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,0.09,0.66,0.98,0.22,0.61,0.98,2011,State,All,Owns Land,state,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2019,0.01,0.63,0.97,0.08,0.57,0.97,2011,State,All,Owns Land,state,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2020,0.26,0.54,0.82,0.39,0.52,0.83,2011,State,All,Owns Land,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021,0.27,0.61,0.87,0.35,0.59,0.87,2011,State,All,Owns Land,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2022,0.01,0.28,0.28,0.01,0.28,0.28,2011,State,All,Owns Land,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,0,0.16,1,0,0.12,1,2011,State,All,Owns Land,state,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2024,0.08,0.54,0.95,0.17,0.49,0.95,2011,State,All,Owns Land,state,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2025,0.39,0.71,0.96,0.6,0.7,0.96,2011,State,All,Owns Land,state,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2026,0.36,0.84,0.99,0.53,0.82,0.99,2011,State,All,Owns Land,state,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2027,0.05,0.39,0.94,0.14,0.33,0.94,2011,State,All,Owns Land,state,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2028,0.06,0.46,0.9,0.13,0.41,0.9,2011,State,All,Owns Land,state,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2029,0.14,0.47,0.93,0.19,0.45,0.93,2011,State,All,Owns Land,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2030,0.07,0.62,0.95,0.17,0.55,0.95,2011,State,All,Owns Land,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2031,1,1,1,1,1,1,2011,State,All,Owns Land,state,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032,0.06,0.49,0.92,0.11,0.41,0.92,2011,State,All,Owns Land,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2033,0.08,0.65,0.97,0.18,0.62,0.97,2011,State,All,Owns Land,state,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2034,0.25,0.76,0.94,0.48,0.75,0.94,2011,State,All,Owns Land,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2035,0.22,0.75,0.98,0.36,0.72,0.98,2011,State,All,Owns Land,state,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2036,0.16,0.55,0.88,0.26,0.52,0.88,2011,State,All,Owns Land,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2037,0.18,0.68,0.93,0.31,0.64,0.93,2011,State,All,Owns Land,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2038,0,0.93,1,0,0.93,1,2011,State,All,Owns Land,state,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2039,0.18,0.55,0.94,0.3,0.54,0.94,2011,State,All,Owns Land,state,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2040,0.28,0.81,0.97,0.47,0.78,0.97,2011,State,All,Owns Land,state,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2041,0.18,0.6,0.88,0.29,0.57,0.88,2011,State,All,Owns Land,state,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2042,0.27,0.81,0.98,0.45,0.77,0.98,2011,State,All,Owns Land,state,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2043,0.16,0.62,0.88,0.24,0.61,0.88,2011,State,All,Owns Land,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2044,0.25,0.78,0.97,0.38,0.75,0.97,2011,State,All,Owns Land,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2045,0.28,0.55,0.84,0.34,0.53,0.84,2011,State,All,Owns Land,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2046,0.29,0.76,0.96,0.44,0.73,0.96,2011,State,All,Owns Land,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2047,0,1,1,0,1,1,2011,State,All,Owns Land,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,0.14,0.53,0.94,0.25,0.49,0.94,2011,State,All,Owns Land,state,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2049,0.17,0.62,0.95,0.28,0.59,0.95,2011,State,All,Owns Land,state,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2050,0.13,0.52,0.85,0.13,0.41,0.85,2011,State,All,Owns Land,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2051,0.26,0.66,0.93,0.34,0.61,0.93,2011,State,All,Owns Land,state,99,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2052,0.07,0.43,0.85,0.14,0.39,0.85,2011,State,All,Owns Land,state,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2053,0.1,0.57,0.91,0.18,0.52,0.91,2011,State,All,Owns Land,state,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2054,0.05,0.36,0.85,0.1,0.3,0.85,2011,State,All,Owns Land,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2055,0.05,0.49,0.92,0.13,0.42,0.92,2011,State,All,Owns Land,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2056,0.04,0.35,0.8,0.09,0.33,0.8,2011,State,All,Owns Land,state,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2057,0.06,0.54,0.9,0.14,0.48,0.91,2011,State,All,Owns Land,state,99,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2058,0.13,0.38,0.87,0.15,0.37,0.87,2011,State,All,Owns Land,state,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2059,0.01,0.25,0.81,0.02,0.23,0.81,2011,State,All,Owns Land,state,99,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2060,0,0.11,0.32,0,0.11,0.32,2011,State,All,Owns Land,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2061,0,0.1,0.7,0,0.07,0.7,2011,State,All,Owns Land,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2062,0.02,0.23,0.7,0.06,0.18,0.7,2011,State,All,Owns Land,state,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2063,0.03,0.3,0.8,0.06,0.26,0.8,2011,State,All,Owns Land,state,99,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2064,0.03,0.32,0.85,0.06,0.27,0.85,2011,State,All,Owns Land,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2065,0.06,0.41,0.87,0.12,0.37,0.87,2011,State,All,Owns Land,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2066,0.01,0.13,0.75,0.07,0.13,0.75,2011,State,All,Owns Land,state,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2067,0,0.24,0.81,0.01,0.16,0.81,2011,State,All,Owns Land,state,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2068,0,0.08,0.62,0.01,0.07,0.63,2011,State,All,Owns Land,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2069,0,0.05,0.63,0,0.01,0.63,2011,State,All,Owns Land,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2070,0.07,0.31,0.82,0.09,0.29,0.82,2011,State,All,Owns Land,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2071,0.03,0.45,0.91,0.08,0.39,0.91,2011,State,All,Owns Land,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2072,0,0,0.61,0,0,0.61,2011,State,All,Owns Land,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2073,0,0.3,0.9,0,0.18,0.9,2011,State,All,Owns Land,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2074,0,0,1,0,0,1,2011,State,All,Owns Land,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2075,0,0.23,0.8,0.01,0.19,0.8,2011,State,urban/rural,Owns Land,sector_state,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2076,0.04,0.39,0.92,0.07,0.32,0.92,2011,State,urban/rural,Owns Land,sector_state,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2077,0,0.12,0.82,0.01,0.1,0.82,2011,State,urban/rural,Owns Land,sector_state,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2078,0.03,0.35,0.88,0.05,0.31,0.88,2011,State,urban/rural,Owns Land,sector_state,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2079,0.19,0.54,0.89,0.25,0.54,0.89,2011,State,urban/rural,Owns Land,sector_state,0,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2080,0.03,0.38,0.87,0.08,0.34,0.87,2011,State,urban/rural,Owns Land,sector_state,0,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
